ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1952,1952-09-28,1,23.272,SFO,,DET,W 17-3,7,21,3.00,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
2,1952,1952-10-05,2,23.279,SFO,@,DTX,W 37-14,7,170,24.29,1,1,33,33.00,1,0,0,,0,0,,,,,,,,,,,,,,,2,
3,1952,1952-10-12,3,23.286,SFO,@,DET,W 28-0,12,50,4.17,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,1,
4,1952,1952-10-19,4,23.293,SFO,@,CHI,W 40-16,12,103,8.58,0,3,33,11.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
5,1952,1952-10-26,5,23.300,SFO,,DTX,W 48-21,5,93,18.60,1,1,19,19.00,1,0,0,,0,0,,,,,,,,,,,,,,,2,
6,1952,1952-11-02,6,23.307,SFO,,CHI,L 17-20,9,80,8.89,1,3,21,7.00,0,0,0,,0,0,,,,,,,,,,,,,,,1,
7,1952,1952-11-09,7,23.314,SFO,@,NYG,L 14-23,8,4,0.50,0,4,118,29.50,0,0,0,,0,0,,,,,,,,,,,,,,,0,
8,1952,1952-11-16,8,23.321,SFO,@,WAS,W 23-17,10,68,6.80,1,3,26,8.67,0,0,0,,0,0,,,,,,,,,,,,,,,1,
9,1952,1952-11-23,9,23.328,SFO,@,RAM,L 9-35,10,40,4.00,0,2,14,7.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
10,1952,1952-11-30,10,23.335,SFO,,RAM,L 21-34,7,16,2.29,0,2,32,16.00,1,0,0,,0,0,,,,,,,,,,,,,,,1,
11,1952,1952-12-07,11,23.342,SFO,,PIT,L 7-24,6,14,2.33,0,3,32,10.67,0,0,0,,0,0,,,,,,,,,,,,,,,0,
12,1952,1952-12-14,12,23.349,SFO,,GNB,W 24-14,5,25,5.00,1,4,39,9.75,0,0,0,,0,0,,,,,,,,,,,,,,,1,
13,1953,1953-09-27,1,24.270,SFO,,PHI,W 31-21,12,47,3.92,0,1,12,12.00,0,1,1,100.00,2,0,0,79.2,0,0,2.00,2.00,,,,,,,,,0,
14,1953,1953-10-04,2,24.277,SFO,,RAM,W 31-30,12,24,2.00,0,1,71,71.00,0,1,1,100.00,11,1,0,152.1,0,0,11.00,31.00,,,,,,,,,0,
15,1953,1953-10-11,3,24.284,SFO,@,DET,L 21-24,14,16,1.14,0,2,19,9.50,0,0,0,,0,0,,,,,,,,,,,,,,,0,
16,1953,1953-10-18,4,24.291,SFO,@,CHI,W 35-28,8,50,6.25,0,1,10,10.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
17,1953,1953-10-25,5,24.298,SFO,,DET,L 10-14,11,62,5.64,0,5,68,13.60,0,0,0,,0,0,,,,,,,,,,,,,,,0,
18,1953,1953-11-01,6,24.305,SFO,,CHI,W 24-14,11,72,6.55,1,7,67,9.57,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,,,,,,,,,1,
19,1953,1953-11-08,7,24.312,SFO,@,RAM,W 31-27,11,11,1.00,0,1,31,31.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
20,1953,1953-11-15,8,24.319,SFO,@,CLE,L 21-23,10,83,8.30,1,2,37,18.50,1,0,0,,0,0,,,,,,,,,,,,,,,2,
