ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1980,1980-09-07,1,22.091,NOR,,SFO,L 23-26,,,,
2,1980,1980-09-14,2,22.098,NOR,@,CHI,L 3-22,,,,
3,1980,1980-09-21,3,22.105,NOR,,BUF,L 26-35,,,,
4,1980,1980-09-28,4,22.112,NOR,@,MIA,L 16-21,,,,
5,1980,1980-10-05,5,22.119,NOR,,STL,L 7-40,,,,
6,1980,1980-10-12,6,22.126,NOR,@,DET,L 13-24,,,,
7,1980,1980-10-19,7,22.133,NOR,,ATL,L 14-41,,,,
8,1980,1980-10-26,8,22.140,NOR,@,WAS,L 14-22,,,,
9,1980,1980-11-02,9,22.147,NOR,@,RAM,L 31-45,,,,
10,1980,1980-11-09,10,22.154,NOR,,PHI,L 21-34,,,,
11,1980,1980-11-16,11,22.161,NOR,@,ATL,L 13-31,,,,
12,1980,1980-11-24,12,22.169,NOR,,RAM,L 7-27,,,,
13,1980,1980-11-30,13,22.175,NOR,,MIN,L 20-23,,,,
14,1980,1980-12-07,14,22.182,NOR,@,SFO,L 35-38,,,,
15,1980,1980-12-14,15,22.189,NOR,@,NYJ,W 21-20,,,,
16,1980,1980-12-21,16,22.196,NOR,,NWE,L 27-38,,,,
17,1981,1981-09-06,1,23.090,NOR,@,ATL,L 0-27,0,0,,0
18,1981,1981-09-13,2,23.097,NOR,,RAM,W 23-17,0,0,,0
19,1981,1981-09-20,3,23.104,NOR,@,NYG,L 7-20,0,0,,0
20,1981,1981-09-27,4,23.111,NOR,@,SFO,L 14-21,1,12,12.00,0
21,1981,1981-10-04,5,23.118,NOR,,PIT,L 6-20,0,0,,0
22,1981,1981-10-11,6,23.125,NOR,,PHI,L 14-31,0,0,,0
23,1981,1981-10-18,7,23.132,NOR,@,CLE,L 17-20,0,0,,0
24,1981,1981-10-25,8,23.139,NOR,,CIN,W 17-7,0,0,,0
25,1981,1981-11-01,9,23.146,NOR,,ATL,L 10-41,0,0,,0
26,1981,1981-11-08,10,23.153,NOR,@,RAM,W 21-13,0,0,,0
27,1981,1981-11-15,11,23.160,NOR,@,MIN,L 10-20,0,0,,0
28,1981,1981-11-22,12,23.167,NOR,@,HOU,W 27-24,0,0,,0
29,1981,1981-11-29,13,23.174,NOR,,TAM,L 14-31,0,0,,0
30,1981,1981-12-06,14,23.181,NOR,@,STL,L 3-30,0,0,,0
31,1981,1981-12-13,15,23.188,NOR,,GNB,L 7-35,0,0,,0
32,1981,1981-12-20,16,23.195,NOR,,SFO,L 17-21,1,6,6.00,0
33,1982,1982-09-12,1,24.096,NOR,,STL,L 7-21,,,,
34,1982,1982-09-19,2,24.103,NOR,@,CHI,W 10-0,,,,
35,1982,1982-11-21,3,24.166,NOR,,KAN,W 27-17,,,,
36,1982,1982-11-28,4,24.173,NOR,@,SFO,W 23-20,,,,
37,1982,1982-12-05,5,24.180,NOR,,TAM,L 10-13,,,,
38,1982,1982-12-12,6,24.187,NOR,@,ATL,L 0-35,,,,
39,1982,1982-12-19,7,24.194,NOR,@,DAL,L 7-21,,,,
40,1982,1982-12-26,8,24.201,NOR,,WAS,L 10-27,,,,
41,1982,1983-01-02,9,24.208,NOR,,ATL,W 35-6,,,,
42,1983,1983-09-04,1,25.088,NOR,,STL,W 28-17,0,0,,0
43,1983,1983-09-11,2,25.095,NOR,@,RAM,L 27-30,0,0,,0
44,1983,1983-09-18,3,25.102,NOR,,CHI,W 34-31,0,0,,0
45,1983,1983-09-25,4,25.109,NOR,@,DAL,L 20-21,0,0,,0
46,1983,1983-10-02,5,25.116,NOR,,MIA,W 17-7,0,0,,0
47,1983,1983-10-09,6,25.123,NOR,@,ATL,W 19-17,0,0,,0
48,1983,1983-10-16,7,25.130,NOR,,SFO,L 13-32,1,15,15.00,0
49,1983,1983-10-23,8,25.137,NOR,@,TAM,W 24-21,0,0,,0
50,1983,1983-10-30,9,25.144,NOR,@,BUF,L 21-27,0,0,,0
51,1983,1983-11-06,10,25.151,NOR,,ATL,W 27-10,0,0,,0
52,1983,1983-11-13,11,25.158,NOR,@,SFO,L 0-27,0,0,,0
53,1983,1983-11-21,12,25.166,NOR,,NYJ,L 28-31,0,0,,0
54,1983,1983-11-27,13,25.172,NOR,,MIN,W 17-16,0,0,,0
55,1983,1983-12-04,14,25.179,NOR,@,NWE,L 0-7,0,0,,0
56,1983,1983-12-11,15,25.186,NOR,@,PHI,W 20-17,0,0,,0
57,1983,1983-12-18,16,25.193,NOR,,RAM,L 24-26,0,0,,0
58,1984,1984-09-02,1,26.086,NOR,,ATL,L 28-36,,,,
59,1984,1984-09-09,2,26.093,NOR,,TAM,W 17-13,,,,
60,1984,1984-09-16,3,26.100,NOR,@,SFO,L 20-30,,,,
61,1984,1984-09-23,4,26.107,NOR,,STL,W 34-24,,,,
62,1984,1984-09-30,5,26.114,NOR,@,HOU,W 27-10,,,,
63,1984,1984-10-07,6,26.121,NOR,@,CHI,L 7-20,,,,
64,1984,1984-10-14,7,26.128,NOR,,RAM,L 10-28,,,,
65,1984,1984-10-21,8,26.135,NOR,@,DAL,L 27-30,,,,
66,1984,1984-10-28,9,26.142,NOR,@,CLE,W 16-14,,,,
67,1984,1984-11-04,10,26.149,NOR,,GNB,L 13-23,,,,
68,1984,1984-11-11,11,26.156,NOR,@,ATL,W 17-13,,,,
69,1984,1984-11-19,12,26.164,NOR,,PIT,W 27-24,,,,
70,1984,1984-11-25,13,26.170,NOR,,SFO,L 3-35,,,,
71,1984,1984-12-02,14,26.177,NOR,@,RAM,L 21-34,,,,
72,1985,1985-09-08,1,27.092,NOR,,KAN,L 27-47,,,,
73,1985,1985-09-15,2,27.099,NOR,@,DEN,L 23-34,,,,
74,1985,1985-09-22,3,27.106,NOR,,TAM,W 20-13,,,,
75,1985,1985-09-29,4,27.113,NOR,@,SFO,W 20-17,,,,
76,1985,1985-10-06,5,27.120,NOR,,PHI,W 23-21,,,,
77,1985,1985-10-13,6,27.127,NOR,@,RAI,L 13-23,,,,
78,1985,1985-10-20,7,27.134,NOR,@,ATL,L 24-31,,,,
79,1985,1985-10-27,8,27.141,NOR,,NYG,L 13-21,,,,
80,1985,1985-11-03,9,27.148,NOR,@,RAM,L 10-28,,,,
81,1985,1985-11-10,10,27.155,NOR,,SEA,L 3-27,,,,
82,1985,1985-11-17,11,27.162,NOR,@,GNB,L 14-38,,,,
83,1985,1985-11-24,12,27.169,NOR,@,MIN,W 30-23,,,,
84,1985,1985-12-01,13,27.176,NOR,,RAM,W 29-3,,,,
85,1985,1985-12-08,14,27.183,NOR,@,STL,L 16-28,,,,
86,1985,1985-12-15,15,27.190,NOR,,SFO,L 19-31,,,,
87,1985,1985-12-22,16,27.197,NOR,,ATL,L 10-16,,,,
88,1986,1986-09-07,1,28.091,NOR,,ATL,L 10-31,,,,
89,1986,1986-09-14,2,28.098,NOR,,GNB,W 24-10,,,,
90,1986,1986-09-21,3,28.105,NOR,@,SFO,L 17-26,,,,
91,1986,1986-09-28,4,28.112,NOR,@,NYG,L 17-20,,,,
92,1986,1986-10-05,5,28.119,NOR,,WAS,L 6-14,,,,
93,1986,1986-10-12,6,28.126,NOR,@,IND,W 17-14,,,,
94,1986,1986-10-19,7,28.133,NOR,,TAM,W 38-7,,,,
95,1986,1986-10-26,8,28.140,NOR,@,NYJ,L 23-28,,,,
96,1986,1986-11-02,9,28.147,NOR,,SFO,W 23-10,,,,
97,1986,1986-11-09,10,28.154,NOR,,RAM,W 6-0,,,,
98,1986,1986-11-16,11,28.161,NOR,@,STL,W 16-7,,,,
99,1986,1986-11-23,12,28.168,NOR,@,RAM,L 13-26,,,,
100,1986,1986-11-30,13,28.175,NOR,,NWE,L 20-21,,,,
101,1986,1986-12-07,14,28.182,NOR,,MIA,L 27-31,,,,
102,1986,1986-12-14,15,28.189,NOR,@,ATL,W 14-9,,,,
103,1986,1986-12-21,16,28.196,NOR,@,MIN,L 17-33,,,,
