ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1984,1984-09-02,1,22.362,ATL,@,NOR,W 36-28,,,,
2,1984,1984-09-09,2,23.003,ATL,,DET,L 24-27,,,,
3,1984,1984-09-16,3,23.010,ATL,@,MIN,L 20-27,,,,
4,1984,1984-09-23,4,23.017,ATL,,HOU,W 42-10,,,,
5,1984,1984-09-30,5,23.024,ATL,@,SFO,L 5-14,,,,
6,1984,1984-10-07,6,23.031,ATL,@,RAM,W 30-28,,,,
7,1984,1984-10-14,7,23.038,ATL,,NYG,L 7-19,,,,
8,1984,1984-10-22,8,23.046,ATL,,RAM,L 10-24,,,,
9,1984,1984-10-28,9,23.052,ATL,@,PIT,L 10-35,,,,
10,1984,1984-11-05,10,23.060,ATL,@,WAS,L 14-27,,,,
11,1984,1984-11-11,11,23.066,ATL,,NOR,L 13-17,,,,
12,1984,1984-11-18,12,23.073,ATL,,CLE,L 7-23,,,,
13,1984,1984-11-25,13,23.080,ATL,@,CIN,L 14-35,1.0,0,0,0
14,1984,1984-12-02,14,23.087,ATL,,SFO,L 17-35,,,,
15,1984,1984-12-09,15,23.094,ATL,@,TAM,L 6-23,,,,
16,1984,1984-12-16,16,23.101,ATL,,PHI,W 26-10,1.0,0,0,0
17,1985,1985-09-08,1,24.002,ATL,,DET,L 27-28,,,,
18,1985,1985-09-15,2,24.009,ATL,@,SFO,L 16-35,,,,
19,1985,1985-09-22,3,24.016,ATL,,DEN,L 28-44,,,,
20,1985,1985-09-29,4,24.023,ATL,@,RAM,L 6-17,,,,
21,1985,1985-10-06,5,24.030,ATL,,SFO,L 17-38,0.5,0,0,0
22,1985,1985-10-13,6,24.037,ATL,@,SEA,L 26-30,,,,
23,1985,1985-10-20,7,24.044,ATL,,NOR,W 31-24,,,,
24,1985,1985-10-27,8,24.051,ATL,@,DAL,L 10-24,,,,
25,1985,1985-11-03,9,24.058,ATL,,WAS,L 10-44,,,,
26,1985,1985-11-10,10,24.065,ATL,@,PHI,L 17-23,,,,
27,1985,1985-11-17,11,24.072,ATL,,RAM,W 30-14,,,,
28,1985,1985-11-24,12,24.079,ATL,@,CHI,L 0-36,,,,
29,1985,1985-12-01,13,24.086,ATL,,RAI,L 24-34,1.0,0,0,0
30,1985,1985-12-08,14,24.093,ATL,@,KAN,L 10-38,,,,
31,1985,1985-12-15,15,24.100,ATL,,MIN,W 14-13,,,,
32,1985,1985-12-22,16,24.107,ATL,@,NOR,W 16-10,,,,
33,1986,1986-09-07,1,25.001,SDG,,MIA,W 50-28,1.0,0,0,0
34,1986,1986-09-14,2,25.008,SDG,@,NYG,L 7-20,1.0,0,0,0
35,1986,1986-09-21,3,25.015,SDG,,WAS,L 27-30,,,,
36,1986,1986-09-28,4,25.022,SDG,@,RAI,L 13-17,,,,
37,1986,1986-10-06,5,25.030,SDG,@,SEA,L 7-33,1.0,0,0,0
38,1986,1986-10-12,6,25.036,SDG,,DEN,L 14-31,,,,
39,1986,1986-10-19,7,25.043,SDG,@,KAN,L 41-42,,,,
40,1986,1986-10-26,8,25.050,SDG,@,PHI,L 7-23,,,,
41,1986,1986-11-02,9,25.057,SDG,,KAN,L 23-24,1.0,0,0,0
42,1986,1986-11-09,10,25.064,SDG,@,DEN,W 9-3,,,,
43,1986,1986-11-16,11,25.071,SDG,,DAL,L 21-24,,,,
44,1986,1986-11-20,12,25.075,SDG,,RAI,L 31-37,,,,
45,1986,1986-11-30,13,25.085,SDG,@,IND,W 17-3,,,,
46,1986,1986-12-07,14,25.092,SDG,,HOU,W 27-0,1.0,0,0,0
47,1986,1986-12-14,15,25.099,SDG,,SEA,L 24-34,,,,
48,1986,1986-12-21,16,25.106,SDG,@,CLE,L 17-47,,,,
49,1987,1987-09-20,2,26.014,SDG,,STL,W 28-24,,,,
50,1987,1987-10-25,6,26.049,SDG,,KAN,W 42-21,1.0,0,0,0
51,1987,1987-11-01,7,26.056,SDG,,CLE,W 27-24,,,,
52,1987,1987-11-08,8,26.063,SDG,@,IND,W 16-13,,,,
