ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1988,1988-09-04,1,22.037,IND,,HOU,L 14-17,,,,,,
2,1988,1988-09-11,2,22.044,IND,,CHI,L 13-17,,,,,,
3,1988,1988-09-19,3,22.052,IND,@,CLE,L 17-23,,,,,,
4,1988,1988-09-25,4,22.058,IND,,MIA,W 15-13,,,,,,
5,1988,1988-10-02,5,22.065,IND,@,NWE,L 17-21,,,,,,
6,1988,1988-10-09,6,22.072,IND,@,BUF,L 23-34,,,,,,
7,1988,1988-10-16,7,22.079,IND,,TAM,W 35-31,,,,,,
8,1988,1988-10-23,8,22.086,IND,@,SDG,W 16-0,,,,,,
9,1988,1988-10-31,9,22.094,IND,,DEN,W 55-23,,,,,,
10,1988,1988-11-06,10,22.100,IND,,NYJ,W 38-14,,,,,,
11,1988,1988-11-13,11,22.107,IND,@,GNB,W 20-13,,,,,,
12,1988,1988-11-20,12,22.114,IND,@,MIN,L 3-12,,,,,,
13,1988,1988-11-27,13,22.121,IND,,NWE,W 24-21,,,,,,
14,1988,1988-12-04,14,22.128,IND,@,MIA,W 31-28,,,,,,
15,1988,1988-12-10,15,22.134,IND,@,NYJ,L 16-34,,,,,,
16,1988,1988-12-18,16,22.142,IND,,BUF,W 17-14,0,0,1.0,0,0,0
17,1989,1989-09-10,1,23.043,IND,,SFO,L 24-30,,,,,,
18,1989,1989-09-24,3,23.057,IND,,ATL,W 13-9,,,,,,
19,1989,1989-10-01,4,23.064,IND,@,NYJ,W 17-10,,,,,,
20,1989,1989-10-08,5,23.071,IND,,BUF,W 37-14,,,,,,
21,1989,1989-10-15,6,23.078,IND,@,DEN,L 3-14,,,,,,
22,1989,1989-10-22,7,23.085,IND,@,CIN,W 23-12,,,,,,
23,1989,1989-10-29,8,23.092,IND,,NWE,L 20-23,,,,,,
24,1989,1989-11-05,9,23.099,IND,@,MIA,L 13-19,,,,,,
25,1989,1989-11-12,10,23.106,IND,@,BUF,L 7-30,,,,,,
26,1989,1989-11-19,11,23.113,IND,,NYJ,W 27-10,0,0,1.0,0,0,0
27,1989,1989-11-26,12,23.120,IND,,SDG,W 10-6,0,0,1.0,0,0,0
28,1989,1989-12-03,13,23.127,IND,@,NWE,L 16-22,,,,,,
29,1989,1989-12-10,14,23.134,IND,,CLE,W 23-17,,,,,,
30,1989,1989-12-17,15,23.141,IND,,MIA,W 42-13,,,,,,
31,1989,1989-12-24,16,23.148,IND,@,NOR,L 6-41,,,,,,
32,1990,1990-09-16,2,24.049,IND,,NWE,L 14-16,0,0,0.0,1,12,0
33,1990,1990-10-07,5,24.070,IND,,KAN,W 23-19,0,0,1.0,0,0,0
34,1990,1990-10-21,6,24.084,IND,,DEN,L 17-27,0,0,1.0,0,0,0
35,1990,1990-10-28,7,24.091,IND,,MIA,L 7-27,,,,,,
36,1990,1990-11-05,8,24.099,IND,,NYG,L 7-24,,,,,,
37,1990,1990-11-11,9,24.105,IND,@,NWE,W 13-10,0,0,0.5,0,0,0
38,1990,1990-11-18,10,24.112,IND,,NYJ,W 17-14,0,0,1.0,0,0,0
39,1990,1990-11-25,11,24.119,IND,@,CIN,W 34-20,,,,,,
40,1990,1990-12-02,12,24.126,IND,@,PHO,L 17-20,0,0,0.5,0,0,0
41,1990,1990-12-09,13,24.133,IND,,BUF,L 7-31,,,,,,
42,1990,1990-12-16,14,24.140,IND,@,NYJ,W 29-21,,,,,,
43,1990,1990-12-22,15,24.146,IND,,WAS,W 35-28,,,,,,
44,1990,1990-12-30,16,24.154,IND,@,MIA,L 17-23,,,,,,
45,1991,1991-09-01,1,25.034,IND,,NWE,L 7-16,,,,,,
46,1991,1991-09-08,2,25.041,IND,@,MIA,L 6-17,0,0,1.0,0,0,0
47,1991,1991-09-15,3,25.048,IND,@,RAI,L 0-16,0,0,1.0,0,0,0
48,1991,1991-09-22,4,25.055,IND,,DET,L 24-33,,,,,,
49,1991,1991-09-29,5,25.062,IND,@,SEA,L 3-31,,,,,,
50,1991,1991-10-20,8,25.083,IND,,NYJ,L 6-17,,,,,,
51,1991,1991-11-03,9,25.097,IND,,MIA,L 6-10,,,,,,
52,1991,1991-11-10,10,25.104,IND,@,NYJ,W 28-27,,,,,,
