ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1968,1968-09-14,1,21.264,MIA,,HOU,L 10-24,10,26,2.60,0,2,-5,-2.50,0,0,0
2,1968,1968-09-21,2,21.271,MIA,,OAK,L 21-47,12,17,1.42,1,2,24,12.00,0,1,6
3,1968,1968-09-28,3,21.278,MIA,,KAN,L 3-48,7,46,6.57,0,2,62,31.00,0,0,0
4,1968,1968-10-06,4,21.286,MIA,@,HOU,W 24-7,26,82,3.15,1,0,0,,0,1,6
5,1968,1968-10-12,5,21.292,MIA,,BUF,T 14-14,17,50,2.94,0,1,21,21.00,0,0,0
6,1968,1968-10-27,7,21.307,MIA,@,DEN,L 14-21,12,97,8.08,1,0,0,,0,1,6
7,1968,1968-11-03,8,21.314,MIA,@,SDG,L 28-34,9,61,6.78,0,1,3,3.00,0,0,0
8,1968,1968-11-24,11,21.335,MIA,@,BOS,W 34-10,10,31,3.10,0,2,8,4.00,1,1,6
9,1968,1968-12-01,12,21.342,MIA,@,NYJ,L 17-35,11,44,4.00,0,1,5,5.00,0,0,0
10,1968,1968-12-08,13,21.349,MIA,,BOS,W 38-7,13,67,5.15,2,0,0,,0,2,12
11,1968,1968-12-15,14,21.356,MIA,,NYJ,L 7-31,11,19,1.73,1,0,0,,0,1,6
12,1969,1969-10-04,4,22.283,MIA,,OAK,T 20-20,8,49,6.13,0,0,0,,0,0,0
13,1969,1969-10-11,5,22.290,MIA,,SDG,L 14-21,9,24,2.67,0,2,16,8.00,0,0,0
14,1969,1969-10-19,6,22.298,MIA,@,KAN,L 10-17,10,31,3.10,0,6,33,5.50,0,0,0
15,1969,1969-10-26,7,22.305,MIA,,BUF,W 24-6,12,54,4.50,0,0,0,,0,0,0
16,1969,1969-11-02,8,22.312,MIA,@,NYJ,L 31-34,10,32,3.20,0,1,11,11.00,1,1,6
17,1969,1969-11-09,9,22.319,MIA,@,BOS,W 17-16,16,121,7.56,1,1,3,3.00,0,1,6
18,1969,1969-11-16,10,22.326,MIA,@,BUF,L 3-28,10,41,4.10,0,4,34,8.50,0,0,0
