ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1980,1980-10-12,6,23.209,NYJ,@,ATL,W 14-7,,,,
2,1980,1980-10-19,7,23.216,NYJ,,SEA,L 17-27,,,,
3,1980,1980-10-27,8,23.224,NYJ,,MIA,W 17-14,,,,
4,1980,1980-11-02,9,23.230,NYJ,@,NWE,L 21-34,3,4,1.33,0
5,1980,1980-11-09,10,23.237,NYJ,,BUF,L 24-31,,,,
6,1980,1980-11-16,11,23.244,NYJ,@,DEN,L 24-31,,,,
7,1980,1980-11-30,13,23.258,NYJ,@,RAM,L 13-38,,,,
8,1980,1980-12-07,14,23.265,NYJ,@,CLE,L 14-17,,,,
