ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1993,1993-09-06,1,22.317,WAS,,DAL,W 35-16,,,,
2,1993,1993-09-12,2,22.323,WAS,,PHO,L 10-17,,,,
3,1993,1993-09-19,3,22.330,WAS,@,PHI,L 31-34,,,,
4,1993,1993-10-04,4,22.345,WAS,@,MIA,L 10-17,,,,
5,1993,1993-10-10,5,22.351,WAS,,NYG,L 7-41,,,,
6,1993,1993-10-17,6,22.358,WAS,@,PHO,L 6-36,,,,
7,1993,1993-11-01,7,23.008,WAS,@,BUF,L 10-24,,,,
8,1993,1993-11-07,8,23.014,WAS,,IND,W 30-24,,,,
9,1993,1993-11-14,9,23.021,WAS,@,NYG,L 6-20,,,,
10,1993,1993-11-21,10,23.028,WAS,@,RAM,L 6-10,,,,
11,1993,1993-11-28,11,23.035,WAS,,PHI,L 14-17,,,,
12,1993,1993-12-05,12,23.042,WAS,@,TAM,W 23-17,,,,
13,1993,1993-12-11,13,23.048,WAS,,NYJ,L 0-3,,,,
14,1993,1993-12-19,14,23.056,WAS,,ATL,W 30-17,,,,
15,1993,1993-12-26,15,23.063,WAS,@,DAL,L 3-38,,,,
16,1993,1993-12-31,16,23.068,WAS,,MIN,L 9-14,,,,
17,1994,1994-09-04,1,23.315,WAS,,SEA,L 7-28,,,,
18,1994,1994-09-11,2,23.322,WAS,@,NOR,W 38-24,,,,
19,1994,1994-09-18,3,23.329,WAS,@,NYG,L 23-31,,,,
20,1994,1994-09-25,4,23.336,WAS,,ATL,L 20-27,,,,
21,1994,1994-10-02,5,23.343,WAS,,DAL,L 7-34,,,,
22,1994,1994-10-09,6,23.350,WAS,@,PHI,L 17-21,,,,
23,1994,1994-10-16,7,23.357,WAS,,ARI,L 16-19,,,,
24,1994,1994-10-23,8,23.364,WAS,@,IND,W 41-27,0.0,1,39,0
25,1994,1994-10-30,9,24.006,WAS,,PHI,L 29-31,,,,
26,1994,1994-11-06,10,24.013,WAS,,SFO,L 22-37,,,,
27,1994,1994-11-20,11,24.027,WAS,@,DAL,L 7-31,,,,
28,1994,1994-11-27,12,24.034,WAS,,NYG,L 19-21,0.5,0,0,0
29,1994,1994-12-04,13,24.041,WAS,@,TAM,L 21-26,,,,
30,1994,1994-12-11,14,24.048,WAS,@,ARI,L 15-17,,,,
31,1996,1996-09-01,1,25.313,GNB,@,TAM,W 34-3,0.0,1,2,0
32,1996,1996-09-09,2,25.321,GNB,,PHI,W 39-13,,,,
33,1996,1996-09-15,3,25.327,GNB,,SDG,W 42-10,,,,
34,1996,1996-09-22,4,25.334,GNB,@,MIN,L 21-30,,,,
35,1996,1996-09-29,5,25.341,GNB,@,SEA,W 31-10,,,,
36,1996,1996-10-06,6,25.348,GNB,@,CHI,W 37-6,,,,
37,1996,1996-10-14,7,25.356,GNB,,SFO,W 23-20,,,,
38,1996,1996-10-27,8,26.003,GNB,,TAM,W 13-7,,,,
39,1996,1996-11-03,9,26.010,GNB,,DET,W 28-18,,,,
40,1996,1996-11-10,10,26.017,GNB,@,KAN,L 20-27,,,,
41,1996,1996-11-18,11,26.025,GNB,@,DAL,L 6-21,,,,
42,1996,1996-11-24,12,26.031,GNB,@,STL,W 24-9,,,,
43,1996,1996-12-01,13,26.038,GNB,,CHI,W 28-17,,,,
44,1996,1996-12-08,14,26.045,GNB,,DEN,W 41-6,,,,
45,1996,1996-12-15,15,26.052,GNB,@,DET,W 31-3,,,,
46,1996,1996-12-22,16,26.059,GNB,,MIN,W 38-10,,,,
47,1997,1997-09-01,1,26.312,GNB,,CHI,W 38-24,,,,
48,1997,1997-09-07,2,26.318,GNB,@,PHI,L 9-10,,,,
49,1997,1997-09-14,3,26.325,GNB,,MIA,W 23-18,,,,
50,1997,1997-09-21,4,26.332,GNB,,MIN,W 38-32,,,,
51,1997,1997-09-28,5,26.339,GNB,@,DET,L 15-26,,,,
52,1997,1997-10-05,6,26.346,GNB,,TAM,W 21-16,,,,
53,1997,1997-10-12,7,26.353,GNB,@,CHI,W 24-23,,,,
54,1997,1997-10-27,8,27.003,GNB,@,NWE,W 28-10,,,,
55,1997,1997-11-02,9,27.009,GNB,,DET,W 20-10,,,,
56,1997,1997-11-09,10,27.016,GNB,,STL,W 17-7,,,,
57,1997,1997-11-16,11,27.023,GNB,@,IND,L 38-41,,,,
58,1997,1997-11-23,12,27.030,GNB,,DAL,W 45-17,,,,
59,1997,1997-12-01,13,27.038,GNB,@,MIN,W 27-11,,,,
60,1997,1997-12-07,14,27.044,GNB,@,TAM,W 17-6,,,,
61,1997,1997-12-14,15,27.051,GNB,@,CAR,W 31-10,,,,
62,1997,1997-12-20,16,27.057,GNB,,BUF,W 31-21,,,,
63,1998,1998-09-06,1,27.317,GNB,,DET,W 38-19,,,,
64,1998,1998-09-13,2,27.324,GNB,,TAM,W 23-15,,,,
65,1998,1998-09-20,3,27.331,GNB,@,CIN,W 13-6,,,,
66,1998,1998-09-27,4,27.338,GNB,@,CAR,W 37-30,,,,
67,1998,1998-10-05,5,27.346,GNB,,MIN,L 24-37,,,,
68,1998,1998-10-15,6,27.356,GNB,@,DET,L 20-27,,,,
69,1998,1998-11-01,8,28.008,GNB,,SFO,W 36-22,,,,
70,1998,1998-11-09,9,28.016,GNB,@,PIT,L 20-27,,,,
71,1998,1998-11-15,10,28.022,GNB,@,NYG,W 37-3,,,,
72,1998,1998-11-22,11,28.029,GNB,@,MIN,L 14-28,,,,
73,1998,1998-11-29,12,28.036,GNB,,PHI,W 24-16,,,,
74,1998,1998-12-20,15,28.057,GNB,,TEN,W 30-22,,,,
75,1998,1998-12-27,16,28.064,GNB,@,CHI,W 16-13,,,,
