ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1975,1975-09-21,1,22.146,CLE,@,CIN,L 17-24,,,,,,,,,,,
2,1975,1975-09-28,2,22.153,CLE,,MIN,L 10-42,,,,,,,,,,,
3,1975,1975-10-05,3,22.160,CLE,,PIT,L 6-42,,,,,,,,,,,
4,1975,1975-10-12,4,22.167,CLE,,HOU,L 10-40,,,,,,,,,,,
5,1975,1975-10-19,5,22.174,CLE,@,DEN,L 15-16,0,0,,0,0,0,,0,1,0,0
6,1975,1975-10-26,6,22.181,CLE,,WAS,L 7-23,,,,,,,,,,,
7,1975,1975-11-02,7,22.188,CLE,@,BAL,L 7-21,,,,,,,,,,,
8,1975,1975-11-09,8,22.195,CLE,@,DET,L 10-21,,,,,,,,,,,
9,1975,1975-11-16,9,22.202,CLE,@,OAK,L 17-38,,,,,,,,,,,
10,1975,1975-11-23,10,22.209,CLE,,CIN,W 35-23,,,,,,,,,,,
11,1975,1975-11-30,11,22.216,CLE,,NOR,W 17-16,,,,,,,,,,,
12,1975,1975-12-07,12,22.223,CLE,@,PIT,L 17-31,,,,,,,,,,,
13,1975,1975-12-14,13,22.230,CLE,,KAN,W 40-14,,,,,,,,,,,
14,1975,1975-12-21,14,22.237,CLE,@,HOU,L 10-21,,,,,,,,,,,
15,1976,1976-09-12,1,23.137,CLE,,NYJ,W 38-17,,,,,,,,,,,
16,1976,1976-09-19,2,23.144,CLE,@,PIT,L 14-31,,,,,,,,,,,
17,1976,1976-09-26,3,23.151,CLE,@,DEN,L 13-44,,,,,,,,,,,
18,1976,1976-10-03,4,23.158,CLE,,CIN,L 24-45,,,,,,,,,,,
19,1976,1976-10-10,5,23.165,CLE,,PIT,W 18-16,,,,,,,,,,,
20,1976,1976-10-17,6,23.172,CLE,@,ATL,W 20-17,,,,,,,,,,,
21,1976,1976-10-24,7,23.179,CLE,,SDG,W 21-17,,,,,,,,,,,
22,1976,1976-10-31,8,23.186,CLE,@,CIN,L 6-21,,,,,,,,,,,
23,1976,1976-11-07,9,23.193,CLE,@,HOU,W 21-7,,,,,,,,,,,
24,1976,1976-11-14,10,23.200,CLE,,PHI,W 24-3,,,,,,,,,,,
25,1976,1976-11-21,11,23.207,CLE,@,TAM,W 24-7,,,,,,,,,,,
26,1976,1976-11-28,12,23.214,CLE,,MIA,W 17-13,,,,,,,,,,,
27,1976,1976-12-05,13,23.221,CLE,,HOU,W 13-10,,,,,,,,,,,
28,1976,1976-12-12,14,23.228,CLE,@,KAN,L 14-39,,,,,,,,,,,
29,1977,1977-09-18,1,24.143,CLE,@,CIN,W 13-3,,,,,,,,,,,
30,1977,1977-09-26,2,24.151,CLE,,NWE,W 30-27,,,,,,,,,,,
31,1977,1977-10-02,3,24.157,CLE,,PIT,L 14-28,,,,,,,,,,,
32,1977,1977-10-09,4,24.164,CLE,,OAK,L 10-26,,,,,,,,,,,
33,1977,1977-10-16,5,24.171,CLE,@,HOU,W 24-23,0,0,,0,0,0,,0,1,25,0
34,1977,1977-10-23,6,24.178,CLE,@,BUF,W 27-16,,,,,,,,,,,
35,1977,1977-10-30,7,24.185,CLE,,KAN,W 44-7,0,0,,0,0,0,,0,1,4,0
36,1977,1977-11-06,8,24.192,CLE,,CIN,L 7-10,,,,,,,,,,,
37,1977,1977-11-13,9,24.199,CLE,@,PIT,L 31-35,,,,,,,,,,,
38,1977,1977-11-20,10,24.206,CLE,@,NYG,W 21-7,,,,,,,,,,,
39,1977,1977-11-27,11,24.213,CLE,,RAM,L 0-9,,,,,,,,,,,
40,1977,1977-12-04,12,24.220,CLE,@,SDG,L 14-37,,,,,,,,,,,
41,1977,1977-12-11,13,24.227,CLE,,HOU,L 15-19,,,,,,,,,,,
42,1977,1977-12-18,14,24.234,CLE,@,SEA,L 19-20,,,,,,,,,,,
43,1978,1978-09-03,1,25.128,CLE,,SFO,W 24-7,,,,,,,,,,,
44,1978,1978-09-10,2,25.135,CLE,,CIN,W 13-10,,,,,,,,,,,
45,1978,1978-09-17,3,25.142,CLE,@,ATL,W 24-16,,,,,,,,,,,
46,1978,1978-09-24,4,25.149,CLE,@,PIT,L 9-15,,,,,,,,,,,
47,1978,1978-10-01,5,25.156,CLE,,HOU,L 13-16,,,,,,,,,,,
48,1978,1978-10-08,6,25.163,CLE,@,NOR,W 24-16,0,0,,0,0,0,,0,1,7,0
49,1978,1978-10-15,7,25.170,CLE,,PIT,L 14-34,,,,,,,,,,,
50,1978,1978-10-22,8,25.177,CLE,@,KAN,L 3-17,,,,,,,,,,,
51,1978,1978-10-29,9,25.184,CLE,,BUF,W 41-20,,,,,,,,,,,
52,1978,1978-11-05,10,25.191,CLE,@,HOU,L 10-14,,,,,,,,,,,
53,1978,1978-11-12,11,25.198,CLE,,DEN,L 7-19,,,,,,,,,,,
54,1978,1978-11-19,12,25.205,CLE,@,BAL,W 45-24,,,,,,,,,,,
55,1978,1978-11-26,13,25.212,CLE,,RAM,W 30-19,0,0,,0,0,0,,0,1,0,0
56,1978,1978-12-03,14,25.219,CLE,@,SEA,L 24-47,,,,,,,,,,,
57,1978,1978-12-10,15,25.226,CLE,,NYJ,W 37-34,,,,,,,,,,,
58,1978,1978-12-17,16,25.233,CLE,@,CIN,L 16-48,,,,,,,,,,,
59,1979,1979-09-02,1,26.127,WAS,,HOU,L 27-29,,,,,,,,,,,
60,1979,1979-09-09,2,26.134,WAS,@,DET,W 27-24,,,,,,,,,,,
61,1979,1979-09-17,3,26.142,WAS,,NYG,W 27-0,,,,,,,,,,,
62,1979,1979-09-23,4,26.148,WAS,@,STL,W 17-7,,,,,,,,,,,
63,1979,1979-09-30,5,26.155,WAS,@,ATL,W 16-7,,,,,,,,,,,
64,1979,1979-10-07,6,26.162,WAS,@,PHI,L 17-28,,,,,,,,,,,
65,1979,1979-10-14,7,26.169,WAS,@,CLE,W 13-9,,,,,,,,,,,
66,1979,1979-10-21,8,26.176,WAS,,PHI,W 17-7,0,0,,0,0,0,,0,1,-4,0
67,1979,1979-10-28,9,26.183,WAS,,NOR,L 10-14,,,,,,,,,,,
68,1979,1979-11-04,10,26.190,WAS,@,PIT,L 7-38,,,,,,,,,,,
