ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1990,1990-11-25,11,22.269,GNB,,TAM,W 20-10,,,,,,,
2,1990,1990-12-09,13,22.283,GNB,,SEA,L 14-20,,,,,,,
3,1990,1990-12-16,14,22.290,GNB,@,PHI,L 0-31,,,,,,,
4,1990,1990-12-22,15,22.296,GNB,,DET,L 17-24,,,,,,,
5,1990,1990-12-30,16,22.304,GNB,@,DEN,L 13-22,,,,,,,
6,1991,1991-09-01,1,23.184,GNB,,PHI,L 3-20,,0,0,1.0,0,0,0
7,1991,1991-09-08,2,23.191,GNB,@,DET,L 14-23,,,,,,,
8,1991,1991-09-15,3,23.198,GNB,,TAM,W 15-13,,0,0,4.5,0,0,0
9,1991,1991-09-22,4,23.205,GNB,@,MIA,L 13-16,,0,0,2.0,0,0,0
10,1991,1991-09-29,5,23.212,GNB,@,RAM,L 21-23,,,,,,,
11,1991,1991-10-06,6,23.219,GNB,,DAL,L 17-20,,,,,,,
12,1991,1991-10-17,7,23.230,GNB,,CHI,L 0-10,,,,,,,
13,1991,1991-10-27,8,23.240,GNB,@,TAM,W 27-0,,,,,,,
14,1991,1991-11-03,9,23.247,GNB,@,NYJ,L 16-19,,,,,,,
15,1991,1991-11-10,10,23.254,GNB,,BUF,L 24-34,,,,,,,
16,1991,1991-11-17,11,23.261,GNB,,MIN,L 21-35,,,,,,,
17,1991,1991-12-08,14,23.282,GNB,@,CHI,L 13-27,,,,,,,
18,1992,1992-09-06,1,24.190,GNB,,MIN,L 20-23,,,,,,,
19,1992,1992-09-13,2,24.197,GNB,@,TAM,L 3-31,,0,0,2.0,0,0,0
20,1992,1992-09-20,3,24.204,GNB,,CIN,W 24-23,,,,,,,
21,1992,1992-09-27,4,24.211,GNB,,PIT,W 17-3,,,,,,,
22,1992,1992-10-04,5,24.218,GNB,@,ATL,L 10-24,,,,,,,
23,1992,1992-10-18,6,24.232,GNB,@,CLE,L 6-17,,,,,,,
24,1992,1992-10-25,7,24.239,GNB,,CHI,L 10-30,,,,,,,
25,1992,1992-11-01,8,24.246,GNB,@,DET,W 27-13,,0,0,1.5,0,0,0
26,1992,1992-11-08,9,24.253,GNB,@,NYG,L 7-27,,,,,,,
27,1992,1992-11-15,10,24.260,GNB,,PHI,W 27-24,,,,,,,
28,1992,1992-11-22,11,24.267,GNB,@,CHI,W 17-3,,,,,,,
