ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,2001,2001-12-03,11,21.351,GNB,@,JAX,W 28-21,,0,0,0,,0,0.0%,,0,0,,0,2,32,16.00,0,1,4,4.00,0,0,0
2,2002,2002-09-08,1,22.265,GNB,,ATL,W 37-34,,,,,,,0.0%,,,,,,,,,,,,,,,
3,2002,2002-09-15,2,22.272,GNB,@,NOR,L 20-35,,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0
4,2002,2002-09-22,3,22.279,GNB,@,DET,W 37-31,,4,2,45,22.50,1,50.0%,11.25,0,0,,0,0,0,,0,0,0,,0,1,6
5,2002,2002-09-29,4,22.286,GNB,,CAR,W 17-14,*,10,5,58,11.60,0,50.0%,5.80,0,0,,0,0,0,,0,0,0,,0,0,0
6,2002,2002-10-07,5,22.294,GNB,@,CHI,W 34-21,,0,,,,,0.0%,,,,,,,,,,,,,,,
7,2002,2002-10-13,6,22.300,GNB,@,NWE,W 28-10,,,,,,,0.0%,,,,,,,,,,,,,,,
8,2002,2002-10-20,7,22.307,GNB,,WAS,W 30-9,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0
9,2002,2002-11-04,8,22.322,GNB,,MIA,W 24-10,,0,,,,,0.0%,,,,,,,,,,,,,,,
10,2002,2002-11-10,9,22.328,GNB,,DET,W 40-14,,4,,,,,0.0%,,,,,,,,,,,,,,,
11,2002,2002-11-17,10,22.335,GNB,@,MIN,L 21-31,,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0
12,2002,2002-11-24,11,22.342,GNB,@,TAM,L 7-21,,0,,,,,0.0%,,,,,,,,,,,,,,,
13,2002,2002-12-01,12,22.349,GNB,,CHI,W 30-20,,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0,,0,0,0,,0,0,0
14,2002,2002-12-08,13,22.356,GNB,,MIN,W 26-22,,9,6,105,17.50,2,66.7%,11.67,0,0,,0,1,25,25.00,0,0,0,,0,2,12
15,2002,2002-12-15,14,22.363,GNB,@,SFO,W 20-14,,1,,,,,0.0%,,,,,,,,,,,,,,,
16,2002,2002-12-22,15,23.005,GNB,,BUF,W 10-0,,5,1,11,11.00,0,20.0%,2.20,0,0,,0,0,0,,0,0,0,,0,0,0
17,2002,2002-12-29,16,23.012,GNB,@,NYJ,L 17-42,,9,4,39,9.75,0,44.4%,4.33,0,0,,0,5,88,17.60,0,0,0,,0,0,0
