ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td
1,1987,1987-10-04,3,22.176,CHI,@,PHI,W 35-3,1,1,1.00,0,1,26,26.00,0
2,1987,1987-10-11,4,22.183,CHI,,MIN,W 27-7,1,7,7.00,0,0,0,,0
3,1987,1987-10-18,5,22.190,CHI,,NOR,L 17-19,0,0,,0,0,0,,0
