ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1981,1981-09-06,1,24.244,PHI,@,NYG,W 24-10,
2,1981,1981-09-13,2,24.251,PHI,,NWE,W 13-3,
3,1981,1981-09-17,3,24.255,PHI,@,BUF,W 20-14,
4,1981,1981-09-27,4,24.265,PHI,,WAS,W 36-13,
5,1981,1981-10-05,5,24.273,PHI,,ATL,W 16-13,
6,1981,1981-10-11,6,24.279,PHI,@,NOR,W 31-14,
7,1981,1981-10-18,7,24.286,PHI,@,MIN,L 23-35,
8,1981,1981-10-25,8,24.293,PHI,,TAM,W 20-10,
9,1981,1981-11-01,9,24.300,PHI,,DAL,L 14-17,
10,1981,1981-11-08,10,24.307,PHI,@,STL,W 52-10,
11,1981,1981-11-15,11,24.314,PHI,,BAL,W 38-13,
12,1981,1981-11-22,12,24.321,PHI,,NYG,L 10-20,
13,1981,1981-11-30,13,24.329,PHI,@,MIA,L 10-13,
14,1981,1981-12-06,14,24.335,PHI,@,WAS,L 13-15,
15,1981,1981-12-13,15,24.342,PHI,@,DAL,L 10-21,
16,1981,1981-12-20,16,24.349,PHI,,STL,W 38-0,
17,1982,1982-09-12,1,25.250,PHI,,WAS,L 34-37,1.0
18,1982,1982-09-19,2,25.257,PHI,@,CLE,W 24-21,
19,1982,1982-11-21,3,25.320,PHI,,CIN,L 14-18,
20,1982,1982-11-28,4,25.327,PHI,@,WAS,L 9-13,
21,1982,1982-12-05,5,25.334,PHI,,STL,L 20-23,
22,1982,1982-12-11,6,25.340,PHI,@,NYG,L 7-23,
23,1982,1982-12-19,7,25.348,PHI,,HOU,W 35-14,1.0
24,1982,1982-12-26,8,25.355,PHI,@,DAL,W 24-20,2.0
25,1982,1983-01-02,9,25.362,PHI,,NYG,L 24-26,
26,1983,1983-09-03,1,26.241,PHI,@,SFO,W 22-17,
27,1983,1983-09-11,2,26.249,PHI,,WAS,L 13-23,
28,1983,1983-09-18,3,26.256,PHI,@,DEN,W 13-10,1.0
29,1983,1983-09-25,4,26.263,PHI,,STL,L 11-14,1.0
30,1983,1983-10-02,5,26.270,PHI,@,ATL,W 28-24,
31,1983,1983-10-09,6,26.277,PHI,@,NYG,W 17-13,
32,1983,1983-10-16,7,26.284,PHI,@,DAL,L 7-37,
33,1983,1983-10-23,8,26.291,PHI,,CHI,L 6-7,
34,1983,1983-10-30,9,26.298,PHI,,BAL,L 21-22,1.0
35,1983,1983-11-06,10,26.305,PHI,,DAL,L 20-27,1.0
36,1983,1983-11-13,11,26.312,PHI,@,CHI,L 14-17,
37,1983,1983-11-20,12,26.319,PHI,,NYG,L 0-23,2.0
38,1983,1983-11-27,13,26.326,PHI,@,WAS,L 24-28,
39,1983,1983-12-04,14,26.333,PHI,,RAM,W 13-9,
40,1983,1983-12-11,15,26.340,PHI,,NOR,L 17-20,
41,1983,1983-12-18,16,26.347,PHI,@,STL,L 7-31,2.5
42,1984,1984-09-02,1,27.241,PHI,@,NYG,L 27-28,0.5
43,1984,1984-09-09,2,27.248,PHI,,MIN,W 19-17,0.5
44,1984,1984-09-16,3,27.255,PHI,@,DAL,L 17-23,1.0
45,1984,1984-09-23,4,27.262,PHI,,SFO,L 9-21,1.0
46,1984,1984-09-30,5,27.269,PHI,@,WAS,L 0-20,2.0
47,1984,1984-10-07,6,27.276,PHI,@,BUF,W 27-17,1.0
