ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1979,1979-09-02,1,22.363,CLE,@,NYJ,W 25-22,,,,,,
2,1979,1979-09-09,2,23.005,CLE,@,KAN,W 27-24,,,,,,
3,1979,1979-09-16,3,23.012,CLE,,BAL,W 13-10,,,,,,
4,1979,1979-09-24,4,23.020,CLE,,DAL,W 26-7,,,,,,
5,1979,1979-09-30,5,23.026,CLE,@,HOU,L 10-31,,,,,,
6,1979,1979-10-07,6,23.033,CLE,,PIT,L 35-51,,,,,,
7,1979,1979-10-14,7,23.040,CLE,,WAS,L 9-13,,,,,,
8,1979,1979-10-21,8,23.047,CLE,,CIN,W 28-27,,,,,,
9,1979,1979-10-28,9,23.054,CLE,@,STL,W 38-20,,,,,,
10,1979,1979-11-04,10,23.061,CLE,@,PHI,W 24-19,,,,,,
11,1979,1979-11-11,11,23.068,CLE,,SEA,L 24-29,,,,,,
12,1979,1979-11-18,12,23.075,CLE,,MIA,W 30-24,,,,,,
13,1979,1979-11-25,13,23.082,CLE,@,PIT,L 30-33,,,,,,
14,1979,1979-12-02,14,23.089,CLE,,HOU,W 14-7,,,,,,
15,1979,1979-12-09,15,23.096,CLE,@,OAK,L 14-19,,,,,,
16,1979,1979-12-16,16,23.103,CLE,@,CIN,L 12-16,,,,,,
17,1980,1980-09-07,1,24.003,CLE,@,NWE,L 17-34,,,,,,
18,1980,1980-09-15,2,24.011,CLE,,HOU,L 7-16,,,,,,
19,1980,1980-09-21,3,24.017,CLE,,KAN,W 20-13,,,,,,
20,1980,1980-09-28,4,24.024,CLE,@,TAM,W 34-27,0,0,0.0,2,20,0
21,1980,1980-10-05,5,24.031,CLE,,DEN,L 16-19,,,,,,
22,1980,1980-10-12,6,24.038,CLE,@,SEA,W 27-3,,,,,,
23,1980,1980-10-19,7,24.045,CLE,,GNB,W 26-21,,,,,,
24,1980,1980-10-26,8,24.052,CLE,,PIT,W 27-26,,,,,,
25,1980,1980-11-03,9,24.060,CLE,,CHI,W 27-21,,,,,,
26,1980,1980-11-09,10,24.066,CLE,@,BAL,W 28-27,,,,,,
27,1980,1980-11-16,11,24.073,CLE,@,PIT,L 13-16,0,0,0.0,2,31,0
28,1980,1980-11-30,13,24.087,CLE,@,HOU,W 17-14,,,,,,
29,1980,1980-12-07,14,24.094,CLE,,NYJ,W 17-14,0,0,0.0,1,0,0
30,1980,1980-12-14,15,24.101,CLE,@,MIN,L 23-28,,,,,,
31,1980,1980-12-21,16,24.108,CLE,@,CIN,W 27-24,,,,,,
32,1981,1981-09-07,1,25.003,CLE,,SDG,L 14-44,,,,,,
33,1981,1981-09-13,2,25.009,CLE,,HOU,L 3-9,,,,,,
34,1982,1982-09-12,1,26.008,CLE,@,SEA,W 21-7,,,,,,
35,1982,1982-09-19,2,26.015,CLE,,PHI,L 21-24,,,,,,
36,1982,1982-11-21,3,26.078,CLE,,NWE,W 10-7,,,,,,
37,1982,1982-11-25,4,26.082,CLE,@,DAL,L 14-31,0,0,1.0,0,0,0
38,1982,1982-12-05,5,26.092,CLE,,SDG,L 13-30,,,,,,
39,1982,1982-12-12,6,26.099,CLE,@,CIN,L 10-23,1,6,0.0,1,14,1
40,1982,1982-12-19,7,26.106,CLE,,PIT,W 10-9,0,0,1.0,0,0,0
41,1982,1982-12-26,8,26.113,CLE,@,HOU,W 20-14,,,,,,
42,1982,1983-01-02,9,26.120,CLE,@,PIT,L 21-37,,,,,,
43,1983,1983-09-04,1,27.000,CLE,,MIN,L 21-27,,,,,,
44,1983,1983-09-11,2,27.007,CLE,@,DET,W 31-26,,,,,,
45,1983,1983-10-02,5,27.028,CLE,,SEA,L 9-24,,,,,,
46,1983,1983-10-09,6,27.035,CLE,,NYJ,W 10-7,,,,,,
47,1983,1983-10-16,7,27.042,CLE,@,PIT,L 17-44,,,,,,
48,1983,1983-10-23,8,27.049,CLE,@,CIN,L 21-28,,,,,,
49,1983,1983-10-30,9,27.056,CLE,,HOU,W 25-19,,,,,,
50,1983,1983-11-06,10,27.063,CLE,@,GNB,L 21-35,0,0,0.0,1,0,0
51,1983,1983-11-13,11,27.070,CLE,,TAM,W 20-0,,,,,,
52,1983,1983-11-20,12,27.077,CLE,@,NWE,W 30-0,,,,,,
53,1983,1983-11-27,13,27.084,CLE,,BAL,W 41-23,0,0,0.0,1,0,0
54,1983,1983-12-04,14,27.091,CLE,@,DEN,L 6-27,,,,,,
55,1984,1984-09-09,2,28.005,CLE,@,RAM,L 17-20,,,,,,
56,1984,1984-09-16,3,28.012,CLE,,DEN,L 14-24,,,,,,
57,1984,1984-09-23,4,28.019,CLE,,PIT,W 20-10,,,,,,
58,1984,1984-09-30,5,28.026,CLE,@,KAN,L 6-10,,,,,,
59,1984,1984-10-14,7,28.040,CLE,,NYJ,L 20-24,,,,,,
60,1984,1984-10-28,9,28.054,CLE,,NOR,L 14-16,,,,,,
61,1984,1984-11-04,10,28.061,CLE,@,BUF,W 13-10,,,,,,
62,1984,1984-11-11,11,28.068,CLE,,SFO,L 7-41,,,,,,
63,1984,1984-11-18,12,28.075,CLE,@,ATL,W 23-7,,,,,,
64,1984,1984-11-25,13,28.082,CLE,,HOU,W 27-10,,,,,,
65,1984,1984-12-02,14,28.089,CLE,,CIN,L 17-20,,,,,,
66,1984,1984-12-09,15,28.096,CLE,@,PIT,L 20-23,,,,,,
67,1984,1984-12-16,16,28.103,CLE,@,HOU,W 27-20,,,,,,
