ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,2000,2000-09-03,1,23.198,TEN,@,BUF,L 13-16,,,,,,,
2,2000,2000-09-10,2,23.205,TEN,,KAN,W 17-14,,,,,,,
3,2000,2000-09-24,3,23.219,TEN,@,PIT,W 23-20,,,,,,,
4,2000,2000-10-01,4,23.226,TEN,,NYG,W 28-14,,,,,,,
5,2000,2000-10-08,5,23.233,TEN,@,CIN,W 23-14,,,,,,,
6,2001,2001-09-09,1,24.203,TEN,,MIA,L 23-31,,,,,,,
7,2001,2001-09-23,2,24.217,TEN,@,JAX,L 6-13,,,,,,,
8,2001,2001-10-07,3,24.231,TEN,@,BAL,L 7-26,,,,,,,
9,2001,2001-10-14,4,24.238,TEN,,TAM,W 31-28,,,,,,,
10,2001,2001-10-21,5,24.245,TEN,@,DET,W 27-24,,,,,,,
11,2001,2001-10-29,6,24.253,TEN,@,PIT,L 7-34,,,,,,,
12,2001,2001-11-04,7,24.259,TEN,,JAX,W 28-24,,,,,,,
13,2001,2001-11-12,8,24.267,TEN,,BAL,L 10-16,,,,,,,
14,2001,2001-11-18,9,24.273,TEN,@,CIN,W 20-7,,,,,,,
15,2001,2001-11-25,10,24.280,TEN,,PIT,L 24-34,,,,,,,
16,2001,2001-12-02,11,24.287,TEN,@,CLE,W 31-15,,,,,,,
17,2001,2001-12-09,12,24.294,TEN,@,MIN,L 24-42,,,,,,,
18,2001,2001-12-16,13,24.301,TEN,,GNB,W 26-20,,,,,,,
19,2001,2001-12-22,14,24.307,TEN,@,OAK,W 13-10,,,,,,,
20,2001,2001-12-30,15,24.315,TEN,,CLE,L 38-41,,,,,,,
21,2001,2002-01-06,16,24.322,TEN,,CIN,L 21-23,,,,,,,
22,2002,2002-09-08,1,25.202,TEN,,PHI,W 27-24,*,,,,,,
23,2002,2002-09-15,2,25.209,TEN,@,DAL,L 13-21,,,,,,,
24,2002,2002-09-22,3,25.216,TEN,,CLE,L 28-31,,,,,,,
25,2002,2002-09-29,4,25.223,TEN,@,OAK,L 25-52,*,,,,,,
26,2002,2002-10-06,5,25.230,TEN,,WAS,L 14-31,,,,,,,
27,2002,2002-10-13,6,25.237,TEN,,JAX,W 23-14,*,,,,,,
28,2002,2002-10-27,7,25.251,TEN,@,CIN,W 30-24,,,,,,,
29,2002,2002-11-03,8,25.258,TEN,@,IND,W 23-15,*,0,0,0.0,1,31,0
30,2002,2002-11-10,9,25.265,TEN,,HOU,W 17-10,*,0,0,1.0,0,0,0
31,2002,2002-11-17,10,25.272,TEN,,PIT,W 31-23,*,0,0,0.0,1,25,0
32,2002,2002-11-24,11,25.279,TEN,@,BAL,L 12-13,*,0,0,1.0,0,0,0
33,2002,2002-12-01,12,25.286,TEN,@,NYG,W 32-29,*,,,,,,
34,2002,2002-12-08,13,25.293,TEN,,IND,W 27-17,*,,,,,,
35,2002,2002-12-16,14,25.301,TEN,,NWE,W 24-7,*,,,,,,
36,2002,2002-12-22,15,25.307,TEN,@,JAX,W 28-10,*,1,6,0.0,1,32,1
