ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1984,1984-09-03,1,22.263,SEA,,CLE,W 33-0,1,34,34.00,1,1,6
2,1984,1984-09-09,2,22.269,SEA,,SDG,W 31-17,3,97,32.33,1,1,6
3,1984,1984-09-16,3,22.276,SEA,@,NWE,L 23-38,2,50,25.00,1,1,6
4,1984,1984-09-23,4,22.283,SEA,,CHI,W 38-9,1,2,2.00,0,0,0
5,1984,1984-09-30,5,22.290,SEA,@,MIN,W 20-12,2,26,13.00,0,0,0
6,1984,1984-10-07,6,22.297,SEA,@,RAI,L 14-28,0,0,,0,,
7,1984,1984-10-14,7,22.304,SEA,,BUF,W 31-28,4,50,12.50,1,1,6
8,1984,1984-10-21,8,22.311,SEA,@,GNB,W 30-24,1,25,25.00,1,1,6
9,1984,1984-10-29,9,22.319,SEA,@,SDG,W 24-0,6,92,15.33,0,0,0
10,1984,1984-11-04,10,22.325,SEA,,KAN,W 45-0,3,37,12.33,0,0,0
11,1984,1984-11-12,11,22.333,SEA,,RAI,W 17-14,3,67,22.33,1,1,6
12,1984,1984-11-18,12,22.339,SEA,@,CIN,W 26-6,1,2,2.00,0,0,0
13,1984,1984-11-25,13,22.346,SEA,@,DEN,W 27-24,1,80,80.00,1,1,6
14,1984,1984-12-02,14,22.353,SEA,,DET,W 38-17,2,55,27.50,2,2,12
15,1984,1984-12-09,15,22.360,SEA,@,KAN,L 7-34,2,58,29.00,1,1,6
16,1984,1984-12-15,16,23.000,SEA,,DEN,L 14-31,3,40,13.33,0,0,0
17,1985,1985-09-08,1,23.267,SEA,@,CIN,W 28-24,1,6,6.00,1,1,6
18,1985,1985-09-15,2,23.274,SEA,@,SDG,W 49-35,7,121,17.29,4,4,24
19,1985,1985-09-23,3,23.282,SEA,,RAM,L 24-35,3,90,30.00,1,1,6
20,1985,1985-09-29,4,23.288,SEA,@,KAN,L 7-28,4,85,21.25,1,1,6
21,1985,1985-10-06,5,23.295,SEA,,SDG,W 26-21,0,0,,0,,
22,1985,1985-10-13,6,23.302,SEA,,ATL,W 30-26,1,54,54.00,0,0,0
23,1985,1985-10-20,7,23.309,SEA,@,DEN,L 10-13,0,0,,0,,
24,1985,1985-10-27,8,23.316,SEA,@,NYJ,L 14-17,2,78,39.00,1,1,6
25,1985,1985-11-03,9,23.323,SEA,,RAI,W 33-3,2,47,23.50,1,1,6
26,1985,1985-11-10,10,23.330,SEA,@,NOR,W 27-3,3,29,9.67,1,1,6
27,1985,1985-11-17,11,23.337,SEA,,NWE,L 13-20,1,10,10.00,0,0,0
28,1985,1985-11-25,12,23.345,SEA,@,SFO,L 6-19,3,33,11.00,0,0,0
29,1985,1985-12-01,13,23.351,SEA,,KAN,W 24-6,1,9,9.00,0,0,0
30,1985,1985-12-08,14,23.358,SEA,,CLE,W 31-13,3,40,13.33,2,2,12
31,1985,1985-12-15,15,24.000,SEA,@,RAI,L 3-13,1,16,16.00,0,0,0
32,1985,1985-12-20,16,24.005,SEA,,DEN,L 24-27,2,52,26.00,1,1,6
33,1986,1986-09-07,1,24.266,SEA,,PIT,W 30-0,4,32,8.00,1,1,6
34,1986,1986-09-14,2,24.273,SEA,,KAN,W 23-17,2,11,5.50,1,1,6
35,1986,1986-09-21,3,24.280,SEA,@,NWE,W 38-31,0,0,,0,,
36,1986,1986-09-28,4,24.287,SEA,@,WAS,L 14-19,1,20,20.00,0,0,0
37,1986,1986-10-06,5,24.295,SEA,,SDG,W 33-7,0,0,,0,,
38,1986,1986-10-12,6,24.301,SEA,@,RAI,L 10-14,2,24,12.00,0,0,0
39,1986,1986-10-19,7,24.308,SEA,,NYG,W 17-12,2,16,8.00,0,0,0
40,1986,1986-10-26,8,24.315,SEA,@,DEN,L 13-20,0,0,,0,,
41,1986,1986-11-02,9,24.322,SEA,,NYJ,L 7-38,1,27,27.00,1,1,6
42,1986,1986-11-09,10,24.329,SEA,@,KAN,L 7-27,0,0,,0,,
43,1986,1986-11-23,12,24.343,SEA,,PHI,W 24-20,1,72,72.00,1,1,6
44,1986,1986-11-27,13,24.347,SEA,@,DAL,W 31-14,1,12,12.00,0,0,0
45,1986,1986-12-08,14,24.358,SEA,,RAI,W 37-0,1,25,25.00,0,0,0
46,1986,1986-12-14,15,24.364,SEA,@,SDG,W 34-24,1,72,72.00,1,1,6
47,1986,1986-12-20,16,25.005,SEA,,DEN,W 41-16,2,23,11.50,2,2,12
48,1987,1987-09-13,1,25.272,SEA,@,DEN,L 17-40,1,20,20.00,1,1,6
