ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2002,2002-11-17,10,24.118,NYG,,WAS,W 19-17,
2,2002,2002-11-24,11,24.125,NYG,@,HOU,L 14-16,
3,2002,2002-12-01,12,24.132,NYG,,TEN,L 29-32,
4,2003,2003-09-07,1,25.047,NYG,,STL,W 23-13,*
5,2003,2003-09-15,2,25.055,NYG,,DAL,L 32-35,
6,2003,2003-09-21,3,25.061,NYG,@,WAS,W 24-21,
7,2003,2003-10-05,4,25.075,NYG,,MIA,L 10-23,
8,2003,2003-10-12,5,25.082,NYG,@,NWE,L 6-17,
9,2003,2003-10-19,6,25.089,NYG,,PHI,L 10-14,
10,2003,2003-10-26,7,25.096,NYG,@,MIN,W 29-17,*
11,2003,2003-11-02,8,25.103,NYG,@,NYJ,W 31-28,*
12,2003,2003-11-09,9,25.110,NYG,,ATL,L 7-27,*
13,2003,2003-11-16,10,25.117,NYG,@,PHI,L 10-28,*
14,2003,2003-11-24,11,25.125,NYG,@,TAM,L 13-19,*
15,2003,2003-11-30,12,25.131,NYG,,BUF,L 7-24,*
16,2003,2003-12-07,13,25.138,NYG,,WAS,L 7-20,*
17,2003,2003-12-14,14,25.145,NYG,@,NOR,L 7-45,*
18,2003,2003-12-21,15,25.152,NYG,@,DAL,L 3-19,*
19,2003,2003-12-28,16,25.159,NYG,,CAR,L 24-37,*
20,2004,2004-11-28,11,26.129,PHI,@,NYG,W 27-6,
21,2004,2004-12-05,12,26.136,PHI,,GNB,W 47-17,
22,2004,2004-12-27,15,26.158,PHI,@,STL,L 7-20,
23,2004,2005-01-02,16,26.164,PHI,,CIN,L 10-38,
24,2005,2005-09-11,1,27.051,ARI,@,NYG,L 19-42,
25,2005,2005-10-02,4,27.072,ARI,,SFO,W 31-14,
