ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,punt,punt_yds,punt_yds_per_punt,punt_blocked
28,1968,1968-09-15,1,24.312,BAL,,SFO,W 27-10,1,21,21.00,0,2,58,29.00,0
29,1968,1968-09-22,2,24.319,BAL,@,ATL,W 28-20,0,0,,0,1,59,59.00,0
30,1968,1968-09-29,3,24.326,BAL,@,PIT,W 41-7,0,0,,0,4,173,43.25,0
31,1968,1968-10-06,4,24.333,BAL,,CHI,W 28-7,0,0,,0,4,180,45.00,0
32,1968,1968-10-13,5,24.340,BAL,@,SFO,W 42-14,0,0,,0,6,224,37.33,0
33,1968,1968-10-20,6,24.347,BAL,,CLE,L 20-30,0,0,,0,5,189,37.80,0
34,1968,1968-10-27,7,24.354,BAL,,RAM,W 27-10,0,0,,0,6,210,35.00,1
35,1968,1968-11-03,8,24.361,BAL,@,NYG,W 26-0,0,0,,0,3,115,38.33,0
36,1968,1968-11-10,9,25.002,BAL,@,DET,W 27-10,0,0,,0,3,123,41.00,0
37,1968,1968-11-17,10,25.009,BAL,,STL,W 27-0,0,0,,0,4,161,40.25,0
38,1968,1968-11-24,11,25.016,BAL,,MIN,W 21-9,1,3,3.00,0,1,33,33.00,0
39,1968,1968-12-01,12,25.023,BAL,,ATL,W 44-0,0,0,,0,2,94,47.00,0
40,1968,1968-12-07,13,25.029,BAL,@,GNB,W 16-3,0,0,,0,4,142,35.50,0
41,1968,1968-12-15,14,25.037,BAL,@,RAM,W 28-24,1,-12,-12.00,0,4,174,43.50,0
42,1969,1969-09-21,1,25.317,BAL,,RAM,L 20-27,0,0,,0,6,262,43.67,0
43,1969,1969-09-28,2,25.324,BAL,@,MIN,L 14-52,0,0,,0,7,296,42.29,0
44,1969,1969-10-05,3,25.331,BAL,@,ATL,W 21-14,0,0,,0,4,183,45.75,0
45,1969,1969-10-13,4,25.339,BAL,,PHI,W 24-20,0,0,,0,2,88,44.00,0
46,1969,1969-10-19,5,25.345,BAL,@,NOR,W 30-10,0,0,,0,2,96,48.00,0
47,1969,1969-10-26,6,25.352,BAL,,SFO,L 21-24,0,0,,0,1,44,44.00,0
48,1969,1969-11-02,7,25.359,BAL,,WAS,W 41-17,0,0,,0,2,88,44.00,0
49,1969,1969-11-09,8,26.001,BAL,,GNB,W 14-6,0,0,,0,4,205,51.25,0
50,1969,1969-11-16,9,26.008,BAL,@,SFO,L 17-20,0,0,,0,6,274,45.67,0
51,1969,1969-11-23,10,26.015,BAL,@,CHI,W 24-21,0,0,,0,4,194,48.50,0
52,1969,1969-11-30,11,26.022,BAL,,ATL,W 13-6,0,0,,0,3,135,45.00,0
53,1969,1969-12-07,12,26.029,BAL,,DET,T 17-17,0,0,,0,7,291,41.57,0
54,1969,1969-12-13,13,26.035,BAL,@,DAL,L 10-27,0,0,,0,8,369,46.13,0
55,1969,1969-12-21,14,26.043,BAL,@,RAM,W 13-7,0,0,,0,1,55,55.00,0
56,1970,1970-09-20,1,26.316,BAL,@,SDG,W 16-14,0,0,,0,4,194,48.50,0
57,1970,1970-09-28,2,26.324,BAL,,KAN,L 24-44,0,0,,0,7,300,42.86,0
58,1970,1970-10-04,3,26.330,BAL,@,BOS,W 14-6,0,0,,0,6,288,48.00,0
59,1970,1970-10-11,4,26.337,BAL,@,HOU,W 24-20,0,0,,0,5,246,49.20,0
60,1970,1970-10-18,5,26.344,BAL,@,NYJ,W 29-22,0,0,,0,3,141,47.00,0
61,1970,1970-10-25,6,26.351,BAL,,BOS,W 27-3,0,0,,0,5,218,43.60,0
62,1970,1970-11-01,7,26.358,BAL,,MIA,W 35-0,0,0,,0,4,176,44.00,0
63,1970,1970-11-09,8,27.001,BAL,@,GNB,W 13-10,0,0,,0,3,132,44.00,0
64,1970,1970-11-15,9,27.007,BAL,,BUF,T 17-17,0,0,,0,4,189,47.25,0
65,1970,1970-11-22,10,27.014,BAL,@,MIA,L 17-34,0,0,,0,4,203,50.75,0
66,1970,1970-11-29,11,27.021,BAL,,CHI,W 21-20,0,0,,0,5,221,44.20,0
67,1970,1970-12-06,12,27.028,BAL,,PHI,W 29-10,0,0,,0,3,92,30.67,1
68,1970,1970-12-13,13,27.035,BAL,@,BUF,W 20-14,0,0,,0,7,312,44.57,0
69,1970,1970-12-19,14,27.041,BAL,,NYJ,W 35-20,0,0,,0,3,107,35.67,0
70,1971,1971-09-19,1,27.315,BAL,,NYJ,W 22-0,0,0,,0,3,113,37.67,0
71,1971,1971-09-26,2,27.322,BAL,,CLE,L 13-14,0,0,,0,3,111,37.00,0
72,1971,1971-10-03,3,27.329,BAL,@,NWE,W 23-3,0,0,,0,2,94,47.00,0
73,1971,1971-10-10,4,27.336,BAL,@,BUF,W 43-0,0,0,,0,4,177,44.25,0
74,1971,1971-10-17,5,27.343,BAL,@,NYG,W 31-7,0,0,,0,4,188,47.00,0
75,1971,1971-10-25,6,27.351,BAL,@,MIN,L 3-10,0,0,,0,5,202,40.40,0
76,1971,1971-10-31,7,27.357,BAL,,PIT,W 34-21,0,0,,0,4,167,41.75,0
77,1971,1971-11-08,8,28.000,BAL,,RAM,W 24-17,0,0,,0,4,129,32.25,0
78,1971,1971-11-14,9,28.006,BAL,@,NYJ,W 14-13,0,0,,0,8,320,40.00,0
79,1971,1971-11-21,10,28.013,BAL,@,MIA,L 14-17,0,0,,0,4,169,42.25,0
80,1971,1971-11-28,11,28.020,BAL,@,OAK,W 37-14,0,0,,0,5,210,42.00,0
81,1971,1971-12-05,12,28.027,BAL,,BUF,W 24-0,0,0,,0,6,266,44.33,0
82,1971,1971-12-11,13,28.033,BAL,,MIA,W 14-3,0,0,,0,4,155,38.75,0
83,1971,1971-12-19,14,28.041,BAL,,NWE,L 17-21,0,0,,0,6,241,40.17,0
84,1972,1972-09-17,1,28.314,BAL,,STL,L 3-10,0,0,,0,3,162,54.00,0
85,1972,1972-09-24,2,28.321,BAL,,NYJ,L 34-44,0,0,,0,5,225,45.00,0
86,1972,1972-10-01,3,28.328,BAL,@,BUF,W 17-0,0,0,,0,5,211,42.20,0
87,1972,1972-10-08,4,28.335,BAL,,SDG,L 20-23,0,0,,0,4,179,44.75,0
88,1972,1972-10-15,5,28.342,BAL,,DAL,L 0-21,0,0,,0,4,139,34.75,0
89,1972,1972-10-22,6,28.349,BAL,@,NYJ,L 20-24,0,0,,0,3,125,41.67,0
90,1972,1972-10-29,7,28.356,BAL,,MIA,L 0-23,0,0,,0,5,156,31.20,1
91,1972,1972-11-06,8,28.364,BAL,@,NWE,W 24-17,0,0,,0,1,44,44.00,0
92,1972,1972-11-12,9,29.004,BAL,@,SFO,L 21-24,0,0,,0,3,131,43.67,0
93,1972,1972-11-19,10,29.011,BAL,@,CIN,W 20-19,0,0,,0,5,187,37.40,0
94,1972,1972-11-26,11,29.018,BAL,,NWE,W 31-0,0,0,,0,7,320,45.71,0
95,1972,1972-12-03,12,29.025,BAL,,BUF,W 35-7,0,0,,0,6,267,44.50,0
96,1972,1972-12-10,13,29.032,BAL,@,KAN,L 10-24,0,0,,0,1,35,35.00,0
97,1972,1972-12-16,14,29.038,BAL,@,MIA,L 0-16,0,0,,0,5,219,43.80,0
98,1973,1973-09-16,1,29.312,BAL,@,CLE,L 14-24,1,-16,-16.00,0,7,301,43.00,0
99,1973,1973-09-23,2,29.319,BAL,,NYJ,L 10-34,0,0,,0,3,126,42.00,0
100,1973,1973-09-30,3,29.326,BAL,,NOR,W 14-10,0,0,,0,3,97,32.33,0
101,1973,1973-10-07,4,29.333,BAL,@,NWE,L 16-24,0,0,,0,5,235,47.00,0
102,1973,1973-10-14,5,29.340,BAL,@,BUF,L 13-31,1,0,0.00,0,4,122,30.50,0
103,1973,1973-10-21,6,29.347,BAL,@,DET,W 29-27,0,0,,0,4,185,46.25,0
104,1973,1973-10-28,7,29.354,BAL,,OAK,L 21-34,0,0,,0,4,162,40.50,0
105,1973,1973-11-04,8,29.361,BAL,,HOU,L 27-31,0,0,,0,4,136,34.00,0
106,1973,1973-11-11,9,30.003,BAL,@,MIA,L 0-44,0,0,,0,11,386,35.09,2
107,1973,1973-11-18,10,30.010,BAL,@,WAS,L 14-22,0,0,,0,4,160,40.00,0
108,1973,1973-11-25,11,30.017,BAL,,BUF,L 17-24,0,0,,0,5,193,38.60,0
109,1973,1973-12-02,12,30.024,BAL,@,NYJ,L 17-20,0,0,,0,2,90,45.00,0
110,1973,1973-12-09,13,30.031,BAL,,MIA,W 16-3,0,0,,0,4,148,37.00,0
111,1973,1973-12-16,14,30.038,BAL,,NWE,W 18-13,0,0,,0,2,61,30.50,0
112,1974,1974-09-15,1,30.311,BAL,@,PIT,L 0-30,0,0,,0,8,266,33.25,0
113,1974,1974-09-22,2,30.318,BAL,,GNB,L 13-20,0,0,,0,5,205,41.00,0
114,1974,1974-09-29,3,30.325,BAL,@,PHI,L 10-30,0,0,,0,3,139,46.33,0
115,1974,1974-10-06,4,30.332,BAL,@,NWE,L 3-42,0,0,,0,5,186,37.20,0
116,1974,1974-10-13,5,30.339,BAL,,BUF,L 14-27,0,0,,0,8,325,40.63,0
117,1974,1974-10-20,6,30.346,BAL,@,NYJ,W 35-20,0,0,,0,3,70,23.33,1
118,1974,1974-10-27,7,30.353,BAL,@,MIA,L 7-17,0,0,,0,5,173,34.60,0
119,1974,1974-11-03,8,30.360,BAL,,CIN,L 14-24,0,0,,0,3,89,29.67,0
120,1974,1974-11-10,9,31.002,BAL,,DEN,L 6-17,0,0,,0,3,122,40.67,0
121,1974,1974-11-17,10,31.009,BAL,@,ATL,W 17-7,0,0,,0,5,185,37.00,0
122,1974,1974-11-24,11,31.016,BAL,,NWE,L 17-27,0,0,,0,7,288,41.14,0
123,1974,1974-12-01,12,31.023,BAL,@,BUF,L 0-6,0,0,,0,10,338,33.80,0
124,1974,1974-12-08,13,31.030,BAL,,MIA,L 16-17,0,0,,0,4,170,42.50,0
125,1974,1974-12-15,14,31.037,BAL,,NYJ,L 38-45,0,0,,0,2,78,39.00,0
126,1975,1975-09-21,1,31.317,BAL,@,CHI,W 35-7,0,0,,0,5,205,41.00,0
127,1975,1975-09-28,2,31.324,BAL,,OAK,L 20-31,0,0,,0,7,299,42.71,0
128,1975,1975-10-05,3,31.331,BAL,@,RAM,L 13-24,0,0,,0,7,252,36.00,1
129,1975,1975-10-12,4,31.338,BAL,,BUF,L 31-38,0,0,,0,4,163,40.75,0
130,1975,1975-10-19,5,31.345,BAL,@,NWE,L 10-21,0,0,,0,11,403,36.64,0
131,1975,1975-10-26,6,31.352,BAL,@,NYJ,W 45-28,0,0,,0,6,255,42.50,0
132,1975,1975-11-02,7,31.359,BAL,,CLE,W 21-7,0,0,,0,8,342,42.75,0
133,1975,1975-11-09,8,32.001,BAL,@,BUF,W 42-35,0,0,,0,4,179,44.75,0
134,1975,1975-11-16,9,32.008,BAL,,NYJ,W 52-19,0,0,,0,1,36,36.00,0
135,1975,1975-11-23,10,32.015,BAL,@,MIA,W 33-17,0,0,,0,7,314,44.86,0
136,1975,1975-11-30,11,32.022,BAL,,KAN,W 28-14,0,0,,0,3,125,41.67,0
137,1975,1975-12-07,12,32.029,BAL,@,NYG,W 21-0,0,0,,0,10,361,36.10,0
138,1975,1975-12-14,13,32.036,BAL,,MIA,W 10-7,0,0,,0,8,274,34.25,0
139,1975,1975-12-21,14,32.043,BAL,,NWE,W 34-21,0,0,,0,5,194,38.80,0
140,1976,1976-09-12,1,32.309,BAL,@,NWE,W 27-13,1,-12,-12.00,0,3,141,47.00,0
141,1976,1976-09-19,2,32.316,BAL,,CIN,W 28-27,0,0,,0,5,236,47.20,0
142,1976,1976-09-26,3,32.323,BAL,@,DAL,L 27-30,0,0,,0,5,191,38.20,0
143,1976,1976-10-03,4,32.330,BAL,,TAM,W 42-17,0,0,,0,4,163,40.75,0
144,1976,1976-10-10,5,32.337,BAL,,MIA,W 28-14,0,0,,0,7,239,34.14,0
145,1976,1976-10-17,6,32.344,BAL,@,BUF,W 31-13,0,0,,0,4,141,35.25,0
146,1976,1976-10-24,7,32.351,BAL,@,NYJ,W 20-0,0,0,,0,6,250,41.67,0
147,1976,1976-11-01,8,32.359,BAL,,HOU,W 38-14,0,0,,0,5,183,36.60,0
148,1976,1976-11-07,9,32.365,BAL,@,SDG,W 37-21,,,,,,,,
149,1976,1976-11-14,10,33.006,BAL,,NWE,L 14-21,0,0,,0,6,244,40.67,0
150,1976,1976-11-22,11,33.014,BAL,@,MIA,W 17-16,0,0,,0,4,157,39.25,0
151,1976,1976-11-28,12,33.020,BAL,,NYJ,W 33-16,0,0,,0,3,121,40.33,0
152,1976,1976-12-04,13,33.026,BAL,@,STL,L 17-24,0,0,,0,5,186,37.20,0
153,1976,1976-12-12,14,33.034,BAL,,BUF,W 58-20,0,0,,0,2,90,45.00,0
154,1977,1977-09-18,1,33.314,BAL,@,SEA,W 29-14,0,0,,0,4,143,35.75,1
155,1977,1977-09-25,2,33.321,BAL,@,NYJ,W 20-12,1,-2,-2.00,0,5,195,39.00,0
156,1977,1977-10-02,3,33.328,BAL,,BUF,W 17-14,0,0,,0,9,307,34.11,0
157,1977,1977-10-09,4,33.335,BAL,,MIA,W 45-28,0,0,,0,6,225,37.50,0
158,1977,1977-10-16,5,33.342,BAL,@,KAN,W 17-6,0,0,,0,6,237,39.50,0
159,1977,1977-10-23,6,33.349,BAL,@,NWE,L 3-17,0,0,,0,8,330,41.25,0
160,1977,1977-10-30,7,33.356,BAL,,PIT,W 31-21,0,0,,0,5,217,43.40,0
161,1977,1977-11-07,8,33.364,BAL,,WAS,W 10-3,0,0,,0,6,235,39.17,0
162,1977,1977-11-13,9,34.005,BAL,@,BUF,W 31-13,1,0,0.00,0,5,176,35.20,0
163,1977,1977-11-20,10,34.012,BAL,,NYJ,W 33-12,0,0,,0,5,174,34.80,0
164,1977,1977-11-27,11,34.019,BAL,@,DEN,L 13-27,0,0,,0,8,306,38.25,0
165,1977,1977-12-05,12,34.027,BAL,@,MIA,L 6-17,0,0,,0,7,294,42.00,0
166,1977,1977-12-11,13,34.033,BAL,,DET,L 10-13,0,0,,0,5,205,41.00,1
167,1977,1977-12-18,14,34.040,BAL,,NWE,W 30-24,0,0,,0,3,98,32.67,0
168,1978,1978-09-04,1,34.300,BAL,@,DAL,L 0-38,0,0,,0,7,259,37.00,0
169,1978,1978-09-10,2,34.306,BAL,,MIA,L 0-42,0,0,,0,6,237,39.50,0
170,1978,1978-09-18,3,34.314,BAL,@,NWE,W 34-27,0,0,,0,4,162,40.50,0
171,1978,1978-09-24,4,34.320,BAL,@,BUF,L 17-24,0,0,,0,7,246,35.14,0
172,1978,1978-10-01,5,34.327,BAL,,PHI,L 14-17,0,0,,0,5,208,41.60,0
173,1978,1978-10-08,6,34.334,BAL,@,STL,W 30-17,0,0,,0,6,236,39.33,0
174,1978,1978-10-15,7,34.341,BAL,,NYJ,L 10-33,0,0,,0,3,90,30.00,0
175,1978,1978-10-22,8,34.348,BAL,,DEN,W 7-6,0,0,,0,9,355,39.44,0
176,1978,1978-10-29,9,34.355,BAL,@,MIA,L 8-26,0,0,,0,5,212,42.40,1
177,1978,1978-11-06,10,34.363,BAL,,WAS,W 21-17,0,0,,0,7,229,32.71,0
178,1978,1978-11-12,11,35.004,BAL,@,SEA,W 17-14,0,0,,0,6,261,43.50,0
179,1978,1978-11-19,12,35.011,BAL,,CLE,L 24-45,0,0,,0,5,176,35.20,0
180,1978,1978-11-26,13,35.018,BAL,,NWE,L 14-35,0,0,,0,6,233,38.83,0
181,1978,1978-12-03,14,35.025,BAL,@,NYJ,L 16-24,0,0,,0,6,240,40.00,0
182,1978,1978-12-09,15,35.031,BAL,@,PIT,L 13-35,0,0,,0,6,224,37.33,0
183,1978,1978-12-17,16,35.039,BAL,,BUF,L 14-21,0,0,,0,4,145,36.25,1
