ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2004,2004-09-19,2,23.037,SFO,@,NOR,L 27-30,,,,,,,,,,,,,
2,2004,2004-10-10,5,23.058,SFO,,ARI,W 31-28,,,,,,,,,,,,,
3,2004,2004-10-17,6,23.065,SFO,@,NYJ,L 14-22,,,,,,,,,,,,,
4,2004,2004-10-31,7,23.079,SFO,@,CHI,L 13-23,,,,,,,,,,,,,
5,2004,2004-11-07,8,23.086,SFO,,SEA,L 27-42,,,,,,,,,,,,,
6,2004,2004-11-14,9,23.093,SFO,,CAR,L 27-37,*,,,,,,,,,,,,
7,2004,2004-11-21,10,23.100,SFO,@,TAM,L 3-35,,,,,,,,,,,,,
8,2004,2004-11-28,11,23.107,SFO,,MIA,L 17-24,,,,,,,,,,,,,
9,2004,2004-12-05,12,23.114,SFO,@,STL,L 6-16,,,,,,,,,,,,,
10,2004,2004-12-12,13,23.121,SFO,@,ARI,W 31-28,*,,,,,,,,,,,,
11,2004,2004-12-18,14,23.127,SFO,,WAS,L 16-26,,,,,,,,,,,,,
12,2004,2004-12-26,15,23.135,SFO,,BUF,L 7-41,,0,0,,0,0,0,1.0,,,0,0,0
13,2004,2005-01-02,16,23.142,SFO,@,NWE,L 7-21,*,,,,,,,,,,,,
14,2006,2006-09-10,1,25.028,PHI,@,HOU,W 24-10,,,,,,,,,,,,,
15,2006,2006-09-17,2,25.035,PHI,,NYG,L 24-30,,,,,,,,,,,,,
16,2006,2006-09-24,3,25.042,PHI,@,SFO,W 38-24,,,,,,,,,,,,,
17,2006,2006-10-02,4,25.050,PHI,,GNB,W 31-9,*,,,,,,,,,,,,
18,2006,2006-10-08,5,25.056,PHI,,DAL,W 38-24,,,,,,,,,,,,,
19,2006,2006-10-15,6,25.063,PHI,@,NOR,L 24-27,,,,,,,,,,,,,
20,2006,2006-10-22,7,25.070,PHI,@,TAM,L 21-23,,,,,,,,,,,,,
21,2006,2006-10-29,8,25.077,PHI,,JAX,L 6-13,,,,,,,,,,,,,
22,2006,2006-11-12,9,25.091,PHI,,WAS,W 27-3,,,,,,,,,,,,,
23,2006,2006-11-19,10,25.098,PHI,,TEN,L 13-31,,,,,,,,,,,,,
24,2006,2006-11-26,11,25.105,PHI,@,IND,L 21-45,,,,,,,,,,,,,
25,2006,2006-12-04,12,25.113,PHI,,CAR,W 27-24,,,,,,,,,,,,,
26,2006,2006-12-10,13,25.119,PHI,@,WAS,W 21-19,,,,,,,,,,,,,
