ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2017,2017-09-10,1,22.226,CIN,,BAL,L 0-20,,0.0,0,0
2,2017,2017-09-14,2,22.230,CIN,,HOU,L 9-13,,0.0,0,0
3,2017,2017-09-24,3,22.240,CIN,@,GNB,L 24-27,,0.0,0,0
4,2017,2017-10-08,5,22.254,CIN,,BUF,W 20-16,,0.0,0,0
5,2017,2017-10-22,6,22.268,CIN,@,PIT,L 14-29,,0.0,0,0
6,2017,2017-10-29,7,22.275,CIN,,IND,W 24-23,,0.0,0,0
7,2017,2017-11-05,8,22.282,CIN,@,JAX,L 7-23,,0.0,0,0
8,2017,2017-11-12,9,22.289,CIN,@,TEN,L 20-24,,0.0,1,0
9,2017,2017-11-19,10,22.296,CIN,@,DEN,W 20-17,,0.0,1,1
10,2017,2017-11-26,11,22.303,CIN,,CLE,W 30-16,,0.0,5,1
11,2017,2017-12-04,12,22.311,CIN,,PIT,L 20-23,*,0.0,3,2
12,2017,2017-12-10,13,22.317,CIN,,CHI,L 7-33,,0.0,9,1
13,2017,2017-12-17,14,22.324,CIN,@,MIN,L 7-34,*,0.0,3,3
14,2017,2017-12-24,15,22.331,CIN,,DET,W 26-17,*,0.0,1,0
15,2017,2017-12-31,16,22.338,CIN,@,BAL,W 31-27,*,0.0,1,1
16,2018,2018-09-09,1,23.225,CIN,@,IND,W 34-23,*,0.0,2,1
17,2018,2018-09-13,2,23.229,CIN,,BAL,W 34-23,,0.0,4,2
18,2018,2018-09-23,3,23.239,CIN,@,CAR,L 21-31,,0.0,1,2
