ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1999,1999-09-12,1,23.032,PHI,,ARI,L 24-25,*,1,,,,,0.0%,,,,,,,
2,1999,1999-09-19,2,23.039,PHI,,TAM,L 5-19,*,1,,,,,0.0%,,,,,,,
3,1999,1999-09-26,3,23.046,PHI,@,BUF,L 0-26,*,4,2,22,11.00,0,50.0%,5.50,0,0,,0,0,0
4,1999,1999-10-03,4,23.053,PHI,@,NYG,L 15-16,,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0
5,1999,1999-10-10,5,23.060,PHI,,DAL,W 13-10,*,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
6,1999,1999-10-17,6,23.067,PHI,@,CHI,W 20-16,*,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
7,1999,1999-10-24,7,23.074,PHI,@,MIA,L 13-16,*,5,4,27,6.75,0,80.0%,5.40,0,0,,0,0,0
8,1999,1999-10-31,8,23.081,PHI,,NYG,L 17-23,*,2,,,,,0.0%,,,,,,,
9,1999,1999-11-07,9,23.088,PHI,@,CAR,L 7-33,*,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0
10,1999,1999-11-14,10,23.095,PHI,,WAS,W 35-28,*,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0
11,1999,1999-11-21,11,23.102,PHI,,IND,L 17-44,*,4,,,,,0.0%,,,,,,,
12,1999,1999-11-28,12,23.109,PHI,@,WAS,L 17-20,,,,,,,0.0%,,,,,,,
13,1999,1999-12-05,13,23.116,PHI,@,ARI,L 17-21,,1,,,,,0.0%,,,,,,,
14,1999,1999-12-12,14,23.123,PHI,@,DAL,L 10-20,,,,,,,0.0%,,,,,,,
15,1999,1999-12-19,15,23.130,PHI,,NWE,W 24-9,,,,,,,0.0%,,,,,,,
16,1999,2000-01-02,16,23.144,PHI,,STL,W 38-31,,1,,,,,0.0%,,,,,,,
17,2000,2000-09-03,1,24.023,MIA,,SEA,W 23-0,,,,,,,0.0%,,,,,,,
18,2000,2000-09-10,2,24.030,MIA,@,MIN,L 7-13,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
19,2000,2000-09-17,3,24.037,MIA,,BAL,W 19-6,,1,1,41,41.00,0,100.0%,41.00,0,0,,0,0,0
20,2000,2000-09-24,4,24.044,MIA,,NWE,W 10-3,,,,,,,0.0%,,,,,,,
21,2000,2000-10-01,5,24.051,MIA,@,CIN,W 31-16,,0,0,0,,0,0.0%,,1,15,15.00,0,0,0
22,2000,2000-10-08,6,24.058,MIA,,BUF,W 22-13,,,,,,,0.0%,,,,,,,
23,2000,2000-10-23,7,24.073,MIA,@,NYJ,L 37-40,,1,,,,,0.0%,,,,,,,
24,2000,2000-10-29,8,24.079,MIA,,GNB,W 28-20,,,,,,,0.0%,,,,,,,
25,2000,2000-11-05,9,24.086,MIA,@,DET,W 23-8,,1,1,33,33.00,0,100.0%,33.00,0,0,,0,0,0
26,2000,2000-11-12,10,24.093,MIA,@,SDG,W 17-7,,,,,,,0.0%,,,,,,,
27,2000,2000-11-19,11,24.100,MIA,,NYJ,L 3-20,,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0
28,2000,2000-11-26,12,24.107,MIA,@,IND,W 17-14,,,,,,,0.0%,,,,,,,
29,2000,2000-12-03,13,24.114,MIA,@,BUF,W 33-6,,,,,,,0.0%,,,,,,,
30,2000,2000-12-10,14,24.121,MIA,,TAM,L 13-16,,,,,,,0.0%,,,,,,,
31,2000,2000-12-17,15,24.128,MIA,,IND,L 13-20,,2,1,24,24.00,0,50.0%,12.00,0,0,,0,0,0
32,2000,2000-12-24,16,24.135,MIA,@,NWE,W 27-24,,6,5,63,12.60,0,83.3%,10.50,0,0,,0,0,0
33,2001,2001-09-09,1,25.029,MIA,@,TEN,W 31-23,,,,,,,0.0%,,,,,,,
34,2001,2001-09-23,2,25.043,MIA,,OAK,W 18-15,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
35,2001,2001-09-30,3,25.050,MIA,@,STL,L 10-42,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
36,2001,2001-10-07,4,25.057,MIA,,NWE,W 30-10,*,1,1,14,14.00,1,100.0%,14.00,0,0,,0,1,6
37,2001,2001-10-14,5,25.064,MIA,@,NYJ,L 17-21,*,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0
38,2001,2001-10-28,6,25.078,MIA,@,SEA,W 24-20,*,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
39,2001,2001-11-04,7,25.085,MIA,,CAR,W 23-6,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
40,2001,2001-11-11,8,25.092,MIA,@,IND,W 27-24,,1,,,,,0.0%,,,,,,,
41,2001,2001-11-18,9,25.099,MIA,,NYJ,L 0-24,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0
42,2001,2001-11-25,10,25.106,MIA,@,BUF,W 34-27,,2,2,25,12.50,1,100.0%,12.50,0,0,,0,1,6
43,2001,2001-12-02,11,25.113,MIA,,DEN,W 21-10,*,,,,,,0.0%,,,,,,,
44,2001,2001-12-10,12,25.121,MIA,,IND,W 41-6,,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0
45,2001,2001-12-16,13,25.127,MIA,@,SFO,L 0-21,,1,,,,,0.0%,,,,,,,
46,2001,2001-12-22,14,25.133,MIA,@,NWE,L 13-20,,6,3,53,17.67,0,50.0%,8.83,0,0,,0,0,0
47,2001,2001-12-30,15,25.141,MIA,,ATL,W 21-14,*,3,2,36,18.00,0,66.7%,12.00,0,0,,0,0,0
48,2001,2002-01-06,16,25.148,MIA,,BUF,W 34-7,*,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
49,2002,2002-09-08,1,26.028,MIA,,DET,W 49-21,,,,,,,0.0%,,,,,,,
50,2002,2002-09-15,2,26.035,MIA,@,IND,W 21-13,*,,,,,,0.0%,,,,,,,
51,2002,2002-09-22,3,26.042,MIA,,NYJ,W 30-3,,,,,,,0.0%,,,,,,,
52,2002,2002-09-29,4,26.049,MIA,@,KAN,L 30-48,,0,,,,,0.0%,,,,,,,
53,2002,2002-10-06,5,26.056,MIA,,NWE,W 26-13,,0,,,,,0.0%,,,,,,,
54,2002,2002-10-13,6,26.063,MIA,@,DEN,W 24-22,,,,,,,0.0%,,,,,,,
55,2002,2002-10-20,7,26.070,MIA,,BUF,L 10-23,,0,0,0,,0,0.0%,,1,5,5.00,0,0,0
56,2002,2002-11-04,8,26.085,MIA,@,GNB,L 10-24,,0,0,0,,0,0.0%,,1,18,18.00,0,0,0
57,2002,2002-11-10,9,26.091,MIA,@,NYJ,L 10-13,*,1,1,24,24.00,0,100.0%,24.00,0,0,,0,0,0
58,2002,2002-11-17,10,26.098,MIA,,BAL,W 26-7,,1,1,25,25.00,0,100.0%,25.00,0,0,,0,0,0
59,2002,2002-11-24,11,26.105,MIA,,SDG,W 30-3,,,,,,,0.0%,,,,,,,
60,2002,2002-12-01,12,26.112,MIA,@,BUF,L 21-38,,2,2,18,9.00,1,100.0%,9.00,0,0,,0,1,6
61,2002,2002-12-09,13,26.120,MIA,,CHI,W 27-9,,3,1,5,5.00,1,33.3%,1.67,0,0,,0,1,6
62,2002,2002-12-15,14,26.126,MIA,,OAK,W 23-17,*,1,,,,,0.0%,,,,,,,
63,2002,2002-12-21,15,26.132,MIA,@,MIN,L 17-20,,1,1,3,3.00,1,100.0%,3.00,0,0,,0,1,6
64,2002,2002-12-29,16,26.140,MIA,@,NWE,L 24-27,*,0,,,,,0.0%,,,,,,,
65,2003,2003-09-07,1,27.027,SFO,,CHI,W 49-7,*,1,,,,,0.0%,,,,,,,
66,2003,2003-09-14,2,27.034,SFO,@,STL,L 24-27,*,7,3,35,11.67,0,42.9%,5.00,0,0,,0,0,0
67,2003,2003-09-21,3,27.041,SFO,,CLE,L 12-13,*,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0
68,2003,2003-09-28,4,27.048,SFO,@,MIN,L 7-35,*,4,1,17,17.00,0,25.0%,4.25,0,0,,0,0,0
69,2003,2003-10-05,5,27.055,SFO,,DET,W 24-17,*,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0
70,2003,2003-10-12,6,27.062,SFO,@,SEA,L 19-20,*,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0
71,2003,2003-10-19,7,27.069,SFO,,TAM,W 24-7,*,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0
72,2003,2003-10-26,8,27.076,SFO,@,ARI,L 13-16,*,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0
73,2003,2003-11-02,9,27.083,SFO,,STL,W 30-10,*,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0
74,2003,2003-11-17,10,27.098,SFO,,PIT,W 30-14,*,4,4,28,7.00,0,100.0%,7.00,0,0,,0,0,0
75,2003,2003-11-23,11,27.104,SFO,@,GNB,L 10-20,*,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0
76,2003,2003-11-30,12,27.111,SFO,@,BAL,L 6-44,*,4,4,27,6.75,0,100.0%,6.75,0,0,,0,0,0
77,2003,2003-12-07,13,27.118,SFO,,ARI,W 50-14,*,5,4,76,19.00,0,80.0%,15.20,0,0,,0,0,0
78,2003,2003-12-14,14,27.125,SFO,@,CIN,L 38-41,*,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0
79,2003,2003-12-21,15,27.132,SFO,@,PHI,W 31-28,*,4,3,61,20.33,0,75.0%,15.25,0,0,,0,0,0
80,2003,2003-12-27,16,27.138,SFO,,SEA,L 17-24,*,7,4,58,14.50,1,57.1%,8.29,0,0,,0,1,6
81,2004,2004-10-24,6,28.074,NWE,,NYJ,W 13-7,,,,,,,0.0%,,,,,,,
82,2004,2004-11-07,8,28.088,NWE,@,STL,W 40-22,,,,,,,0.0%,,,,,,,
83,2004,2004-11-14,9,28.095,NWE,,BUF,W 29-6,*,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
84,2004,2004-11-22,10,28.103,NWE,@,KAN,W 27-19,,,,,,,0.0%,,,,,,,
85,2004,2004-11-28,11,28.109,NWE,,BAL,W 24-3,,,,,,,0.0%,,,,,,,
86,2004,2004-12-05,12,28.116,NWE,@,CLE,W 42-15,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
