ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
35,2000,2000-09-24,4,26.134,WAS,@,NYG,W 16-6,*,4,4,122,30.50,0,100.0%,30.50,0,0,,0,0,0
36,2000,2000-10-01,5,26.141,WAS,,TAM,W 20-17,*,3,1,47,47.00,0,33.3%,15.67,0,0,,0,0,0
37,2000,2000-10-08,6,26.148,WAS,@,PHI,W 17-14,,8,6,83,13.83,0,75.0%,10.38,0,0,,0,0,0
38,2000,2000-10-15,7,26.155,WAS,,BAL,W 10-3,,6,,,,,0.0%,,,,,,,
39,2000,2000-10-22,8,26.162,WAS,@,JAX,W 35-16,,10,7,211,30.14,3,70.0%,21.10,0,0,,0,3,18
40,2000,2000-10-30,9,26.170,WAS,,TEN,L 21-27,*,11,2,33,16.50,0,18.2%,3.00,0,0,,0,0,0
41,2000,2000-11-05,10,26.176,WAS,@,ARI,L 15-16,*,10,1,11,11.00,0,10.0%,1.10,0,0,,0,0,0
42,2000,2000-11-20,11,26.191,WAS,@,STL,W 33-20,,6,5,96,19.20,0,83.3%,16.00,0,0,,0,0,0
43,2000,2000-11-26,12,26.197,WAS,,PHI,L 20-23,,1,,,,,0.0%,,,,,,,
44,2000,2000-12-03,13,26.204,WAS,,NYG,L 7-9,,11,5,55,11.00,0,45.5%,5.00,0,0,,0,0,0
45,2000,2000-12-10,14,26.211,WAS,@,DAL,L 13-32,,4,,,,,0.0%,,,,,,,
46,2000,2000-12-16,15,26.217,WAS,@,PIT,L 3-24,,5,1,17,17.00,0,20.0%,3.40,0,0,,0,0,0
47,2000,2000-12-24,16,26.225,WAS,,ARI,W 20-3,,6,1,6,6.00,0,16.7%,1.00,0,0,,0,0,0
48,2001,2001-09-09,1,27.119,NOR,@,BUF,W 24-6,,4,3,89,29.67,1,75.0%,22.25,0,0,,0,1,6
49,2001,2001-09-30,2,27.140,NOR,@,NYG,L 13-21,,7,4,25,6.25,0,57.1%,3.57,0,0,,0,0,0
50,2001,2001-10-07,3,27.147,NOR,,MIN,W 28-15,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0
51,2001,2001-10-14,4,27.154,NOR,@,CAR,W 27-25,,2,,,,,0.0%,,,,,,,
52,2001,2001-10-21,5,27.161,NOR,,ATL,L 13-20,,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0
53,2001,2001-10-28,6,27.168,NOR,@,STL,W 34-31,,1,,,,,0.0%,,,,,,,
54,2001,2001-11-04,7,27.175,NOR,,NYJ,L 9-16,,1,,,,,0.0%,,,,,,,
55,2001,2001-11-11,8,27.182,NOR,@,SFO,L 27-28,,2,,,,,0.0%,,,,,,,
56,2001,2001-11-18,9,27.189,NOR,,IND,W 34-20,,0,0,0,,0,0.0%,,1,6,6.00,0,0,0
57,2001,2001-11-25,10,27.196,NOR,@,NWE,L 17-34,,4,2,49,24.50,0,50.0%,12.25,0,0,,0,0,0
58,2001,2001-12-02,11,27.203,NOR,,CAR,W 27-23,,1,1,14,14.00,1,100.0%,14.00,0,0,,0,1,6
