ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2008,2008-11-23,11,23.143,HOU,@,CLE,W 16-6,,,,
2,2008,2008-12-01,12,23.151,HOU,,JAX,W 30-17,,0.0,0,1
3,2008,2008-12-07,13,23.157,HOU,@,GNB,W 24-21,,0.0,2,1
4,2008,2008-12-14,14,23.164,HOU,,TEN,W 13-12,,,,
5,2008,2008-12-21,15,23.171,HOU,@,OAK,L 16-27,,,,
6,2008,2008-12-28,16,23.178,HOU,,CHI,W 31-24,,0.0,1,0
7,2009,2009-11-08,9,24.128,HOU,@,IND,L 17-20,,,,
8,2010,2010-09-12,1,25.071,HOU,,IND,W 34-24,,0.5,0,2
9,2010,2010-09-19,2,25.078,HOU,@,WAS,W 30-27,,0.0,2,0
10,2010,2010-09-26,3,25.085,HOU,,DAL,L 13-27,,0.0,0,2
11,2010,2010-10-03,4,25.092,HOU,@,OAK,W 31-24,,0.0,1,1
12,2010,2010-10-10,5,25.099,HOU,,NYG,L 10-34,,0.0,1,0
13,2011,2011-10-16,6,26.105,HOU,@,BAL,L 14-29,,,,
14,2011,2011-10-23,7,26.112,HOU,@,TEN,W 41-7,,0.0,0,0
15,2011,2011-10-30,8,26.119,HOU,,JAX,W 24-14,,,,
16,2011,2011-11-06,9,26.126,HOU,,CLE,W 30-12,,,,
17,2011,2011-11-13,10,26.133,HOU,@,TAM,W 37-9,,0.0,0,0
18,2011,2011-11-27,11,26.147,HOU,@,JAX,W 20-13,,0.0,1,0
19,2011,2011-12-04,12,26.154,HOU,,ATL,W 17-10,,0.0,0,0
20,2011,2011-12-11,13,26.161,HOU,@,CIN,W 20-19,,0.0,0,1
21,2011,2011-12-18,14,26.168,HOU,,CAR,L 13-28,,0.0,0,0
22,2011,2011-12-22,15,26.172,HOU,@,IND,L 16-19,,0.0,1,0
23,2011,2012-01-01,16,26.182,HOU,,TEN,L 22-23,,0.5,0,1
24,2012,2012-09-09,1,27.068,HOU,,MIA,W 30-10,,0.0,0,0
25,2012,2012-09-16,2,27.075,HOU,@,JAX,W 27-7,,0.0,0,0
26,2012,2012-09-23,3,27.082,HOU,@,DEN,W 31-25,,0.0,0,0
27,2012,2012-09-30,4,27.089,HOU,,TEN,W 38-14,,0.0,0,0
28,2012,2012-10-08,5,27.097,HOU,@,NYJ,W 23-17,,0.0,0,0
29,2012,2012-10-14,6,27.103,HOU,,GNB,L 24-42,,,,
30,2012,2012-10-21,7,27.110,HOU,,BAL,W 43-13,,,,
31,2012,2012-11-04,8,27.124,HOU,,BUF,W 21-9,,0.0,0,0
32,2012,2012-11-11,9,27.131,HOU,@,CHI,W 13-6,,,,
33,2012,2012-11-18,10,27.138,HOU,,JAX,W 43-37,,0.0,0,0
34,2012,2012-11-22,11,27.142,HOU,@,DET,W 34-31,,0.0,0,0
35,2012,2012-12-02,12,27.152,HOU,@,TEN,W 24-10,,0.0,0,0
36,2012,2012-12-10,13,27.160,HOU,@,NWE,L 14-42,,,,
37,2012,2012-12-16,14,27.166,HOU,,IND,W 29-17,,0.0,0,0
38,2012,2012-12-23,15,27.173,HOU,,MIN,L 6-23,,0.0,0,0
39,2012,2012-12-30,16,27.180,HOU,@,IND,L 16-28,,,,
