ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2005,2005-10-30,8,24.045,DEN,,PHI,W 49-21,,,,
2,2005,2005-11-13,9,24.059,DEN,@,OAK,W 31-17,,,,
3,2005,2005-11-20,10,24.066,DEN,,NYJ,W 27-0,,,,
4,2005,2005-11-24,11,24.070,DEN,@,DAL,W 24-21,,,,
5,2005,2005-12-04,12,24.080,DEN,@,KAN,L 27-31,,,,
6,2005,2005-12-11,13,24.087,DEN,,BAL,W 12-10,,,,
7,2005,2005-12-17,14,24.093,DEN,@,BUF,W 28-17,,,,
8,2005,2005-12-24,15,24.100,DEN,,OAK,W 22-3,,,,
9,2005,2005-12-31,16,24.107,DEN,@,SDG,W 23-7,,,,
10,2006,2006-09-10,1,24.360,DEN,@,STL,L 10-18,,,,
11,2006,2006-09-17,2,25.002,DEN,,KAN,W 9-6,,,,
12,2006,2006-09-24,3,25.009,DEN,@,NWE,W 17-7,,,,
13,2006,2006-10-09,4,25.024,DEN,,BAL,W 13-3,,,,
14,2006,2006-10-15,5,25.030,DEN,,OAK,W 13-3,,,,
15,2006,2006-10-22,6,25.037,DEN,@,CLE,W 17-7,,,,
16,2006,2006-10-29,7,25.044,DEN,,IND,L 31-34,,,,
17,2006,2006-11-05,8,25.051,DEN,@,PIT,W 31-20,,,,
18,2006,2006-11-12,9,25.058,DEN,@,OAK,W 17-13,,,,
19,2006,2006-11-19,10,25.065,DEN,,SDG,L 27-35,,,,
20,2006,2006-11-23,11,25.069,DEN,@,KAN,L 10-19,,,,
21,2006,2006-12-03,12,25.079,DEN,,SEA,L 20-23,,,,
22,2006,2006-12-10,13,25.086,DEN,@,SDG,L 20-48,,,,
23,2006,2006-12-17,14,25.093,DEN,@,ARI,W 37-20,,,,
24,2006,2006-12-24,15,25.100,DEN,,CIN,W 24-23,,,,
25,2006,2006-12-31,16,25.107,DEN,,SFO,L 23-26,,,,
26,2007,2007-09-09,1,25.359,DEN,@,BUF,W 15-14,*,,,
27,2007,2007-09-16,2,26.001,DEN,,OAK,W 23-20,*,,,
28,2007,2007-09-23,3,26.008,DEN,,JAX,L 14-23,*,,,
29,2007,2007-09-30,4,26.015,DEN,@,IND,L 20-38,*,,,
30,2007,2007-10-07,5,26.022,DEN,,SDG,L 3-41,*,,,
31,2007,2007-10-21,6,26.036,DEN,,PIT,W 31-28,*,,,
32,2007,2007-10-29,7,26.044,DEN,,GNB,L 13-19,*,,,
33,2007,2007-11-04,8,26.050,DEN,@,DET,L 7-44,*,,,
34,2007,2007-11-11,9,26.057,DEN,@,KAN,W 27-11,*,,,
35,2007,2007-11-19,10,26.065,DEN,,TEN,W 34-20,*,,,
36,2007,2007-11-25,11,26.071,DEN,@,CHI,L 34-37,*,,,
37,2007,2007-12-02,12,26.078,DEN,@,OAK,L 20-34,*,,,
38,2007,2007-12-09,13,26.085,DEN,,KAN,W 41-7,*,,,
39,2007,2007-12-13,14,26.089,DEN,@,HOU,L 13-31,*,,,
40,2007,2007-12-24,15,26.100,DEN,@,SDG,L 3-23,*,,,
41,2007,2007-12-30,16,26.106,DEN,,MIN,W 22-19,*,,,
42,2008,2008-09-07,1,26.358,HOU,@,PIT,L 17-38,*,,,
43,2008,2008-09-21,2,27.006,HOU,@,TEN,L 12-31,*,,,
44,2008,2008-09-28,3,27.013,HOU,@,JAX,L 27-30,*,,,
45,2008,2008-10-05,4,27.020,HOU,,IND,L 27-31,*,0.0,1,0
46,2008,2008-10-12,5,27.027,HOU,,MIA,W 29-28,*,,,
47,2008,2008-10-19,6,27.034,HOU,,DET,W 28-21,*,0.0,1,0
48,2008,2008-10-26,7,27.041,HOU,,CIN,W 35-6,*,,,
49,2008,2008-11-02,8,27.048,HOU,@,MIN,L 21-28,*,,,
50,2008,2008-11-09,9,27.055,HOU,,BAL,L 13-41,*,,,
51,2008,2008-11-16,10,27.062,HOU,@,IND,L 27-33,*,,,
52,2008,2008-11-23,11,27.069,HOU,@,CLE,W 16-6,*,,,
53,2008,2008-12-01,12,27.077,HOU,,JAX,W 30-17,*,,,
54,2008,2008-12-07,13,27.083,HOU,@,GNB,W 24-21,*,,,
55,2008,2008-12-14,14,27.090,HOU,,TEN,W 13-12,*,,,
56,2008,2008-12-21,15,27.097,HOU,@,OAK,L 16-27,*,,,
57,2008,2008-12-28,16,27.104,HOU,,CHI,W 31-24,*,,,
58,2009,2009-09-13,1,27.363,HOU,,NYJ,L 7-24,*,,,
59,2009,2009-09-20,2,28.005,HOU,@,TEN,W 34-31,*,,,
60,2009,2009-09-27,3,28.012,HOU,,JAX,L 24-31,*,,,
61,2009,2009-10-04,4,28.019,HOU,,OAK,W 29-6,*,,,
62,2009,2009-10-11,5,28.026,HOU,@,ARI,L 21-28,*,,,
63,2009,2009-10-18,6,28.033,HOU,@,CIN,W 28-17,*,0.0,1,0
64,2009,2009-10-25,7,28.040,HOU,,SFO,W 24-21,*,,,
65,2009,2009-11-01,8,28.047,HOU,@,BUF,W 31-10,*,,,
66,2009,2009-11-08,9,28.054,HOU,@,IND,L 17-20,*,,,
67,2009,2009-11-23,10,28.069,HOU,,TEN,L 17-20,*,,,
68,2009,2009-11-29,11,28.075,HOU,,IND,L 27-35,*,,,
69,2009,2009-12-06,12,28.082,HOU,@,JAX,L 18-23,*,,,
70,2009,2009-12-13,13,28.089,HOU,,SEA,W 34-7,*,,,
71,2009,2009-12-20,14,28.096,HOU,@,STL,W 16-13,*,,,
72,2009,2009-12-27,15,28.103,HOU,@,MIA,W 27-20,*,,,
73,2009,2010-01-03,16,28.110,HOU,,NWE,W 34-27,*,,,
74,2010,2010-09-12,1,28.362,HOU,,IND,W 34-24,*,,,
75,2010,2010-09-19,2,29.004,HOU,@,WAS,W 30-27,*,,,
76,2010,2010-09-26,3,29.011,HOU,,DAL,L 13-27,*,,,
77,2010,2010-10-03,4,29.018,HOU,@,OAK,W 31-24,*,,,
78,2010,2010-10-10,5,29.025,HOU,,NYG,L 10-34,*,,,
79,2010,2010-10-17,6,29.032,HOU,,KAN,W 35-31,*,,,
80,2010,2010-11-01,7,29.047,HOU,@,IND,L 17-30,*,0.0,1,0
81,2010,2010-11-07,8,29.053,HOU,,SDG,L 23-29,*,0.0,1,0
82,2010,2010-11-14,9,29.060,HOU,@,JAX,L 24-31,*,,,
83,2010,2010-11-21,10,29.067,HOU,@,NYJ,L 27-30,*,,,
84,2010,2010-11-28,11,29.074,HOU,,TEN,W 20-0,*,,,
85,2010,2010-12-02,12,29.078,HOU,@,PHI,L 24-34,*,,,
86,2010,2010-12-13,13,29.089,HOU,,BAL,L 28-34,*,,,
87,2010,2010-12-19,14,29.095,HOU,@,TEN,L 17-31,*,,,
88,2010,2010-12-26,15,29.102,HOU,@,DEN,L 23-24,*,,,
89,2010,2011-01-02,16,29.109,HOU,,JAX,W 34-17,*,,,
90,2011,2011-09-11,1,29.361,HOU,,IND,W 34-7,*,,,
91,2011,2011-09-18,2,30.003,HOU,@,MIA,W 23-13,*,,,
92,2011,2011-09-25,3,30.010,HOU,@,NOR,L 33-40,*,,,
93,2011,2011-10-02,4,30.017,HOU,,PIT,W 17-10,*,,,
94,2011,2011-10-09,5,30.024,HOU,,OAK,L 20-25,*,,,
95,2011,2011-10-16,6,30.031,HOU,@,BAL,L 14-29,*,,,
96,2011,2011-10-23,7,30.038,HOU,@,TEN,W 41-7,*,,,
97,2011,2011-10-30,8,30.045,HOU,,JAX,W 24-14,*,,,
98,2011,2011-11-06,9,30.052,HOU,,CLE,W 30-12,*,,,
99,2011,2011-11-13,10,30.059,HOU,@,TAM,W 37-9,*,,,
100,2011,2011-11-27,11,30.073,HOU,@,JAX,W 20-13,*,,,
101,2011,2011-12-04,12,30.080,HOU,,ATL,W 17-10,*,,,
102,2011,2011-12-11,13,30.087,HOU,@,CIN,W 20-19,*,0.0,1,0
103,2011,2011-12-18,14,30.094,HOU,,CAR,L 13-28,*,,,
104,2011,2011-12-22,15,30.098,HOU,@,IND,L 16-19,*,,,
105,2011,2012-01-01,16,30.108,HOU,,TEN,L 22-23,*,,,
106,2012,2012-09-09,1,30.360,HOU,,MIA,W 30-10,*,,,
107,2012,2012-09-16,2,31.001,HOU,@,JAX,W 27-7,*,,,
108,2012,2012-09-23,3,31.008,HOU,@,DEN,W 31-25,*,,,
109,2012,2012-09-30,4,31.015,HOU,,TEN,W 38-14,*,,,
110,2012,2012-10-08,5,31.023,HOU,@,NYJ,W 23-17,*,,,
111,2012,2012-10-14,6,31.029,HOU,,GNB,L 24-42,*,,,
112,2012,2012-10-21,7,31.036,HOU,,BAL,W 43-13,*,,,
113,2012,2012-11-04,8,31.050,HOU,,BUF,W 21-9,*,,,
114,2012,2012-11-11,9,31.057,HOU,@,CHI,W 13-6,*,,,
115,2012,2012-11-18,10,31.064,HOU,,JAX,W 43-37,*,,,
116,2012,2012-11-22,11,31.068,HOU,@,DET,W 34-31,*,,,
117,2012,2012-12-02,12,31.078,HOU,@,TEN,W 24-10,*,,,
118,2012,2012-12-10,13,31.086,HOU,@,NWE,L 14-42,*,0.0,0,0
119,2012,2012-12-16,14,31.092,HOU,,IND,W 29-17,*,,,
120,2012,2012-12-23,15,31.099,HOU,,MIN,L 6-23,*,,,
121,2012,2012-12-30,16,31.106,HOU,@,IND,L 16-28,*,,,
122,2013,2013-09-09,1,31.359,HOU,@,SDG,W 31-28,*,,,
123,2013,2013-09-15,2,32.000,HOU,,TEN,W 30-24,*,,,
