ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1987,1987-09-13,1,23.058,WAS,,PHI,W 34-24,
2,1987,1987-09-20,2,23.065,WAS,@,ATL,L 20-21,
3,1987,1987-10-25,6,23.100,WAS,,NYJ,W 17-16,
4,1987,1987-11-01,7,23.107,WAS,@,BUF,W 27-7,
5,1987,1987-11-08,8,23.114,WAS,@,PHI,L 27-31,
6,1988,1988-09-05,1,24.050,WAS,@,NYG,L 20-27,
7,1988,1988-09-18,3,24.063,WAS,,PHI,W 17-10,
8,1988,1988-09-25,4,24.070,WAS,@,PHO,L 21-30,
9,1988,1988-10-02,5,24.077,WAS,,NYG,L 23-24,
10,1988,1988-10-09,6,24.084,WAS,@,DAL,W 35-17,
11,1988,1988-10-16,7,24.091,WAS,,PHO,W 33-17,
12,1988,1988-10-23,8,24.098,WAS,@,GNB,W 20-17,
13,1988,1988-10-30,9,24.105,WAS,@,HOU,L 17-41,
14,1988,1988-11-06,10,24.112,WAS,,NOR,W 27-24,
15,1988,1988-11-13,11,24.119,WAS,,CHI,L 14-34,
16,1988,1988-11-21,12,24.127,WAS,@,SFO,L 21-37,
17,1988,1988-11-27,13,24.133,WAS,,CLE,L 13-17,1.0
18,1988,1988-12-04,14,24.140,WAS,@,PHI,W 20-19,
19,1988,1988-12-11,15,24.147,WAS,,DAL,L 17-24,
20,1989,1989-09-11,1,25.056,WAS,,NYG,L 24-27,
21,1989,1989-09-17,2,25.062,WAS,,PHI,L 37-42,
22,1989,1989-09-24,3,25.069,WAS,@,DAL,W 30-7,
23,1989,1989-10-01,4,25.076,WAS,@,NOR,W 16-14,
24,1989,1989-10-08,5,25.083,WAS,,PHO,W 30-28,
25,1989,1989-10-15,6,25.090,WAS,@,NYG,L 17-20,
26,1989,1989-10-22,7,25.097,WAS,,TAM,W 32-28,
27,1989,1989-10-29,8,25.104,WAS,@,RAI,L 24-37,
28,1989,1989-11-05,9,25.111,WAS,,DAL,L 3-13,
29,1989,1989-11-12,10,25.118,WAS,@,PHI,W 10-3,
30,1989,1989-11-20,11,25.126,WAS,,DEN,L 10-14,
31,1989,1989-11-26,12,25.132,WAS,,CHI,W 38-14,
32,1989,1989-12-03,13,25.139,WAS,@,PHO,W 29-10,
33,1989,1989-12-10,14,25.146,WAS,,SDG,W 26-21,
34,1989,1989-12-17,15,25.153,WAS,@,ATL,W 31-30,
35,1989,1989-12-23,16,25.159,WAS,@,SEA,W 29-0,
36,1990,1990-09-16,2,26.061,WAS,@,SFO,L 13-26,
37,1991,1991-09-15,3,27.060,WAS,,PHO,W 34-0,
38,1991,1991-09-22,4,27.067,WAS,@,CIN,W 34-27,
39,1991,1991-09-30,5,27.075,WAS,,PHI,W 23-0,
40,1991,1991-10-06,6,27.081,WAS,@,CHI,W 20-7,
41,1991,1991-10-13,7,27.088,WAS,,CLE,W 42-17,
42,1991,1991-10-27,8,27.102,WAS,@,NYG,W 17-13,
43,1991,1991-11-03,9,27.109,WAS,,HOU,W 16-13,
44,1991,1991-11-10,10,27.116,WAS,,ATL,W 56-17,
45,1991,1991-11-17,11,27.123,WAS,@,PIT,W 41-14,
46,1991,1991-11-24,12,27.130,WAS,,DAL,L 21-24,
47,1991,1991-12-01,13,27.137,WAS,@,RAM,W 27-6,
48,1991,1991-12-08,14,27.144,WAS,@,PHO,W 20-14,
