ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1970,1970-09-20,1,24.159,CIN,,OAK,W 31-21
2,1970,1970-09-27,2,24.166,CIN,@,DET,L 3-38
3,1970,1970-10-04,3,24.173,CIN,,HOU,L 13-20
4,1970,1970-10-11,4,24.180,CIN,@,CLE,L 27-30
5,1970,1970-10-18,5,24.187,CIN,,KAN,L 19-27
6,1970,1970-10-25,6,24.194,CIN,@,WAS,L 0-20
7,1970,1970-11-02,7,24.202,CIN,@,PIT,L 10-21
8,1970,1970-11-08,8,24.208,CIN,@,BUF,W 43-14
9,1970,1970-11-15,9,24.215,CIN,,CLE,W 14-10
10,1970,1970-11-22,10,24.222,CIN,,PIT,W 34-7
11,1970,1970-11-29,11,24.229,CIN,,NOR,W 26-6
12,1970,1970-12-06,12,24.236,CIN,@,SDG,W 17-14
13,1970,1970-12-13,13,24.243,CIN,@,HOU,W 30-20
14,1970,1970-12-20,14,24.250,CIN,,BOS,W 45-7
15,1971,1971-09-19,1,25.158,CIN,,PHI,W 37-14
16,1971,1971-09-26,2,25.165,CIN,@,PIT,L 10-21
17,1971,1971-10-03,3,25.172,CIN,@,GNB,L 17-20
18,1971,1971-10-10,4,25.179,CIN,,MIA,L 13-23
19,1971,1971-10-17,5,25.186,CIN,,CLE,L 24-27
20,1971,1971-10-24,6,25.193,CIN,@,OAK,L 27-31
21,1971,1971-10-31,7,25.200,CIN,@,HOU,L 6-10
22,1971,1971-11-07,8,25.207,CIN,,ATL,L 6-9
23,1971,1971-11-14,9,25.214,CIN,@,DEN,W 24-10
24,1971,1971-11-21,10,25.221,CIN,,HOU,W 28-13
25,1971,1971-11-28,11,25.228,CIN,,SDG,W 31-0
26,1971,1971-12-05,12,25.235,CIN,@,CLE,L 27-31
27,1971,1971-12-12,13,25.242,CIN,,PIT,L 13-21
28,1971,1971-12-19,14,25.249,CIN,@,NYJ,L 21-35
29,1972,1972-09-17,1,26.156,CIN,@,NWE,W 31-7
30,1972,1972-09-24,2,26.163,CIN,,PIT,W 15-10
31,1972,1972-10-01,3,26.170,CIN,@,CLE,L 6-27
32,1972,1972-10-08,4,26.177,CIN,,DEN,W 21-10
33,1972,1972-10-15,5,26.184,CIN,@,KAN,W 23-16
34,1972,1972-10-22,6,26.191,CIN,@,RAM,L 12-15
35,1972,1972-10-29,7,26.198,CIN,,HOU,W 30-7
36,1972,1972-11-05,8,26.205,CIN,@,PIT,L 17-40
37,1972,1972-11-12,9,26.212,CIN,,OAK,L 14-20
38,1972,1972-11-19,10,26.219,CIN,,BAL,L 19-20
39,1972,1972-11-26,11,26.226,CIN,@,CHI,W 13-3
40,1972,1972-12-03,12,26.233,CIN,,NYG,W 13-10
41,1972,1972-12-09,13,26.239,CIN,,CLE,L 24-27
42,1972,1972-12-17,14,26.247,CIN,@,HOU,W 61-17
43,1973,1973-09-16,1,27.155,CIN,@,DEN,L 10-28
44,1973,1973-09-23,2,27.162,CIN,,HOU,W 24-10
45,1973,1973-09-30,3,27.169,CIN,@,SDG,W 20-13
46,1973,1973-10-07,4,27.176,CIN,@,CLE,L 10-17
47,1973,1973-10-14,5,27.183,CIN,,PIT,W 19-7
48,1973,1973-10-21,6,27.190,CIN,,KAN,W 14-6
49,1973,1973-10-28,7,27.197,CIN,@,PIT,L 13-20
50,1973,1973-11-04,8,27.204,CIN,@,DAL,L 10-38
51,1973,1973-11-11,9,27.211,CIN,@,BUF,W 16-13
52,1973,1973-11-18,10,27.218,CIN,,NYJ,W 20-14
53,1973,1973-11-25,11,27.225,CIN,,STL,W 42-24
54,1973,1973-12-02,12,27.232,CIN,,MIN,W 27-0
55,1973,1973-12-09,13,27.239,CIN,,CLE,W 34-17
56,1973,1973-12-16,14,27.246,CIN,@,HOU,W 27-24
57,1974,1974-09-15,1,28.154,CIN,,CLE,W 33-7
58,1974,1974-09-22,2,28.161,CIN,,SDG,L 17-20
59,1974,1974-10-06,4,28.175,CIN,,WAS,W 28-17
60,1974,1974-10-13,5,28.182,CIN,@,CLE,W 34-24
61,1974,1974-10-20,6,28.189,CIN,@,OAK,L 27-30
62,1974,1974-10-27,7,28.196,CIN,,HOU,L 21-34
63,1974,1974-11-03,8,28.203,CIN,@,BAL,W 24-14
64,1974,1974-11-10,9,28.210,CIN,,PIT,W 17-10
65,1974,1974-11-17,10,28.217,CIN,@,HOU,L 3-20
66,1974,1974-11-24,11,28.224,CIN,,KAN,W 33-6
67,1974,1974-12-02,12,28.232,CIN,@,MIA,L 3-24
68,1974,1974-12-08,13,28.238,CIN,,DET,L 19-23
69,1974,1974-12-14,14,28.244,CIN,@,PIT,L 3-27
70,1976,1976-09-12,1,30.151,CHI,,DET,W 10-3
71,1976,1976-09-19,2,30.158,CHI,@,SFO,W 19-12
72,1976,1976-10-03,4,30.172,CHI,,WAS,W 33-7
73,1976,1976-10-10,5,30.179,CHI,@,MIN,L 19-20
74,1976,1976-10-17,6,30.186,CHI,@,RAM,L 12-20
75,1976,1976-10-24,7,30.193,CHI,@,DAL,L 21-31
76,1976,1976-10-31,8,30.200,CHI,,MIN,W 14-13
77,1976,1976-11-14,10,30.214,CHI,,GNB,W 24-13
78,1976,1976-11-21,11,30.221,CHI,@,DET,L 10-14
79,1976,1976-11-28,12,30.228,CHI,@,GNB,W 16-10
80,1976,1976-12-05,13,30.235,CHI,@,SEA,W 34-7
81,1976,1976-12-12,14,30.242,CHI,,DEN,L 14-28
