ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
32,1972,1972-10-08,4,24.133,SFO,@,RAM,L 7-31,0,0,,0,2,-5,-2.50,0,0,0,0
33,1972,1972-10-15,5,24.140,SFO,,NYG,L 17-23,0,0,,0,1,5,5.00,0,0,0,0
34,1972,1972-10-22,6,24.147,SFO,,NOR,T 20-20,0,0,,0,2,8,4.00,0,0,0,0
35,1972,1972-10-29,7,24.154,SFO,@,ATL,W 49-14,0,0,,0,0,0,,0,1,2,0
36,1972,1972-11-05,8,24.161,SFO,@,GNB,L 24-34,0,0,,0,2,6,3.00,0,0,0,0
37,1972,1972-11-12,9,24.168,SFO,,BAL,W 24-21,0,0,,0,1,7,7.00,0,0,0,0
38,1972,1972-11-19,10,24.175,SFO,@,CHI,W 34-21,,,,,,,,,,,
39,1972,1972-11-23,11,24.179,SFO,@,DAL,W 31-10,0,0,,0,0,0,,0,1,2,0
40,1972,1972-12-04,12,24.190,SFO,,RAM,L 16-26,0,0,,0,1,13,13.00,0,0,0,0
41,1972,1972-12-10,13,24.196,SFO,,ATL,W 20-0,,,,,,,,,,,
42,1972,1972-12-16,14,24.202,SFO,,MIN,W 20-17,0,0,,0,1,-2,-2.00,0,0,0,0
43,1973,1973-09-16,1,25.111,SFO,@,MIA,L 13-21,,,,,,,,,,,
44,1973,1973-09-23,2,25.118,SFO,@,DEN,W 36-34,0,0,,0,1,12,12.00,0,2,0,0
45,1973,1973-09-30,3,25.125,SFO,,RAM,L 20-40,,,,,,,,,,,
46,1973,1973-10-07,4,25.132,SFO,@,ATL,W 13-9,0,0,,0,2,10,5.00,0,0,0,0
47,1973,1973-10-14,5,25.139,SFO,,MIN,L 13-17,0,0,,0,2,29,14.50,0,1,8,0
48,1973,1973-10-21,6,25.146,SFO,,NOR,W 40-0,0,0,,0,3,51,17.00,0,0,0,0
49,1973,1973-10-28,7,25.153,SFO,,ATL,L 3-17,0,0,,0,1,1,1.00,0,1,0,0
50,1973,1973-11-04,8,25.160,SFO,@,DET,L 20-30,,,,,,,,,,,
51,1973,1973-11-11,9,25.167,SFO,@,WAS,L 9-33,0,0,,0,1,16,16.00,0,0,0,0
52,1973,1973-11-18,10,25.174,SFO,@,RAM,L 13-31,0,0,,0,2,26,13.00,0,0,0,0
53,1973,1973-11-26,11,25.182,SFO,,GNB,W 20-6,0,0,,0,0,0,,0,1,22,0
54,1973,1973-12-02,12,25.188,SFO,,PHI,W 38-28,0,0,,0,0,0,,0,1,0,0
55,1973,1973-12-09,13,25.195,SFO,@,NOR,L 10-16,,,,,,,,,,,
56,1973,1973-12-15,14,25.201,SFO,,PIT,L 14-37,0,0,,0,3,62,20.67,0,0,0,0
57,1974,1974-09-15,1,26.110,SFO,@,NOR,W 17-13,,,,,,,,,,,
58,1974,1974-09-22,2,26.117,SFO,@,ATL,W 16-10,0,0,,0,1,21,21.00,0,0,0,0
59,1974,1974-09-29,3,26.124,SFO,,CIN,L 3-21,0,0,,0,2,-9,-4.50,0,0,0,0
60,1974,1974-10-06,4,26.131,SFO,,STL,L 9-34,,,,,,,,,,,
61,1974,1974-10-14,5,26.139,SFO,@,DET,L 13-17,0,0,,0,1,-4,-4.00,0,0,0,0
62,1974,1974-10-20,6,26.145,SFO,@,RAM,L 14-37,,,,,,,,,,,
63,1974,1974-10-27,7,26.152,SFO,,OAK,L 24-35,0,0,,0,1,1,1.00,0,0,0,0
64,1974,1974-11-04,8,26.160,SFO,,RAM,L 13-15,0,0,,0,1,6,6.00,0,0,0,0
65,1974,1974-11-10,9,26.166,SFO,@,DAL,L 14-20,0,0,,0,1,0,0.00,0,0,0,0
66,1974,1974-11-17,10,26.173,SFO,@,CHI,W 34-0,0,0,,0,3,23,7.67,0,0,0,0
67,1974,1974-11-24,11,26.180,SFO,,ATL,W 27-0,,,,,,,,,,,
68,1974,1974-12-01,12,26.187,SFO,@,CLE,L 0-7,,,,,,,,,,,
69,1974,1974-12-08,13,26.194,SFO,,GNB,W 7-6,,,,,,,,,,,
70,1974,1974-12-15,14,26.201,SFO,,NOR,W 35-21,0,0,,0,0,0,,0,1,0,0
71,1975,1975-09-21,1,27.116,SFO,@,MIN,L 17-27,0,0,,0,0,0,,0,1,14,0
72,1975,1975-09-28,2,27.123,SFO,,RAM,L 14-23,,,,,,,,,,,
73,1975,1975-10-05,3,27.130,SFO,@,KAN,W 20-3,,,,,,,,,,,
74,1975,1975-10-26,6,27.151,SFO,@,NWE,L 16-24,,,,,,,,,,,
75,1975,1975-11-02,7,27.158,SFO,,DET,L 17-28,0,0,,0,1,30,30.00,0,0,0,0
76,1975,1975-11-09,8,27.165,SFO,@,RAM,W 24-23,0,0,,0,1,21,21.00,0,0,0,0
77,1975,1975-11-16,9,27.172,SFO,,CHI,W 31-3,0,0,,0,4,24,6.00,0,0,0,0
78,1975,1975-11-23,10,27.179,SFO,@,NOR,W 16-6,0,0,,0,1,3,3.00,0,1,15,0
79,1975,1975-11-30,11,27.186,SFO,@,PHI,L 17-27,0,0,,0,1,1,1.00,0,1,0,0
80,1975,1975-12-07,12,27.193,SFO,,HOU,L 13-27,0,0,,0,2,0,0.00,0,0,0,0
81,1975,1975-12-14,13,27.200,SFO,@,ATL,L 9-31,0,0,,0,3,10,3.33,0,0,0,0
82,1975,1975-12-21,14,27.207,SFO,,NYG,L 23-26,0,0,,0,3,77,25.67,0,0,0,0
83,1976,1976-09-12,1,28.107,SFO,@,GNB,W 26-14,,,,,,,,,,,
84,1976,1976-09-19,2,28.114,SFO,,CHI,L 12-19,0,0,,0,1,5,5.00,0,0,0,0
85,1976,1976-09-26,3,28.121,SFO,@,SEA,W 37-21,,,,,,,,,,,
86,1976,1976-10-03,4,28.128,SFO,,NYJ,W 17-6,0,0,,0,1,0,0.00,0,0,0,0
87,1976,1976-10-11,5,28.136,SFO,@,RAM,W 16-0,0,0,,0,1,11,11.00,0,0,0,0
88,1976,1976-10-17,6,28.142,SFO,,NOR,W 33-3,,,,,,,,,,,
89,1976,1976-10-23,7,28.148,SFO,,ATL,W 15-0,,,,,,,,,,,
90,1976,1976-10-31,8,28.156,SFO,@,STL,L 20-23,,,,,,,,,,,
91,1976,1976-11-07,9,28.163,SFO,,WAS,L 21-24,,,,,,,,,,,
92,1976,1976-11-14,10,28.170,SFO,@,ATL,L 16-21,,,,,,,,,,,
93,1976,1976-11-21,11,28.177,SFO,,RAM,L 3-23,,,,,,,,,,,
94,1976,1976-11-29,12,28.185,SFO,,MIN,W 20-16,,,,,,,,,,,
95,1976,1976-12-05,13,28.191,SFO,@,SDG,L 7-13,,,,,,,,,,,
96,1977,1977-09-19,1,29.114,SFO,@,PIT,L 0-27,,,,,,,,,,,
97,1977,1977-09-25,2,29.120,SFO,,MIA,L 15-19,,,,,,,,,,,
98,1977,1977-10-02,3,29.127,SFO,@,RAM,L 14-34,,,,,,,,,,,
99,1977,1977-10-09,4,29.134,SFO,,ATL,L 0-7,,,,,,,,,,,
100,1977,1977-10-16,5,29.141,SFO,@,NYG,L 17-20,,,,,,,,,,,
101,1977,1977-10-23,6,29.148,SFO,,DET,W 28-7,,,,,,,,,,,
102,1977,1977-10-30,7,29.155,SFO,,TAM,W 20-10,,,,,,,,,,,
103,1977,1977-11-06,8,29.162,SFO,@,ATL,W 10-3,,,,,,,,,,,
104,1977,1977-11-13,9,29.169,SFO,@,NOR,W 10-7,,,,,,,,,,,
105,1977,1977-11-20,10,29.176,SFO,,RAM,L 10-23,,,,,,,,,,,
106,1977,1977-11-27,11,29.183,SFO,,NOR,W 20-17,,,,,,,,,,,
107,1977,1977-12-04,12,29.190,SFO,@,MIN,L 27-28,,,,,,,,,,,
108,1977,1977-12-12,13,29.198,SFO,,DAL,L 35-42,,,,,,,,,,,
109,1977,1977-12-18,14,29.204,SFO,@,GNB,L 14-16,,,,,,,,,,,
