ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2014,2014-09-07,1,21.032,IND,@,DEN,L 24-31,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,0.0,0,0
2,2014,2014-09-15,2,21.040,IND,,PHI,L 27-30,,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,,0,0,0,0.0,0,0
3,2014,2014-09-21,3,21.046,IND,@,JAX,W 44-17,,5,4,55,13.75,0,80.0%,11.00,1,7,7.00,0,0,0,,0,0,0,0.0,0,0
4,2014,2014-09-28,4,21.053,IND,,TEN,W 41-17,,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,0.0,0,0
5,2014,2014-10-05,5,21.060,IND,,BAL,W 20-13,,,,,,,0.0%,,,,,,,,,,,,,,
6,2014,2014-10-09,6,21.064,IND,@,HOU,W 33-28,,,,,,,0.0%,,,,,,,,,,,,,,
7,2014,2014-10-19,7,21.074,IND,,CIN,W 27-0,,2,1,9,9.00,0,50.0%,4.50,1,0,0.00,0,0,0,,0,0,0,0.0,0,0
8,2014,2014-10-26,8,21.081,IND,@,PIT,L 34-51,,12,7,113,16.14,1,58.3%,9.42,0,0,,0,0,0,,0,1,6,0.0,0,0
9,2014,2014-11-03,9,21.089,IND,@,NYG,W 40-24,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0,0.0,0,0
10,2014,2014-11-16,10,21.102,IND,,NWE,L 20-42,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
11,2014,2014-11-23,11,21.109,IND,,JAX,W 23-3,,4,4,38,9.50,0,100.0%,9.50,1,4,4.00,0,0,0,,0,0,0,0.0,0,0
12,2014,2014-11-30,12,21.116,IND,,WAS,W 49-27,*,4,3,134,44.67,2,75.0%,33.50,1,6,6.00,0,0,0,,0,2,12,0.0,0,0
13,2014,2014-12-07,13,21.123,IND,@,CLE,W 25-24,,4,3,33,11.00,0,75.0%,8.25,0,0,,0,0,0,,0,0,0,0.0,0,0
14,2014,2014-12-14,14,21.130,IND,,HOU,W 17-10,,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,1,0
15,2014,2014-12-21,15,21.137,IND,@,DAL,L 7-42,*,3,2,5,2.50,0,66.7%,1.67,0,0,,0,0,0,,0,0,0,0.0,0,0
16,2014,2014-12-28,16,21.144,IND,@,TEN,W 27-10,,5,3,16,5.33,0,60.0%,3.20,0,0,,0,0,0,,0,0,0,0.0,0,0
17,2015,2015-09-13,1,22.038,IND,@,BUF,L 14-27,*,11,6,46,7.67,1,54.5%,4.18,0,0,,0,1,5,5.00,0,1,6,0.0,0,0
18,2015,2015-09-21,2,22.046,IND,,NYJ,L 7-20,,8,7,122,17.43,1,87.5%,15.25,0,0,,0,0,0,,0,1,6,0.0,0,0
19,2015,2015-09-27,3,22.052,IND,@,TEN,W 35-33,*,7,4,32,8.00,1,57.1%,4.57,0,0,,0,0,0,,0,1,6,0.0,0,0
20,2015,2015-10-04,4,22.059,IND,,JAX,W 16-13,*,9,6,75,12.50,0,66.7%,8.33,0,0,,0,0,0,,0,0,0,0.0,0,0
21,2015,2015-10-08,5,22.063,IND,@,HOU,W 27-20,*,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,,0,0,0,0.0,0,0
22,2015,2015-10-18,6,22.073,IND,,NWE,L 27-34,,11,6,69,11.50,1,54.5%,6.27,0,0,,0,0,0,,0,1,6,0.0,0,0
23,2015,2015-10-25,7,22.080,IND,,NOR,L 21-27,*,6,4,34,8.50,1,66.7%,5.67,0,0,,0,0,0,,0,1,6,0.0,0,0
24,2015,2015-11-02,8,22.088,IND,@,CAR,L 26-29,*,7,2,18,9.00,0,28.6%,2.57,0,0,,0,0,0,,0,0,0,0.0,0,0
25,2015,2015-11-08,9,22.094,IND,,DEN,W 27-24,,4,3,30,10.00,0,75.0%,7.50,0,0,,0,0,0,,0,0,0,0.0,0,0
26,2015,2015-11-22,10,22.108,IND,@,ATL,W 24-21,*,8,5,41,8.20,0,62.5%,5.13,0,0,,0,0,0,,0,0,0,0.0,0,0
27,2015,2015-11-29,11,22.115,IND,,TAM,W 25-12,,9,8,114,14.25,0,88.9%,12.67,0,0,,0,0,0,,0,0,0,0.0,0,0
28,2015,2015-12-06,12,22.122,IND,@,PIT,L 10-45,*,1,1,33,33.00,0,100.0%,33.00,0,0,,0,0,0,,0,0,0,0.0,0,0
29,2015,2015-12-13,13,22.129,IND,@,JAX,L 16-51,,10,3,52,17.33,0,30.0%,5.20,0,0,,0,0,0,,0,0,0,0.0,0,0
30,2015,2015-12-20,14,22.136,IND,,HOU,L 10-16,*,7,5,51,10.20,1,71.4%,7.29,0,0,,0,0,0,,0,1,6,0.0,0,0
31,2015,2015-12-27,15,22.143,IND,@,MIA,W 18-12,,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,0,0,0.0,0,0
32,2015,2016-01-03,16,22.150,IND,,TEN,W 30-24,*,2,1,-2,-2.00,0,50.0%,-1.00,0,0,,0,0,0,,0,0,0,0.0,0,0
33,2016,2016-09-11,1,23.036,IND,,DET,L 35-39,*,7,6,64,10.67,1,85.7%,9.14,0,0,,0,0,0,,0,1,6,0.0,0,0
34,2016,2016-09-18,2,23.043,IND,@,DEN,L 20-34,,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0,,0,0,0,0.0,0,0
35,2016,2016-10-30,8,23.085,IND,,KAN,L 14-30,*,9,4,41,10.25,1,44.4%,4.56,1,-1,-1.00,0,0,0,,0,1,6,0.0,0,0
36,2016,2016-11-06,9,23.092,IND,@,GNB,W 31-26,*,6,3,55,18.33,1,50.0%,9.17,0,0,,0,0,0,,0,1,6,0.0,0,0
37,2016,2016-11-20,10,23.106,IND,,TEN,W 24-17,,7,4,37,9.25,1,57.1%,5.29,0,0,,0,0,0,,0,1,6,0.0,0,0
38,2016,2016-11-24,11,23.110,IND,,PIT,L 7-28,*,11,6,45,7.50,1,54.5%,4.09,0,0,,0,0,0,,0,1,6,0.0,0,0
39,2016,2016-12-05,12,23.121,IND,@,NYJ,W 41-10,*,6,4,26,6.50,1,66.7%,4.33,0,0,,0,0,0,,0,1,6,0.0,0,0
40,2016,2016-12-11,13,23.127,IND,,HOU,L 17-22,*,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
41,2016,2016-12-24,15,23.140,IND,@,OAK,L 25-33,*,3,2,30,15.00,1,66.7%,10.00,0,0,,0,0,0,,0,1,6,0.0,0,0
42,2017,2017-09-10,1,24.035,IND,@,LAR,L 9-46,*,4,1,50,50.00,0,25.0%,12.50,0,0,,0,0,0,,0,0,0,0.0,0,0
43,2017,2017-09-17,2,24.042,IND,,ARI,L 13-16,*,8,2,18,9.00,0,25.0%,2.25,0,0,,0,0,0,,0,0,0,0.0,0,0
44,2017,2017-09-24,3,24.049,IND,,CLE,W 31-28,,3,2,44,22.00,0,66.7%,14.67,0,0,,0,0,0,,0,0,0,0.0,0,0
45,2017,2017-10-01,4,24.056,IND,@,SEA,L 18-46,,3,3,30,10.00,1,100.0%,10.00,0,0,,0,0,0,,0,1,6,0.0,0,0
46,2017,2017-10-08,5,24.063,IND,,SFO,W 26-23,*,3,3,32,10.67,0,100.0%,10.67,0,0,,0,0,0,,0,0,0,0.0,0,0
47,2017,2017-10-16,6,24.071,IND,@,TEN,L 22-36,*,7,5,67,13.40,0,71.4%,9.57,0,0,,0,0,0,,0,0,0,0.0,0,0
48,2017,2017-10-22,7,24.077,IND,,JAX,L 0-27,*,4,2,30,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0,0.0,0,0
49,2017,2017-10-29,8,24.084,IND,@,CIN,L 23-24,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
50,2017,2017-11-05,9,24.091,IND,@,HOU,W 20-14,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,0.0,0,0
51,2017,2017-11-12,10,24.098,IND,,PIT,L 17-20,*,1,1,60,60.00,1,100.0%,60.00,0,0,,0,0,0,,0,1,6,0.0,0,0
52,2017,2017-11-26,11,24.112,IND,,TEN,L 16-20,*,3,1,16,16.00,0,33.3%,5.33,0,0,,0,0,0,,0,0,0,0.0,0,0
53,2017,2017-12-03,12,24.119,IND,@,JAX,L 10-30,*,8,5,37,7.40,0,62.5%,4.63,0,0,,0,0,0,,0,0,0,0.0,0,0
54,2018,2018-09-09,1,25.034,JAX,@,NYG,W 20-15,*,5,1,14,14.00,0,20.0%,2.80,0,0,,0,0,0,,0,0,0,0.0,0,0
55,2018,2018-09-16,2,25.041,JAX,,NWE,W 31-20,*,9,4,34,8.50,1,44.4%,3.78,0,0,,0,0,0,,0,1,6,0.0,0,0
56,2018,2018-09-23,3,25.048,JAX,,TEN,L 6-9,*,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,,0,0,0,0.0,0,0
