ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1981,1981-09-06,1,22.205,KAN,@,PIT,W 37-33,0,0,,0,,,,,,,,,,
2,1981,1981-09-13,2,22.212,KAN,,TAM,W 19-10,0,0,,0,,,,,,,,,,
3,1981,1981-09-20,3,22.219,KAN,,SDG,L 31-42,0,0,,0,,,,,,,,,,
4,1981,1981-09-27,4,22.226,KAN,@,SEA,W 20-14,0,0,,0,,,,,,,,,,
5,1981,1981-10-04,5,22.233,KAN,@,NWE,L 17-33,3,44,14.67,0,0,0,,0,0,0,,0,0,0
6,1981,1981-10-11,6,22.240,KAN,,OAK,W 27-0,0,0,,0,,,,,,,,,,
7,1981,1981-10-18,7,22.247,KAN,,DEN,W 28-14,0,0,,0,,,,,,,,,,
8,1981,1981-10-25,8,22.254,KAN,@,OAK,W 28-17,0,0,,0,,,,,,,,,,
9,1981,1981-11-01,9,22.261,KAN,@,SDG,L 20-22,1,26,26.00,0,0,0,,0,0,0,,0,0,0
10,1981,1981-11-08,10,22.268,KAN,,CHI,L 13-16,0,0,,0,,,,,,,,,,
11,1981,1981-11-15,11,22.275,KAN,,HOU,W 23-10,0,0,,0,,,,,,,,,,
12,1981,1981-11-22,12,22.282,KAN,,SEA,W 40-13,1,2,2.00,1,0,0,,0,0,0,,0,1,6
13,1981,1981-11-26,13,22.286,KAN,@,DET,L 10-27,0,0,,0,,,,,,,,,,
14,1981,1981-12-06,14,22.296,KAN,@,DEN,L 13-16,0,0,,0,,,,,,,,,,
15,1981,1981-12-13,15,22.303,KAN,,MIA,L 7-17,0,0,,0,,,,,,,,,,
16,1981,1981-12-20,16,22.310,KAN,@,MIN,W 10-6,0,0,,0,,,,,,,,,,
17,1982,1982-09-12,1,23.211,KAN,@,BUF,L 9-14,1,13,13.00,0,0,0,,0,0,0,,0,0,0
18,1982,1982-09-19,2,23.218,KAN,,SDG,W 19-12,4,24,6.00,0,0,0,,0,0,0,,0,0,0
19,1982,1982-11-21,3,23.281,KAN,@,NOR,L 17-27,0,0,,0,,,,,,,,,,
20,1982,1982-11-28,4,23.288,KAN,@,RAM,L 14-20,1,6,6.00,0,0,0,,0,0,0,,0,0,0
21,1982,1982-12-05,5,23.295,KAN,@,PIT,L 14-35,1,3,3.00,1,0,0,,0,0,0,,0,1,6
22,1982,1982-12-12,6,23.302,KAN,,RAI,L 16-21,0,0,,0,,,,,,,,,,
23,1982,1982-12-19,7,23.309,KAN,@,DEN,W 37-16,1,3,3.00,0,0,0,,0,0,0,,0,0,0
24,1982,1982-12-26,8,23.316,KAN,,SFO,L 13-26,0,0,,0,,,,,,,,,,
25,1982,1983-01-02,9,23.323,KAN,,NYJ,W 37-13,0,0,,0,,,,,,,,,,
26,1983,1983-09-04,1,24.203,KAN,,SEA,W 17-13,2,14,7.00,0,0,0,,0,0,0,,0,0,0
