ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1975,1975-09-28,2,23.218,SFO,,RAM,L 14-23,0,0,,0,0,0,,0,1,14,14.00,0,0,0
2,1975,1975-10-05,3,23.225,SFO,@,KAN,W 20-3,,,,,,,,,,,,,,
3,1975,1975-10-12,4,23.232,SFO,,ATL,L 3-17,,,,,,,,,,,,,,
4,1975,1975-10-19,5,23.239,SFO,,NOR,W 35-21,0,0,,0,0,0,,0,1,25,25.00,0,0,0
5,1975,1975-11-02,7,23.253,SFO,,DET,L 17-28,,,,,,,,,,,,,,
6,1975,1975-11-16,9,23.267,SFO,,CHI,W 31-3,4,25,6.25,0,0,0,,0,0,0,,0,0,0
7,1975,1975-11-23,10,23.274,SFO,@,NOR,W 16-6,,,,,,,,,,,,,,
8,1975,1975-11-30,11,23.281,SFO,@,PHI,L 17-27,0,0,,0,0,0,,0,2,47,23.50,0,0,0
9,1975,1975-12-07,12,23.288,SFO,,HOU,L 13-27,0,0,,0,0,0,,0,1,26,26.00,0,0,0
10,1975,1975-12-14,13,23.295,SFO,@,ATL,L 9-31,0,0,,0,0,0,,0,1,23,23.00,0,0,0
11,1975,1975-12-21,14,23.302,SFO,,NYG,L 23-26,,,,,,,,,,,,,,
12,1976,1976-09-19,2,24.210,SFO,,CHI,L 12-19,,,,,,,,,,,,,,
13,1976,1976-09-26,3,24.217,SFO,@,SEA,W 37-21,,,,,,,,,,,,,,
14,1976,1976-10-03,4,24.224,SFO,,NYJ,W 17-6,2,3,1.50,0,0,0,,0,0,0,,0,0,0
15,1976,1976-10-11,5,24.232,SFO,@,RAM,W 16-0,4,7,1.75,0,0,0,,0,0,0,,0,0,0
16,1976,1976-10-17,6,24.238,SFO,,NOR,W 33-3,10,32,3.20,0,0,0,,0,0,0,,0,0,0
17,1976,1976-10-23,7,24.244,SFO,,ATL,W 15-0,16,57,3.56,1,1,11,11.00,0,0,0,,0,1,6
18,1976,1976-10-31,8,24.252,SFO,@,STL,L 20-23,,,,,,,,,,,,,,
19,1976,1976-11-14,10,24.266,SFO,@,ATL,L 16-21,0,0,,0,0,0,,0,1,40,40.00,0,0,0
20,1976,1976-11-29,12,24.281,SFO,,MIN,W 20-16,0,0,,0,0,0,,0,1,24,24.00,0,0,0
21,1976,1976-12-05,13,24.287,SFO,@,SDG,L 7-13,0,0,,0,0,0,,0,1,27,27.00,0,0,0
22,1976,1976-12-12,14,24.294,SFO,@,NOR,W 27-7,0,0,,0,0,0,,0,1,23,23.00,0,0,0
