ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1989,1989-10-29,8,23.344,CIN,,TAM,W 56-23,,5,6,83.33,98,1,0,158.3,0,0,16.33,19.67,0,0,,0
2,1989,1989-11-05,9,23.351,CIN,@,RAI,L 7-28,,15,36,41.67,200,1,1,57.6,2,14,5.56,4.86,3,27,9.00,0
3,1989,1989-11-19,11,24.000,CIN,,DET,W 42-7,,3,6,50.00,51,1,1,79.2,0,0,8.50,4.33,2,2,1.00,0
4,1989,1989-11-26,12,24.007,CIN,@,BUF,L 7-24,,0,0,,0,0,0,,0,,,,0,0,,0
5,1989,1989-12-03,13,24.014,CIN,@,CLE,W 21-0,,0,0,,0,0,0,,0,,,,1,1,1.00,0
6,1989,1989-12-17,15,24.028,CIN,,HOU,W 61-7,,7,8,87.50,76,1,0,145.8,1,3,9.50,12.00,0,0,,0
7,1990,1990-10-01,4,24.316,CIN,@,SEA,L 16-31,,6,8,75.00,57,0,0,94.3,0,0,7.13,7.13,0,0,,0
8,1990,1990-10-14,6,24.329,CIN,@,HOU,L 17-48,,1,3,33.33,16,0,0,52.1,1,2,5.33,5.33,1,0,0.00,0
9,1990,1990-10-22,7,24.337,CIN,@,CLE,W 34-13,,0,0,,0,0,0,,0,,,,1,-1,-1.00,0
10,1990,1990-10-28,8,24.343,CIN,@,ATL,L 17-38,,3,5,60.00,29,0,0,76.2,0,0,5.80,5.80,1,4,4.00,0
11,1990,1990-11-18,10,24.364,CIN,,PIT,W 27-3,,0,0,,0,0,0,,0,,,,0,0,,0
12,1990,1990-12-16,14,25.027,CIN,@,RAI,L 7-24,,2,3,66.67,15,0,0,78.5,0,0,5.00,5.00,1,3,3.00,0
13,1990,1990-12-23,15,25.034,CIN,,HOU,W 40-20,,0,0,,0,0,0,,0,,,,2,0,0.00,0
14,1991,1991-09-01,1,25.286,CIN,@,DEN,L 14-45,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
15,1991,1991-09-08,2,25.293,CIN,,HOU,L 7-30,,3,3,100.00,31,0,0,109.7,0,0,10.33,10.33,0,0,,0
16,1991,1991-10-21,7,25.336,CIN,@,BUF,L 16-35,,9,13,69.23,80,0,0,85.4,1,8,6.15,6.15,0,0,,0
17,1991,1991-10-27,8,25.342,CIN,@,HOU,L 3-35,*,12,24,50.00,106,0,2,27.4,0,0,4.42,0.67,1,9,9.00,0
18,1993,1993-10-24,7,27.339,CIN,@,HOU,L 12-28,,4,6,66.67,63,0,0,101.4,0,0,10.50,10.50,0,0,,0
19,1994,1994-12-04,13,29.015,CIN,,PIT,L 15-38,,,,,,,,,,,,,,,,
20,1996,1996-09-08,2,30.294,CIN,@,SDG,L 14-27,,3,3,100.00,24,1,0,139.6,0,0,8.00,14.67,2,22,11.00,0
21,1996,1996-10-27,8,30.343,CIN,,JAX,W 28-21,,1,1,100.00,5,0,0,87.5,0,0,5.00,5.00,3,-2,-0.67,0
22,1996,1996-11-17,11,30.364,CIN,@,BUF,L 17-31,,3,9,33.33,61,0,2,18.5,3,16,6.78,-3.22,1,4,4.00,0
