ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2003,2003-10-12,6,22.302,BUF,@,NYJ,L 3-30,,1,1,18,18.00,0,100.0%,18.00,0,0,0.0,,
2,2003,2003-10-19,7,22.309,BUF,,WAS,W 24-7,,0,,,,,0.0%,,,,,,
3,2003,2003-10-26,8,22.316,BUF,@,KAN,L 5-38,,1,,,,,0.0%,,,,,,
4,2003,2003-11-09,9,22.330,BUF,@,DAL,L 6-10,,1,1,-2,-2.00,0,100.0%,-2.00,0,0,0.0,,
5,2003,2003-11-16,10,22.337,BUF,,HOU,L 10-12,,5,1,19,19.00,0,20.0%,3.80,0,0,0.0,,
6,2004,2004-09-12,1,23.273,BUF,,JAX,L 10-13,,,,,,,0.0%,,,,,,
7,2004,2004-09-19,2,23.280,BUF,@,OAK,L 10-13,,,,,,,0.0%,,,,,,
8,2004,2004-10-03,3,23.294,BUF,,NWE,L 17-31,,2,2,12,6.00,0,100.0%,6.00,0,0,0.0,,
9,2004,2004-10-10,4,23.301,BUF,@,NYJ,L 14-16,,,,,,,0.0%,,,,,,
10,2004,2004-10-17,5,23.308,BUF,,MIA,W 20-13,,1,,,,,0.0%,,,,,,
11,2004,2004-10-24,6,23.315,BUF,@,BAL,L 6-20,,1,1,6,6.00,0,100.0%,6.00,0,0,0.0,,
12,2004,2004-10-31,7,23.322,BUF,,ARI,W 38-14,,1,,,,,0.0%,,,,,,
13,2004,2004-11-07,8,23.329,BUF,,NYJ,W 22-17,,1,1,6,6.00,0,100.0%,6.00,0,0,0.0,,
14,2004,2004-11-14,9,23.336,BUF,@,NWE,L 6-29,,1,,,,,0.0%,,,,,,
15,2004,2004-11-21,10,23.343,BUF,,STL,W 37-17,,2,2,61,30.50,0,100.0%,30.50,0,0,0.0,,
16,2004,2004-11-28,11,23.350,BUF,@,SEA,W 38-9,,1,1,11,11.00,0,100.0%,11.00,0,0,0.0,,
17,2004,2004-12-05,12,23.357,BUF,@,MIA,W 42-32,,,,,,,0.0%,,,,,,
18,2004,2004-12-12,13,23.364,BUF,,CLE,W 37-7,,,,,,,0.0%,,,,,,
19,2004,2004-12-19,14,24.005,BUF,@,CIN,W 33-17,,1,,,,,0.0%,,,,,,
20,2004,2004-12-26,15,24.012,BUF,@,SFO,W 41-7,,1,,,,,0.0%,,,,,,
21,2004,2005-01-02,16,24.019,BUF,,PIT,L 24-29,,6,4,52,13.00,0,66.7%,8.67,0,0,0.0,,
22,2005,2005-09-11,1,24.271,BUF,,HOU,W 22-7,,1,0,0,,0,0.0%,0.00,0,0,0.0,,
23,2005,2005-09-18,2,24.278,BUF,@,TAM,L 3-19,,1,0,0,,0,0.0%,0.00,0,0,0.0,,
24,2005,2005-09-25,3,24.285,BUF,,ATL,L 16-24,,1,1,12,12.00,0,100.0%,12.00,0,0,0.0,,
25,2005,2005-10-02,4,24.292,BUF,@,NOR,L 7-19,,0,0,0,,0,0.0%,,0,0,0.0,,
26,2005,2005-10-09,5,24.299,BUF,,MIA,W 20-14,*,0,0,0,,0,0.0%,,0,0,0.0,,
