ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1972,1972-10-08,4,25.252,BAL,,SDG,L 20-23,,,,,,,,,,,,,,
2,1972,1972-10-15,5,25.259,BAL,,DAL,L 0-21,3,31,10.33,0,1,16,16.00,0,0,0,,0,0,0
3,1972,1972-10-22,6,25.266,BAL,@,NYJ,L 20-24,,,,,,,,,,,,,,
4,1972,1972-10-29,7,25.273,BAL,,MIA,L 0-23,,,,,,,,,,,,,,
5,1972,1972-11-06,8,25.281,BAL,@,NWE,W 24-17,0,0,,0,1,17,17.00,0,0,0,,0,0,0
6,1973,1973-09-16,1,26.229,BAL,@,CLE,L 14-24,,,,,,,,,,,,,,
7,1973,1973-09-23,2,26.236,BAL,,NYJ,L 10-34,5,105,21.00,1,2,12,6.00,0,0,0,,0,1,6
8,1973,1973-09-30,3,26.243,BAL,,NOR,W 14-10,2,53,26.50,0,0,0,,0,0,0,,0,0,0
9,1973,1973-10-07,4,26.250,BAL,@,NWE,L 16-24,1,48,48.00,0,1,1,1.00,0,0,0,,0,0,0
10,1973,1973-10-14,5,26.257,BAL,@,BUF,L 13-31,,,,,,,,,,,,,,
11,1973,1973-10-21,6,26.264,BAL,@,DET,W 29-27,3,109,36.33,1,0,0,,0,0,0,,0,1,6
12,1973,1973-10-28,7,26.271,BAL,,OAK,L 21-34,3,85,28.33,1,1,13,13.00,0,0,0,,0,1,6
13,1973,1973-11-04,8,26.278,BAL,,HOU,L 27-31,2,39,19.50,0,0,0,,0,0,0,,0,0,0
14,1973,1973-11-11,9,26.285,BAL,@,MIA,L 0-44,0,0,,0,1,13,13.00,0,0,0,,0,0,0
15,1973,1973-11-18,10,26.292,BAL,@,WAS,L 14-22,1,15,15.00,0,2,6,3.00,0,0,0,,0,0,0
16,1973,1973-11-25,11,26.299,BAL,,BUF,L 17-24,1,15,15.00,0,1,30,30.00,0,0,0,,0,0,0
