ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1989,1989-09-10,1,23.249,DAL,@,NOR,L 0-28,0,0,,0
2,1989,1989-09-17,2,23.256,DAL,@,ATL,L 21-27,1,1,1.00,0
3,1989,1989-09-24,3,23.263,DAL,,WAS,L 7-30,0,0,,0
4,1989,1989-10-01,4,23.270,DAL,,NYG,L 13-30,0,0,,0
5,1989,1989-10-08,5,23.277,DAL,@,GNB,L 13-31,0,0,,0
6,1989,1989-11-23,12,23.323,DAL,,PHI,L 0-27,0,0,,0
7,1989,1989-12-03,13,23.333,DAL,,RAM,L 31-35,0,0,,0
8,1989,1989-12-10,14,23.340,DAL,@,PHI,L 10-20,0,0,,0
9,1989,1989-12-16,15,23.346,DAL,@,NYG,L 0-15,0,0,,0
10,1989,1989-12-24,16,23.354,DAL,,GNB,L 10-20,1,5,5.00,0
