ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1992,1992-11-08,9,22.010,SDG,@,KAN,L 14-16,,,,,,,
2,1992,1992-11-15,10,22.017,SDG,@,CLE,W 14-13,,,,,,,
3,1992,1992-11-22,11,22.024,SDG,,TAM,W 29-14,,,,,,,
4,1992,1992-11-29,12,22.031,SDG,,RAI,W 27-3,,,,,,,
5,1992,1992-12-06,13,22.038,SDG,@,PHO,W 27-21,,,,,,,
6,1992,1992-12-13,14,22.045,SDG,,CIN,W 27-10,,,,,,,
7,1992,1992-12-20,15,22.052,SDG,@,RAI,W 36-14,,,,,,,
8,1993,1993-09-05,1,22.311,SDG,,SEA,W 18-12,,0,0,0.0,1,2,0
9,1993,1993-09-12,2,22.318,SDG,@,DEN,L 17-34,,0,0,0.0,1,12,0
10,1993,1993-09-19,3,22.325,SDG,,HOU,W 18-17,,,,,,,
11,1993,1993-10-03,4,22.339,SDG,@,SEA,L 14-31,,,,,,,
12,1993,1993-10-10,5,22.346,SDG,@,PIT,L 3-16,,,,,,,
13,1993,1993-10-17,6,22.353,SDG,,KAN,L 14-17,,,,,,,
14,1993,1993-10-31,7,23.002,SDG,@,RAI,W 30-23,,0,0,0.5,0,0,0
15,1993,1993-11-07,8,23.009,SDG,@,MIN,W 30-17,,,,,,,
16,1993,1993-11-14,9,23.016,SDG,,CHI,L 13-16,,,,,,,
17,1993,1993-11-21,10,23.023,SDG,,RAI,L 7-12,,,,,,,
18,1993,1993-11-29,11,23.031,SDG,@,IND,W 31-0,,,,,,,
19,1993,1993-12-05,12,23.037,SDG,,DEN,W 13-10,,,,,,,
20,1993,1993-12-12,13,23.044,SDG,,GNB,L 13-20,,,,,,,
21,1993,1993-12-19,14,23.051,SDG,@,KAN,L 24-28,,,,,,,
22,1993,1993-12-27,15,23.059,SDG,,MIA,W 45-20,,,,,,,
23,1993,1994-01-02,16,23.065,SDG,@,TAM,W 32-17,,,,,,,
24,1994,1994-09-04,1,23.310,RAM,,ARI,W 14-12,,0,0,0.0,1,0,0
25,1994,1994-09-11,2,23.317,RAM,@,ATL,L 13-31,,,,,,,
26,1994,1994-09-18,3,23.324,RAM,,SFO,L 19-34,,,,,,,
27,1994,1994-09-25,4,23.331,RAM,@,KAN,W 16-0,,0,0,0.0,1,15,0
28,1994,1994-10-02,5,23.338,RAM,,ATL,L 5-8,,0,0,0.0,1,51,0
29,1994,1994-10-09,6,23.345,RAM,@,GNB,L 17-24,,,,,,,
30,1994,1994-10-16,7,23.352,RAM,,NYG,W 17-10,,,,,,,
31,1994,1994-10-23,8,23.359,RAM,@,NOR,L 34-37,,,,,,,
32,1994,1994-11-06,9,24.008,RAM,,DEN,W 27-21,,,,,,,
33,1994,1994-11-13,10,24.015,RAM,,RAI,L 17-20,,,,,,,
34,1994,1994-11-20,11,24.022,RAM,@,SFO,L 27-31,,,,,,,
35,1994,1994-11-27,12,24.029,RAM,@,SDG,L 17-31,,,,,,,
36,1994,1994-12-04,13,24.036,RAM,,NOR,L 15-31,,,,,,,
37,1994,1994-12-11,14,24.043,RAM,@,TAM,L 14-24,,,,,,,
