ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1960,1960-10-08,4,23.247,BOS,@,LAC,W 35-0,0,0,,0,1,12,0
2,1960,1960-12-11,13,23.311,BOS,@,DTX,L 0-34,0,0,,0,1,0,0
3,1960,1960-12-18,14,23.318,BOS,@,HOU,L 21-37,0,0,,0,2,14,0
4,1962,1962-11-11,9,25.280,BOS,@,DEN,W 33-29,1,0,0.00,0,0,0,0
5,1963,1963-09-08,1,26.216,BUF,@,SDG,L 10-14,0,0,,0,1,8,0
6,1964,1964-10-03,4,27.242,BUF,,OAK,W 23-20,0,0,,0,1,0,0
7,1964,1964-11-26,11,27.296,BUF,@,SDG,W 27-24,0,0,,0,1,13,0
8,1965,1965-09-11,1,28.219,BUF,,BOS,W 24-7,0,0,,0,1,0,0
9,1966,1966-09-18,3,29.226,BUF,,MIA,W 58-24,0,0,,0,1,15,0
10,1966,1966-09-25,4,29.233,BUF,,HOU,W 27-20,0,0,,0,1,0,0
11,1969,1969-09-28,3,32.236,BUF,,DEN,W 41-28,0,0,,0,2,13,0
12,1970,1970-09-20,1,33.228,NOR,,ATL,L 3-14,,,,,,,
13,1970,1970-09-27,2,33.235,NOR,@,MIN,L 0-26,,,,,,,
14,1970,1970-10-04,3,33.242,NOR,,NYG,W 14-10,,,,,,,
15,1970,1970-10-11,4,33.249,NOR,@,STL,L 17-24,,,,,,,
16,1970,1970-10-18,5,33.256,NOR,@,SFO,T 20-20,,,,,,,
17,1970,1970-10-25,6,33.263,NOR,@,ATL,L 14-32,,,,,,,
