ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2000,2000-10-01,4,22.030,CAR,,DAL,L 13-16,,
2,2000,2000-10-08,5,22.037,CAR,,SEA,W 26-3,,
3,2000,2000-10-15,6,22.044,CAR,@,NOR,L 6-24,,
4,2000,2000-10-22,7,22.051,CAR,,SFO,W 34-16,,
5,2000,2000-10-29,8,22.058,CAR,@,ATL,L 12-13,,
6,2000,2000-11-05,9,22.065,CAR,@,STL,W 27-24,,
7,2000,2000-11-12,10,22.072,CAR,,NOR,L 10-20,,
8,2000,2000-11-19,11,22.079,CAR,@,MIN,L 17-31,,
9,2000,2000-11-27,12,22.087,CAR,,GNB,W 31-14,,
10,2000,2000-12-03,13,22.093,CAR,,STL,W 16-3,,
11,2000,2000-12-10,14,22.100,CAR,@,KAN,L 14-15,,
12,2000,2000-12-17,15,22.107,CAR,,SDG,W 30-22,,
13,2000,2000-12-24,16,22.114,CAR,@,OAK,L 9-52,,
14,2001,2001-11-11,9,23.071,CAR,@,STL,L 14-48,,
15,2001,2001-11-25,11,23.085,CAR,,ATL,L 7-10,,
16,2001,2001-12-02,12,23.092,CAR,@,NOR,L 23-27,,
17,2001,2001-12-09,13,23.099,CAR,@,BUF,L 24-25,,
18,2001,2001-12-23,14,23.113,CAR,,STL,L 32-38,,1.0
19,2001,2001-12-30,15,23.120,CAR,,ARI,L 7-30,,
20,2001,2002-01-06,16,23.127,CAR,,NWE,L 6-38,,
