ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2012,2012-09-09,1,24.217,HOU,,MIA,W 30-10,,2,1,9,9.00,0,50.0%,4.50,0,0,0.0,0,0
2,2012,2012-09-16,2,24.224,HOU,@,JAX,W 27-7,,,,,,,0.0%,,,,,,
3,2012,2012-09-23,3,24.231,HOU,@,DEN,W 31-25,,1,1,46,46.00,0,100.0%,46.00,0,0,0.0,0,0
4,2012,2012-10-14,6,24.252,HOU,,GNB,L 24-42,,,,,,,0.0%,,,,,,
5,2012,2012-10-21,7,24.259,HOU,,BAL,W 43-13,,,,,,,0.0%,,,,,,
6,2012,2012-11-04,8,24.273,HOU,,BUF,W 21-9,,,,,,,0.0%,,,,,,
7,2012,2012-11-11,9,24.280,HOU,@,CHI,W 13-6,,,,,,,0.0%,,,,,,
8,2012,2012-11-18,10,24.287,HOU,,JAX,W 43-37,*,1,1,11,11.00,0,100.0%,11.00,0,0,0.0,0,0
9,2012,2012-11-22,11,24.291,HOU,@,DET,W 34-31,,,,,,,0.0%,,,,,,
10,2012,2012-12-02,12,24.301,HOU,@,TEN,W 24-10,,1,1,54,54.00,1,100.0%,54.00,1,6,0.0,0,0
11,2012,2012-12-10,13,24.309,HOU,@,NWE,L 14-42,,5,2,31,15.50,0,40.0%,6.20,0,0,0.0,0,0
12,2012,2012-12-16,14,24.315,HOU,,IND,W 29-17,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
13,2012,2012-12-23,15,24.322,HOU,,MIN,L 6-23,,,,,,,0.0%,,,,,,
14,2012,2012-12-30,16,24.329,HOU,@,IND,L 16-28,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
15,2013,2013-09-09,1,25.216,HOU,@,SDG,W 31-28,,0,,,,,0.0%,,,,,,
16,2013,2013-09-15,2,25.222,HOU,,TEN,W 30-24,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
17,2013,2013-10-13,6,25.250,HOU,,STL,L 13-38,,2,2,14,7.00,0,100.0%,7.00,0,0,0.0,0,0
18,2013,2013-10-20,7,25.257,HOU,@,KAN,L 16-17,,2,2,21,10.50,0,100.0%,10.50,0,0,0.0,0,0
19,2013,2013-11-03,8,25.271,HOU,,IND,L 24-27,,,,,,,0.0%,,,,,,
20,2013,2013-11-10,9,25.278,HOU,@,ARI,L 24-27,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
21,2013,2013-11-17,10,25.285,HOU,,OAK,L 23-28,,0,0,0,,0,0.0%,,0,0,0.0,1,0
22,2013,2013-11-24,11,25.292,HOU,,JAX,L 6-13,,,,,,,0.0%,,,,,,
23,2013,2013-12-01,12,25.299,HOU,,NWE,L 31-34,,,,,,,0.0%,,,,,,
24,2013,2013-12-05,13,25.303,HOU,@,JAX,L 20-27,,,,,,,0.0%,,,,,,
25,2013,2013-12-15,14,25.313,HOU,@,IND,L 3-25,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
26,2013,2013-12-22,15,25.320,HOU,,DEN,L 13-37,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
27,2013,2013-12-29,16,25.327,HOU,@,TEN,L 10-16,,,,,,,0.0%,,,,,,
