ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1986,1986-09-07,1,22.085,ATL,@,NOR,W 31-10,,,,
2,1986,1986-09-14,2,22.092,ATL,,STL,W 33-13,,,,
3,1986,1986-09-28,4,22.106,ATL,@,TAM,W 23-20,,,,
4,1986,1986-10-05,5,22.113,ATL,,PHI,L 0-16,,,,
5,1986,1986-10-12,6,22.120,ATL,,RAM,W 26-14,,,,
6,1986,1986-10-19,7,22.127,ATL,,SFO,T 10-10,,,,
7,1986,1986-10-26,8,22.134,ATL,@,RAM,L 7-14,,,,
8,1986,1986-11-02,9,22.141,ATL,@,NWE,L 17-25,,,,
9,1986,1986-11-16,11,22.155,ATL,,CHI,L 10-13,,,,
10,1986,1986-11-23,12,22.162,ATL,@,SFO,L 0-20,,,,
11,1986,1986-11-30,13,22.169,ATL,@,MIA,W 20-14,,,,
12,1986,1986-12-07,14,22.176,ATL,,IND,L 23-28,,,,
13,1986,1986-12-14,15,22.183,ATL,,NOR,L 9-14,,,,
14,1986,1986-12-21,16,22.190,ATL,@,DET,W 20-6,,,,
15,1987,1987-09-13,1,23.091,ATL,@,TAM,L 10-48,,,,
16,1987,1987-11-29,11,23.168,ATL,,STL,L 21-34,,,,
17,1987,1987-12-13,13,23.182,ATL,@,RAM,L 0-33,,,,
18,1987,1987-12-27,15,23.196,ATL,,DET,L 13-30,,,,
19,1988,1988-09-04,1,24.082,ATL,@,DET,L 17-31,0,0,,0
20,1988,1988-09-11,2,24.089,ATL,,NOR,L 21-29,0,0,,0
21,1988,1988-09-18,3,24.096,ATL,@,SFO,W 34-17,0,0,,0
22,1988,1988-09-25,4,24.103,ATL,@,DAL,L 20-26,0,0,,0
23,1988,1988-10-02,5,24.110,ATL,,SEA,L 20-31,0,0,,0
24,1988,1988-10-09,6,24.117,ATL,,RAM,L 0-33,0,0,,0
25,1988,1988-10-16,7,24.124,ATL,@,DEN,L 14-30,0,0,,0
26,1988,1988-10-23,8,24.131,ATL,,NYG,L 16-23,1,13,13.00,0
27,1988,1988-10-30,9,24.138,ATL,@,PHI,W 27-24,0,0,,0
28,1988,1988-11-06,10,24.145,ATL,,GNB,W 20-0,0,0,,0
29,1988,1988-11-13,11,24.152,ATL,,SDG,L 7-10,0,0,,0
