ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1979,1979-09-02,1,22.126,NYJ,,CLE,L 22-25,,,
2,1979,1979-09-09,2,22.133,NYJ,@,NWE,L 3-56,,,
3,1979,1979-09-16,3,22.140,NYJ,,DET,W 31-10,1,4,0
4,1979,1979-09-23,4,22.147,NYJ,@,BUF,L 31-46,,,
5,1979,1979-09-30,5,22.154,NYJ,,MIA,W 33-27,,,
6,1979,1979-10-07,6,22.161,NYJ,@,BAL,L 8-10,,,
7,1979,1979-10-15,7,22.169,NYJ,,MIN,W 14-7,1,8,0
8,1979,1979-10-21,8,22.175,NYJ,,OAK,W 28-19,,,
9,1979,1979-10-28,9,22.182,NYJ,@,HOU,L 24-27,,,
10,1979,1979-11-04,10,22.189,NYJ,@,GNB,W 27-22,,,
11,1979,1979-11-11,11,22.196,NYJ,,BUF,L 12-14,,,
12,1979,1979-11-18,12,22.203,NYJ,@,CHI,L 13-23,,,
13,1979,1979-11-26,13,22.211,NYJ,@,SEA,L 7-30,,,
14,1979,1979-12-02,14,22.217,NYJ,,BAL,W 30-17,,,
15,1979,1979-12-09,15,22.224,NYJ,,NWE,W 27-26,,,
16,1979,1979-12-15,16,22.230,NYJ,@,MIA,W 27-24,,,
17,1980,1980-09-07,1,23.131,NYJ,,BAL,L 14-17,,,
18,1980,1980-09-14,2,23.138,NYJ,@,BUF,L 10-20,,,
19,1980,1980-09-21,3,23.145,NYJ,,SFO,L 27-37,,,
20,1980,1980-09-28,4,23.152,NYJ,@,BAL,L 21-35,,,
21,1980,1980-10-05,5,23.159,NYJ,,NWE,L 11-21,,,
22,1980,1980-10-12,6,23.166,NYJ,@,ATL,W 14-7,,,
23,1980,1980-10-19,7,23.173,NYJ,,SEA,L 17-27,,,
24,1980,1980-10-27,8,23.181,NYJ,,MIA,W 17-14,,,
25,1980,1980-11-02,9,23.187,NYJ,@,NWE,L 21-34,,,
26,1980,1980-11-09,10,23.194,NYJ,,BUF,L 24-31,,,
27,1980,1980-11-16,11,23.201,NYJ,@,DEN,L 24-31,,,
28,1980,1980-11-23,12,23.208,NYJ,,HOU,W 31-28,,,
29,1980,1980-11-30,13,23.215,NYJ,@,RAM,L 13-38,,,
30,1980,1980-12-07,14,23.222,NYJ,@,CLE,L 14-17,,,
31,1980,1980-12-14,15,23.229,NYJ,,NOR,L 20-21,,,
32,1980,1980-12-20,16,23.235,NYJ,@,MIA,W 24-17,,,
33,1981,1981-09-06,1,24.130,NYJ,@,BUF,L 0-31,,,
34,1981,1981-09-13,2,24.137,NYJ,,CIN,L 30-31,,,
35,1981,1981-09-20,3,24.144,NYJ,@,PIT,L 10-38,,,
36,1981,1981-09-27,4,24.151,NYJ,,HOU,W 33-17,,,
37,1981,1981-10-04,5,24.158,NYJ,@,MIA,T 28-28,,,
38,1981,1981-10-11,6,24.165,NYJ,,NWE,W 28-24,,,
39,1981,1981-10-18,7,24.172,NYJ,,BUF,W 33-14,,,
40,1981,1981-10-25,8,24.179,NYJ,,SEA,L 3-19,,,
41,1981,1981-11-01,9,24.186,NYJ,@,NYG,W 26-7,,,
42,1981,1981-11-08,10,24.193,NYJ,@,BAL,W 41-14,,,
43,1981,1981-11-15,11,24.200,NYJ,@,NWE,W 17-6,,,
44,1981,1981-11-22,12,24.207,NYJ,,MIA,W 16-15,1,15,0
45,1981,1981-11-29,13,24.214,NYJ,,BAL,W 25-0,,,
46,1981,1981-12-06,14,24.221,NYJ,@,SEA,L 23-27,,,
47,1981,1981-12-12,15,24.227,NYJ,@,CLE,W 14-13,,,
48,1981,1981-12-20,16,24.235,NYJ,,GNB,W 28-3,,,
49,1982,1982-09-12,1,25.136,NYJ,,MIA,L 28-45,,,
50,1982,1982-09-19,2,25.143,NYJ,@,NWE,W 31-7,,,
51,1982,1982-11-21,3,25.206,NYJ,,BAL,W 37-0,,,
52,1982,1982-11-28,4,25.213,NYJ,,GNB,W 15-13,,,
53,1982,1982-12-06,5,25.221,NYJ,@,DET,W 28-13,,,
54,1982,1982-12-18,7,25.233,NYJ,@,MIA,L 19-20,,,
55,1982,1982-12-26,8,25.241,NYJ,@,MIN,W 42-14,,,
56,1982,1983-01-02,9,25.248,NYJ,@,KAN,L 13-37,,,
57,1983,1983-09-04,1,26.128,NYJ,@,SDG,W 41-29,,,
58,1983,1983-09-11,2,26.135,NYJ,,SEA,L 10-17,,,
59,1983,1983-09-18,3,26.142,NYJ,@,NWE,L 13-23,,,
60,1983,1983-09-25,4,26.149,NYJ,,RAM,W 27-24,,,
61,1983,1983-10-03,5,26.157,NYJ,@,BUF,W 34-10,,,
62,1983,1983-10-09,6,26.163,NYJ,@,CLE,L 7-10,,,
63,1983,1983-10-16,7,26.170,NYJ,,MIA,L 14-32,,,
64,1983,1983-10-23,8,26.177,NYJ,,ATL,L 21-27,,,
65,1983,1983-10-30,9,26.184,NYJ,@,SFO,W 27-13,,,
66,1983,1983-11-06,10,26.191,NYJ,,BAL,L 14-17,,,
67,1983,1983-11-13,11,26.198,NYJ,,BUF,L 17-24,,,
68,1983,1983-11-21,12,26.206,NYJ,@,NOR,W 31-28,,,
69,1983,1983-11-27,13,26.212,NYJ,,NWE,W 26-3,,,
70,1983,1983-12-04,14,26.219,NYJ,@,BAL,W 10-6,,,
71,1983,1983-12-10,15,26.225,NYJ,,PIT,L 7-34,,,
72,1983,1983-12-16,16,26.231,NYJ,@,MIA,L 14-34,,,
