ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1967,1967-11-12,9,25.272,PIT,@,STL,T 14-14,1,4,0
2,1970,1970-09-20,1,28.219,PIT,,HOU,L 7-19,,,
3,1970,1970-09-27,2,28.226,PIT,@,DEN,L 13-16,,,
4,1970,1970-10-03,3,28.232,PIT,@,CLE,L 7-15,,,
5,1970,1970-10-11,4,28.240,PIT,,BUF,W 23-10,,,
6,1970,1970-10-18,5,28.247,PIT,@,HOU,W 7-3,,,
7,1970,1970-10-25,6,28.254,PIT,@,OAK,L 14-31,,,
8,1970,1970-11-02,7,28.262,PIT,,CIN,W 21-10,,,
9,1970,1970-11-08,8,28.268,PIT,,NYJ,W 21-17,,,
10,1970,1970-11-15,9,28.275,PIT,,KAN,L 14-31,,,
11,1970,1970-11-22,10,28.282,PIT,@,CIN,L 7-34,,,
12,1970,1970-11-29,11,28.289,PIT,,CLE,W 28-9,,,
13,1970,1970-12-06,12,28.296,PIT,,GNB,L 12-20,,,
14,1970,1970-12-13,13,28.303,PIT,@,ATL,L 16-27,,,
15,1970,1970-12-20,14,28.310,PIT,@,PHI,L 20-30,,,
16,1971,1971-09-19,1,29.218,PIT,@,CHI,L 15-17,,,
17,1971,1971-09-26,2,29.225,PIT,,CIN,W 21-10,,,
18,1971,1971-10-03,3,29.232,PIT,,SDG,W 21-17,,,
19,1971,1971-10-10,4,29.239,PIT,@,CLE,L 17-27,,,
20,1971,1971-10-18,5,29.247,PIT,@,KAN,L 16-38,,,
21,1971,1971-10-24,6,29.253,PIT,,HOU,W 23-16,,,
22,1971,1971-10-31,7,29.260,PIT,@,BAL,L 21-34,,,
23,1971,1971-11-07,8,29.267,PIT,,CLE,W 26-9,,,
24,1971,1971-11-21,10,29.281,PIT,,NYG,W 17-13,,,
25,1971,1971-11-28,11,29.288,PIT,,DEN,L 10-22,,,
26,1971,1971-12-05,12,29.295,PIT,@,HOU,L 3-29,,,
27,1971,1971-12-12,13,29.302,PIT,@,CIN,W 21-13,,,
28,1971,1971-12-19,14,29.309,PIT,,RAM,L 14-23,,,
29,1972,1972-09-17,1,30.217,DEN,,HOU,W 30-17,,,
30,1972,1972-09-24,2,30.224,DEN,@,SDG,L 14-37,,,
31,1972,1972-10-01,3,30.231,DEN,,KAN,L 24-45,,,
32,1972,1972-10-08,4,30.238,DEN,@,CIN,L 10-21,,,
33,1972,1972-10-15,5,30.245,DEN,,MIN,L 20-23,,,
34,1972,1972-10-22,6,30.252,DEN,@,OAK,W 30-23,,,
35,1972,1972-10-29,7,30.259,DEN,,CLE,L 20-27,,,
36,1972,1972-11-05,8,30.266,DEN,@,NYG,L 17-29,,,
37,1972,1972-11-12,9,30.273,DEN,@,RAM,W 16-10,,,
38,1972,1972-11-19,10,30.280,DEN,,OAK,L 20-37,,,
39,1972,1972-11-26,11,30.287,DEN,@,ATL,L 20-23,,,
40,1972,1972-12-03,12,30.294,DEN,@,KAN,L 21-24,,,
41,1972,1972-12-10,13,30.301,DEN,,SDG,W 38-13,,,
