ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1976,1976-09-12,1,22.361,BAL,@,NWE,W 27-13,,,,,,,,,,,,,,,,,,
2,1976,1976-09-19,2,23.002,BAL,,CIN,W 28-27,,,,,,,,,,,,,,,,,,
3,1976,1976-09-26,3,23.009,BAL,@,DAL,L 27-30,0,0,,0,0,0,,0,1,12,12.00,0,0,0,,0,0,0
4,1976,1976-10-03,4,23.016,BAL,,TAM,W 42-17,6,14,2.33,0,0,0,,0,1,-2,-2.00,0,0,0,,0,0,0
5,1976,1976-10-10,5,23.023,BAL,,MIA,W 28-14,,,,,,,,,,,,,,,,,,
6,1976,1976-10-17,6,23.030,BAL,@,BUF,W 31-13,3,19,6.33,0,0,0,,0,1,14,14.00,0,0,0,,0,0,0
7,1976,1976-10-24,7,23.037,BAL,@,NYJ,W 20-0,,,,,,,,,,,,,,,,,,
8,1976,1976-11-01,8,23.045,BAL,,HOU,W 38-14,10,93,9.30,1,0,0,,0,0,0,,0,0,0,,0,1,6
9,1976,1976-11-07,9,23.051,BAL,@,SDG,W 37-21,2,5,2.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
10,1976,1976-11-14,10,23.058,BAL,,NWE,L 14-21,,,,,,,,,,,,,,,,,,
11,1976,1976-11-22,11,23.066,BAL,@,MIA,W 17-16,,,,,,,,,,,,,,,,,,
12,1976,1976-11-28,12,23.072,BAL,,NYJ,W 33-16,2,6,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
13,1976,1976-12-04,13,23.078,BAL,@,STL,L 17-24,,,,,,,,,,,,,,,,,,
14,1976,1976-12-12,14,23.086,BAL,,BUF,W 58-20,18,83,4.61,0,1,-9,-9.00,0,0,0,,0,1,0,0.00,0,0,0
15,1977,1977-09-18,1,24.001,BAL,@,SEA,W 29-14,,,,,,,,,,,,,,,,,,
16,1977,1977-09-25,2,24.008,BAL,@,NYJ,W 20-12,8,48,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
17,1977,1977-10-02,3,24.015,BAL,,BUF,W 17-14,13,64,4.92,1,1,8,8.00,0,0,0,,0,0,0,,0,1,6
18,1977,1977-10-09,4,24.022,BAL,,MIA,W 45-28,10,22,2.20,0,3,12,4.00,0,0,0,,0,0,0,,0,0,0
19,1977,1977-10-16,5,24.029,BAL,@,KAN,W 17-6,14,62,4.43,1,2,16,8.00,0,0,0,,0,0,0,,0,1,6
20,1977,1977-10-23,6,24.036,BAL,@,NWE,L 3-17,7,20,2.86,0,0,0,,0,0,0,,0,0,0,,0,0,0
21,1977,1977-10-30,7,24.043,BAL,,PIT,W 31-21,9,47,5.22,1,0,0,,0,0,0,,0,0,0,,0,1,6
22,1977,1977-11-13,9,24.057,BAL,@,BUF,W 31-13,,,,,,,,,,,,,,,,,,
23,1977,1977-11-20,10,24.064,BAL,,NYJ,W 33-12,2,3,1.50,0,1,15,15.00,0,0,0,,0,0,0,,0,0,0
24,1977,1977-11-27,11,24.071,BAL,@,DEN,L 13-27,6,17,2.83,0,0,0,,0,0,0,,0,0,0,,0,0,0
25,1977,1977-12-05,12,24.079,BAL,@,MIA,L 6-17,4,16,4.00,0,1,2,2.00,0,0,0,,0,0,0,,0,0,0
26,1977,1977-12-11,13,24.085,BAL,,DET,L 10-13,9,44,4.89,0,2,7,3.50,0,0,0,,0,0,0,,0,0,0
27,1977,1977-12-18,14,24.092,BAL,,NWE,W 30-24,2,3,1.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
28,1978,1978-09-04,1,24.352,BAL,@,DAL,L 0-38,3,4,1.33,0,2,14,7.00,0,0,0,,0,0,0,,0,0,0
29,1978,1978-09-10,2,24.358,BAL,,MIA,L 0-42,16,64,4.00,0,2,15,7.50,0,0,0,,0,0,0,,0,0,0
30,1978,1978-09-18,3,25.001,BAL,@,NWE,W 34-27,1,2,2.00,0,1,24,24.00,0,0,0,,0,0,0,,0,0,0
31,1978,1978-09-24,4,25.007,BAL,@,BUF,L 17-24,14,54,3.86,0,0,0,,0,0,0,,0,0,0,,0,0,0
32,1978,1978-10-01,5,25.014,BAL,,PHI,L 14-17,6,17,2.83,0,1,-4,-4.00,0,0,0,,0,0,0,,0,0,0
33,1978,1978-10-08,6,25.021,BAL,@,STL,W 30-17,6,48,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
34,1978,1978-10-15,7,25.028,BAL,,NYJ,L 10-33,5,33,6.60,0,2,12,6.00,0,0,0,,0,0,0,,0,0,0
35,1978,1978-10-22,8,25.035,BAL,,DEN,W 7-6,3,11,3.67,0,1,12,12.00,0,0,0,,0,0,0,,0,0,0
36,1978,1978-10-29,9,25.042,BAL,@,MIA,L 8-26,,,,,,,,,,,,,,,,,,
37,1978,1978-11-06,10,25.050,BAL,,WAS,W 21-17,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
