ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1986,1986-09-07,1,22.160,TAM,,SFO,L 7-31,,,,,,,
2,1986,1986-09-14,2,22.167,TAM,,MIN,L 10-23,,,,,,,
3,1986,1986-09-21,3,22.174,TAM,@,DET,W 24-20,,,,,,,
4,1986,1986-09-28,4,22.181,TAM,,ATL,L 20-23,,,,,,,
5,1986,1986-10-05,5,22.188,TAM,@,RAM,L 20-26,,,,,,,
6,1986,1986-10-12,6,22.195,TAM,,STL,L 19-30,,,,,,,
7,1986,1986-10-19,7,22.202,TAM,@,NOR,L 7-38,,,,,,,
8,1986,1986-10-26,8,22.209,TAM,@,KAN,L 20-27,,,,,,,
9,1986,1986-11-02,9,22.216,TAM,,BUF,W 34-28,,,,,,,
10,1986,1986-11-09,10,22.223,TAM,,CHI,L 3-23,,,,,,,
11,1986,1986-11-16,11,22.230,TAM,@,GNB,L 7-31,,,,,,,
12,1986,1986-11-23,12,22.237,TAM,,DET,L 17-38,,,,,,,
13,1986,1986-11-30,13,22.244,TAM,@,MIN,L 13-45,,,,,,,
14,1986,1986-12-07,14,22.251,TAM,@,CHI,L 14-48,,,,,,,
15,1986,1986-12-14,15,22.258,TAM,,GNB,L 7-21,,,,,,,
16,1986,1986-12-21,16,22.265,TAM,@,STL,L 17-21,0,0,,0,1,0,0
17,1987,1987-09-13,1,23.166,TAM,,ATL,W 48-10,,,,,,,
18,1987,1987-09-20,2,23.173,TAM,@,CHI,L 3-20,0,0,,0,1,0,0
19,1987,1987-10-25,6,23.208,TAM,,CHI,L 26-27,,,,,,,
20,1987,1987-11-01,7,23.215,TAM,@,GNB,W 23-17,,,,,,,
21,1987,1987-11-08,8,23.222,TAM,@,STL,L 28-31,0,0,,0,1,9,0
22,1987,1987-11-15,9,23.229,TAM,@,MIN,L 17-23,,,,,,,
23,1987,1987-11-22,10,23.236,TAM,,SFO,L 10-24,,,,,,,
24,1987,1987-11-29,11,23.243,TAM,@,RAM,L 3-35,,,,,,,
25,1987,1987-12-06,12,23.250,TAM,@,NOR,L 34-44,,,,,,,
26,1987,1987-12-13,13,23.257,TAM,,DET,L 10-20,,,,,,,
27,1987,1987-12-27,15,23.271,TAM,@,IND,L 6-24,,,,,,,
