ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2013,2013-09-09,1,21.275,WAS,,PHI,L 27-33,*,0,0,0.0,2,2,0,0,0
2,2013,2013-09-15,2,21.281,WAS,@,GNB,L 20-38,,0,0,0.0,5,1,0,0,0
3,2013,2013-09-22,3,21.288,WAS,,DET,L 20-27,*,0,0,0.0,2,1,0,0,0
4,2013,2013-09-29,4,21.295,WAS,@,OAK,W 24-14,,0,6,0.0,1,0,1,45,1
5,2013,2013-10-13,5,21.309,WAS,@,DAL,L 16-31,,0,0,0.0,1,0,0,0,0
6,2013,2013-10-20,6,21.316,WAS,,CHI,W 45-41,,0,0,0.0,3,2,0,0,0
7,2013,2013-10-27,7,21.323,WAS,@,DEN,L 21-45,*,0,0,0.0,4,0,0,0,0
8,2013,2013-11-03,8,21.330,WAS,,SDG,W 30-24,*,0,0,0.0,5,1,1,0,0
9,2013,2013-11-07,9,21.334,WAS,@,MIN,L 27-34,,,,,,,,,
10,2013,2013-11-17,10,21.344,WAS,@,PHI,L 16-24,*,0,0,0.0,5,0,0,0,0
11,2013,2013-11-25,11,21.352,WAS,,SFO,L 6-27,,0,0,0.0,1,0,0,0,0
12,2013,2013-12-01,12,21.358,WAS,,NYG,L 17-24,,0,0,0.0,2,1,0,0,0
13,2013,2013-12-08,13,22.000,WAS,,KAN,L 10-45,*,0,0,0.0,2,0,0,0,0
14,2013,2013-12-15,14,22.007,WAS,@,ATL,L 26-27,*,0,0,0.0,3,0,0,0,0
15,2013,2013-12-22,15,22.014,WAS,,DAL,L 23-24,*,0,0,0.0,2,0,0,0,0
16,2013,2013-12-29,16,22.021,WAS,@,NYG,L 6-20,,0,0,0.0,2,0,0,0,0
17,2014,2014-09-07,1,22.273,WAS,@,HOU,L 6-17,*,0,0,0.0,5,0,0,0,0
18,2014,2014-09-14,2,22.280,WAS,,JAX,W 41-10,*,0,0,0.0,4,0,0,0,0
19,2014,2014-09-21,3,22.287,WAS,@,PHI,L 34-37,*,0,0,0.0,4,0,0,0,0
20,2014,2014-09-25,4,22.291,WAS,,NYG,L 14-45,*,0,0,0.0,6,2,0,0,0
21,2014,2014-10-06,5,22.302,WAS,,SEA,L 17-27,*,0,0,0.0,3,0,0,0,0
22,2014,2014-10-12,6,22.308,WAS,@,ARI,L 20-30,*,0,0,0.0,2,0,0,0,0
23,2014,2014-10-19,7,22.315,WAS,,TEN,W 19-17,*,0,0,0.0,2,0,0,0,0
24,2014,2014-10-27,8,22.323,WAS,@,DAL,W 20-17,*,0,0,0.0,4,0,0,0,0
25,2014,2014-11-02,9,22.329,WAS,@,MIN,L 26-29,*,0,0,0.0,5,0,0,0,0
26,2014,2014-11-16,10,22.343,WAS,,TAM,L 7-27,*,0,0,0.0,3,2,0,0,0
27,2014,2014-11-30,12,22.357,WAS,@,IND,L 27-49,*,0,0,0.0,1,0,0,0,0
28,2014,2014-12-07,13,22.364,WAS,,STL,L 0-24,*,0,0,0.0,2,1,0,0,0
29,2014,2014-12-14,14,23.006,WAS,@,NYG,L 13-24,*,0,0,0.0,4,2,0,0,0
30,2014,2014-12-20,15,23.012,WAS,,PHI,W 27-24,*,0,0,0.0,4,1,0,0,0
31,2014,2014-12-28,16,23.020,WAS,,DAL,L 17-44,*,0,0,0.0,3,1,0,0,0
32,2015,2015-09-13,1,23.279,WAS,,MIA,L 10-17,,0,0,0.0,2,0,0,0,0
33,2015,2015-09-20,2,23.286,WAS,,STL,W 24-10,,0,0,0.0,0,0,0,0,0
34,2015,2015-09-27,3,23.293,OAK,@,CLE,W 27-20,,0,0,0.0,2,1,0,0,0
35,2015,2015-10-04,4,23.300,OAK,@,CHI,L 20-22,*,0,0,0.0,5,2,0,0,0
36,2015,2015-10-11,5,23.307,OAK,,DEN,L 10-16,*,0,0,0.0,4,1,0,0,0
