ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1987,1987-09-13,1,22.216,ATL,@,TAM,L 10-48,
2,1987,1987-09-20,2,22.223,ATL,,WAS,W 21-20,
3,1987,1987-10-25,6,22.258,ATL,@,HOU,L 33-37,
4,1987,1987-11-01,7,22.265,ATL,,NOR,L 0-38,
5,1987,1987-11-08,8,22.272,ATL,@,CLE,L 3-38,
6,1987,1987-11-22,10,22.286,ATL,@,MIN,L 13-24,
7,1987,1987-11-29,11,22.293,ATL,,STL,L 21-34,
8,1987,1987-12-06,12,22.300,ATL,@,DAL,W 21-10,
9,1987,1987-12-13,13,22.307,ATL,@,RAM,L 0-33,
10,1987,1987-12-20,14,22.314,ATL,@,SFO,L 7-35,
11,1987,1987-12-27,15,22.321,ATL,,DET,L 13-30,
12,1989,1989-10-09,5,24.242,RAI,@,NYJ,W 14-7,
13,1989,1989-10-15,6,24.248,RAI,,KAN,W 20-14,
14,1989,1989-10-22,7,24.255,RAI,@,PHI,L 7-10,
15,1989,1989-10-29,8,24.262,RAI,,WAS,W 37-24,
16,1989,1989-11-05,9,24.269,RAI,,CIN,W 28-7,
17,1989,1989-11-12,10,24.276,RAI,@,SDG,L 12-14,
18,1989,1989-11-19,11,24.283,RAI,@,HOU,L 7-23,
19,1989,1989-11-26,12,24.290,RAI,,NWE,W 24-21,
20,1989,1989-12-03,13,24.297,RAI,,DEN,W 16-13,
21,1989,1989-12-10,14,24.304,RAI,,PHO,W 16-14,0.5
22,1989,1989-12-17,15,24.311,RAI,@,SEA,L 17-23,
