ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1987,1987-10-04,3,25.117,NYJ,,DAL,L 24-38,0,0,,0,1.0,0,0,0
2,1987,1987-10-11,4,25.124,NYJ,@,IND,L 0-6,0,0,,0,0.5,1,1,0
3,1987,1987-10-18,5,25.131,NYJ,,MIA,W 37-31,,,,,,,,
4,1987,1987-11-15,9,25.159,NYJ,@,KAN,W 16-9,,,,,,,,
5,1987,1987-11-22,10,25.166,NYJ,,BUF,L 14-17,,,,,,,,
6,1987,1987-11-29,11,25.173,NYJ,,CIN,W 27-20,,,,,,,,
7,1987,1987-12-07,12,25.181,NYJ,@,MIA,L 28-37,,,,,,,,
8,1987,1987-12-13,13,25.187,NYJ,@,NWE,L 20-42,,,,,,,,
9,1987,1987-12-20,14,25.194,NYJ,,PHI,L 27-38,,,,,,,,
10,1987,1987-12-27,15,25.201,NYJ,@,NYG,L 7-20,,,,,,,,
11,1988,1988-10-02,5,26.115,NYJ,,KAN,T 17-17,0,0,,0,,,,
12,1988,1988-10-09,6,26.122,NYJ,@,CIN,L 19-36,0,0,,0,,,,
13,1988,1988-10-17,7,26.130,NYJ,,BUF,L 14-37,0,0,,0,,,,
14,1988,1988-10-23,8,26.136,NYJ,@,MIA,W 44-30,0,0,,0,,,,
15,1988,1988-10-30,9,26.143,NYJ,,PIT,W 24-20,0,0,,0,,,,
16,1988,1988-11-06,10,26.150,NYJ,@,IND,L 14-38,0,0,,0,,,,
17,1988,1988-11-13,11,26.157,NYJ,,NWE,L 13-14,0,0,,0,,,,
18,1988,1988-11-20,12,26.164,NYJ,@,BUF,L 6-9,0,0,,0,,,,
19,1988,1988-11-27,13,26.171,NYJ,,MIA,W 38-34,0,0,,0,,,,
20,1988,1988-12-04,14,26.178,NYJ,@,KAN,L 34-38,1,0,0.00,0,0.0,0,0,0
21,1988,1988-12-10,15,26.184,NYJ,,IND,W 34-16,0,0,,0,2.0,0,0,0
22,1988,1988-12-18,16,26.192,NYJ,,NYG,W 27-21,0,0,,0,3.0,0,0,0
23,1989,1989-09-17,2,27.100,NYJ,@,CLE,L 24-38,,,,,,,,
