ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1988,1988-09-04,1,24.055,PIT,,DAL,W 24-21,
2,1988,1988-09-11,2,24.062,PIT,@,WAS,L 29-30,
3,1988,1988-09-18,3,24.069,PIT,,CIN,L 12-17,
4,1988,1988-09-25,4,24.076,PIT,@,BUF,L 28-36,
5,1988,1988-10-02,5,24.083,PIT,,CLE,L 9-23,
6,1988,1988-10-09,6,24.090,PIT,@,PHO,L 14-31,1.0
7,1988,1988-10-16,7,24.097,PIT,,HOU,L 14-34,
8,1988,1988-10-23,8,24.104,PIT,,DEN,W 39-21,
9,1988,1988-10-30,9,24.111,PIT,@,NYJ,L 20-24,
10,1988,1988-11-06,10,24.118,PIT,@,CIN,L 7-42,
11,1988,1988-11-13,11,24.125,PIT,,PHI,L 26-27,
12,1988,1988-11-27,13,24.139,PIT,,KAN,W 16-10,
13,1988,1988-12-04,14,24.146,PIT,@,HOU,W 37-34,
14,1988,1988-12-11,15,24.153,PIT,@,SDG,L 14-20,
15,1988,1988-12-18,16,24.160,PIT,,MIA,W 40-24,
