ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
22,2009,2009-11-01,8,26.342,BUF,,HOU,L 10-31,*,15,23,65.22,117,0,2,41.4,2,10,5.09,1.17,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
23,2009,2009-11-15,9,26.356,BUF,@,TEN,L 17-41,,2,7,28.57,6,0,1,0.0,0,0,0.86,-5.57,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
24,2009,2009-11-22,10,26.363,BUF,@,JAX,L 15-18,*,18,31,58.06,297,1,2,74.3,2,7,9.58,7.32,1,5,5.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
25,2009,2009-11-29,11,27.005,BUF,,MIA,W 31-14,*,17,26,65.38,246,1,1,92.8,6,39,9.46,8.50,7,50,7.14,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
26,2009,2009-12-03,12,27.009,BUF,,NYJ,L 13-19,*,9,23,39.13,98,0,1,34.3,3,27,4.26,2.30,5,32,6.40,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
27,2009,2009-12-13,13,27.019,BUF,@,KAN,W 16-10,*,12,20,60.00,86,1,1,65.8,2,13,4.30,3.05,3,17,5.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
28,2009,2009-12-20,14,27.026,BUF,,NWE,L 10-17,*,17,25,68.00,178,1,1,85.1,4,22,7.12,6.12,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
29,2009,2010-01-03,16,27.040,BUF,,IND,W 30-7,*,16,25,64.00,155,3,0,120.8,0,0,6.20,8.60,1,7,7.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
30,2010,2010-09-26,3,27.306,BUF,@,NWE,L 30-38,*,20,28,71.43,247,2,2,92.4,1,7,8.82,7.04,3,18,6.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
31,2010,2010-10-03,4,27.313,BUF,,NYJ,L 14-38,*,12,27,44.44,128,2,0,83.6,3,19,4.74,6.22,7,74,10.57,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
32,2010,2010-10-10,5,27.320,BUF,,JAX,L 26-36,*,20,30,66.67,220,3,0,121.5,3,24,7.33,9.33,2,4,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
33,2010,2010-10-24,6,27.334,BUF,@,BAL,L 34-37,*,29,43,67.44,382,4,2,106.9,1,0,8.88,8.65,4,20,5.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
34,2010,2010-10-31,7,27.341,BUF,@,KAN,L 10-13,*,24,48,50.00,223,1,1,61.4,3,32,4.65,4.13,6,43,7.17,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
35,2010,2010-11-07,8,27.348,BUF,,CHI,L 19-22,*,31,51,60.78,299,1,2,67.4,1,5,5.86,4.49,2,9,4.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
36,2010,2010-11-14,9,27.355,BUF,,DET,W 14-12,*,12,24,50.00,146,1,0,83.0,1,7,6.08,6.92,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
37,2010,2010-11-21,10,27.362,BUF,@,CIN,W 49-31,*,21,34,61.76,316,4,2,107.0,1,8,9.29,9.00,1,11,11.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
38,2010,2010-11-28,11,28.004,BUF,,PIT,L 16-19,*,23,45,51.11,265,1,1,67.4,2,10,5.89,5.33,2,4,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
39,2010,2010-12-05,12,28.011,BUF,@,MIN,L 14-38,*,15,25,60.00,158,1,1,75.1,1,3,6.32,5.32,4,5,1.25,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
40,2010,2010-12-12,13,28.018,BUF,,CLE,W 13-6,*,14,23,60.87,142,1,0,93.0,2,11,6.17,7.04,4,49,12.25,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
41,2010,2010-12-19,14,28.025,BUF,@,MIA,W 17-14,*,16,26,61.54,223,2,1,98.7,2,12,8.58,8.38,3,19,6.33,0,0,0,0,,0,0.0%,,,0,0,0.0,1,0
42,2010,2010-12-26,15,28.032,BUF,,NWE,L 3-34,*,18,37,48.65,251,0,3,37.1,3,7,6.78,3.14,1,14,14.00,0,0,0,0,,0,0.0%,,,0,0,0.0,1,0
43,2011,2011-09-11,1,28.291,BUF,@,KAN,W 41-7,*,17,25,68.00,208,4,0,133.0,1,7,8.32,11.52,3,3,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
44,2011,2011-09-18,2,28.298,BUF,,OAK,W 38-35,*,28,46,60.87,264,3,1,89.4,0,0,5.74,6.07,3,23,7.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
45,2011,2011-09-25,3,28.305,BUF,,NWE,W 34-31,*,27,40,67.50,369,2,2,92.6,0,0,9.23,7.98,4,-6,-1.50,0,0,0,0,,0,0.0%,,,0,0,0.0,1,0
46,2011,2011-10-02,4,28.312,BUF,@,CIN,L 20-23,*,20,34,58.82,199,0,0,75.5,1,9,5.85,5.85,1,5,5.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
47,2011,2011-10-09,5,28.319,BUF,,PHI,W 31-24,*,21,27,77.78,193,1,1,93.4,1,5,7.15,6.22,3,7,2.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
48,2011,2011-10-16,6,28.326,BUF,@,NYG,L 24-27,*,21,30,70.00,244,2,2,88.7,3,25,8.13,6.47,3,8,2.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
49,2011,2011-10-30,7,28.340,BUF,,WAS,W 23-0,*,21,27,77.78,262,2,1,116.4,2,10,9.70,9.52,3,4,1.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
50,2011,2011-11-06,8,28.347,BUF,,NYJ,L 11-27,*,15,31,48.39,191,1,2,51.9,0,0,6.16,3.90,2,9,4.50,0,0,0,0,,0,0.0%,,1,0,2,0.0,0,0
51,2011,2011-11-13,9,28.354,BUF,@,DAL,L 7-44,*,20,31,64.52,146,1,3,46.6,1,10,4.71,1.00,3,20,6.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
52,2011,2011-11-20,10,28.361,BUF,@,MIA,L 8-35,*,20,39,51.28,209,0,2,45.8,2,11,5.36,3.05,7,16,2.29,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
53,2011,2011-11-27,11,29.003,BUF,@,NYJ,L 24-28,*,26,39,66.67,264,3,0,111.5,3,14,6.77,8.31,5,34,6.80,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
54,2011,2011-12-04,12,29.010,BUF,,TEN,L 17-23,*,29,46,63.04,288,1,0,88.0,1,6,6.26,6.70,4,1,0.25,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
55,2011,2011-12-11,13,29.017,BUF,@,SDG,L 10-37,*,13,34,38.24,176,0,2,31.0,1,10,5.18,2.53,5,26,5.20,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
56,2011,2011-12-18,14,29.024,BUF,,MIA,L 23-30,*,31,47,65.96,316,2,3,72.7,3,25,6.72,4.70,2,7,3.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
57,2011,2011-12-24,15,29.030,BUF,,DEN,W 40-14,*,15,27,55.56,196,0,0,78.6,1,5,7.26,7.26,3,22,7.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
58,2011,2012-01-01,16,29.038,BUF,@,NWE,L 21-49,*,29,46,63.04,307,2,4,60.7,2,11,6.67,3.63,5,36,7.20,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
59,2012,2012-09-09,1,29.290,BUF,@,NYJ,L 28-48,*,18,32,56.25,195,3,3,66.5,0,0,6.09,3.75,2,8,4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
60,2012,2012-09-16,2,29.297,BUF,,KAN,W 35-17,*,10,19,52.63,178,2,0,120.1,0,0,9.37,11.47,4,34,8.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
61,2012,2012-09-23,3,29.304,BUF,@,CLE,W 24-14,*,22,35,62.86,208,3,0,107.8,1,2,5.94,7.66,6,10,1.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
62,2012,2012-09-30,4,29.311,BUF,,NWE,L 28-52,*,22,39,56.41,350,4,4,81.1,3,10,8.97,6.41,3,14,4.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
63,2012,2012-10-07,5,29.318,BUF,@,SFO,L 3-45,*,16,26,61.54,126,0,1,57.5,1,11,4.85,3.12,2,1,0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
64,2012,2012-10-14,6,29.325,BUF,@,ARI,W 19-16,*,18,32,56.25,153,0,0,68.9,2,12,4.78,4.78,3,5,1.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
65,2012,2012-10-21,7,29.332,BUF,,TEN,L 34-35,*,27,35,77.14,225,3,1,109.8,1,9,6.43,6.86,2,23,11.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
66,2012,2012-11-04,8,29.346,BUF,@,HOU,L 9-21,*,25,38,65.79,239,0,0,83.1,4,9,6.29,6.29,2,14,7.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
67,2012,2012-11-11,9,29.353,BUF,@,NWE,L 31-37,*,27,40,67.50,337,2,1,99.7,3,18,8.43,8.30,3,12,4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
68,2012,2012-11-15,10,29.357,BUF,,MIA,W 19-14,*,17,27,62.96,168,0,0,80.5,3,7,6.22,6.22,3,15,5.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
69,2012,2012-11-25,11,30.001,BUF,@,IND,L 13-20,*,17,33,51.52,180,1,1,65.2,2,11,5.45,4.70,3,12,4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
70,2012,2012-12-02,12,30.008,BUF,,JAX,W 34-18,*,9,17,52.94,112,2,1,88.4,0,0,6.59,6.29,5,18,3.60,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
71,2012,2012-12-09,13,30.015,BUF,,STL,L 12-15,*,25,33,75.76,247,1,1,93.9,5,27,7.48,6.73,3,5,1.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
72,2012,2012-12-16,14,30.022,BUF,,SEA,L 17-50,*,21,38,55.26,217,1,2,58.8,3,32,5.71,3.87,3,8,2.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
73,2012,2012-12-23,15,30.029,BUF,@,MIA,L 10-24,*,20,35,57.14,240,1,1,75.9,2,13,6.86,6.14,4,18,4.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
74,2012,2012-12-30,16,30.036,BUF,,NYJ,W 28-9,*,12,26,46.15,225,1,0,89.4,0,0,8.65,9.42,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
75,2013,2013-09-29,4,30.309,TEN,,NYJ,W 38-13,,3,8,37.50,108,1,0,125.0,0,0,13.50,16.00,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
76,2013,2013-10-06,5,30.316,TEN,,KAN,L 17-26,*,21,41,51.22,247,1,2,57.7,3,13,6.02,4.32,6,50,8.33,1,1,1,0,0.00,0,100.0%,0.00,,1,6,0.0,0,0
77,2013,2013-10-13,6,30.323,TEN,@,SEA,L 13-20,*,17,29,58.62,171,0,2,46.8,3,14,5.90,2.79,6,33,5.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
78,2013,2013-11-10,9,30.351,TEN,,JAX,L 27-29,,22,33,66.67,264,2,0,111.2,1,9,8.00,9.21,3,13,4.33,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
79,2013,2013-11-14,10,30.355,TEN,,IND,L 27-30,*,22,28,78.57,222,1,0,111.6,2,4,7.93,8.64,4,26,6.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
80,2013,2013-11-24,11,31.000,TEN,@,OAK,W 23-19,*,30,42,71.43,320,2,0,109.2,2,8,7.62,8.57,5,26,5.20,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
81,2013,2013-12-01,12,31.007,TEN,@,IND,L 14-22,*,21,37,56.76,201,1,3,47.2,1,16,5.43,2.32,8,54,6.75,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
82,2013,2013-12-08,13,31.014,TEN,@,DEN,L 28-51,*,13,24,54.17,172,1,1,73.6,2,14,7.17,6.13,1,4,4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
83,2013,2013-12-15,14,31.021,TEN,,ARI,L 34-37,*,36,58,62.07,402,4,2,91.3,3,8,6.93,6.76,3,22,7.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
84,2013,2013-12-22,15,31.028,TEN,@,JAX,W 20-16,*,17,26,65.38,181,1,1,82.4,3,17,6.96,6.00,3,1,0.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
85,2013,2013-12-29,16,31.035,TEN,,HOU,W 16-10,*,15,24,62.50,166,0,1,65.6,1,6,6.92,5.04,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
86,2014,2014-09-07,1,31.287,HOU,,WAS,W 17-6,*,14,22,63.64,206,1,0,109.3,0,0,9.36,10.27,5,10,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
87,2014,2014-09-14,2,31.294,HOU,@,OAK,W 30-14,*,14,19,73.68,139,2,0,129.1,0,0,7.32,9.42,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
88,2014,2014-09-21,3,31.301,HOU,@,NYG,L 17-30,*,20,34,58.82,289,1,3,59.6,2,7,8.50,5.12,7,34,4.86,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
89,2014,2014-09-28,4,31.308,HOU,,BUF,W 23-17,*,25,37,67.57,268,1,2,75.1,3,4,7.24,5.35,5,14,2.80,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
90,2014,2014-10-05,5,31.315,HOU,@,DAL,L 17-20,*,16,25,64.00,154,0,1,64.4,0,0,6.16,4.36,3,3,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
91,2014,2014-10-09,6,31.319,HOU,,IND,L 28-33,*,15,23,65.22,212,1,0,109.3,5,16,9.22,10.09,1,5,5.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
92,2014,2014-10-20,7,31.330,HOU,@,PIT,L 23-30,*,21,32,65.63,262,2,1,98.7,1,1,8.19,8.03,5,16,3.20,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
93,2014,2014-10-26,8,31.336,HOU,@,TEN,W 30-16,*,19,35,54.29,227,1,0,83.9,5,34,6.49,7.06,4,12,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
94,2014,2014-11-02,9,31.343,HOU,,PHI,L 21-31,*,13,27,48.15,203,2,1,82.8,4,21,7.52,7.33,6,49,8.17,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
95,2014,2014-11-30,12,32.006,HOU,,TEN,W 45-21,*,24,33,72.73,358,6,0,147.5,0,0,10.85,14.48,2,10,5.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
96,2014,2014-12-07,13,32.013,HOU,@,JAX,W 27-13,*,13,19,68.42,135,0,0,88.7,1,0,7.11,7.11,9,15,1.67,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
97,2014,2014-12-14,14,32.020,HOU,@,IND,L 10-17,*,3,6,50.00,30,0,0,64.6,0,0,5.00,5.00,3,16,5.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
98,2015,2015-09-13,1,32.293,NYJ,,CLE,W 31-10,*,15,24,62.50,179,2,1,95.7,0,0,7.46,7.25,2,-1,-0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
99,2015,2015-09-21,2,32.301,NYJ,@,IND,W 20-7,*,22,34,64.71,244,2,1,93.3,1,1,7.18,7.03,1,6,6.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
100,2015,2015-09-27,3,32.307,NYJ,,PHI,L 17-24,*,35,58,60.34,283,2,3,62.6,1,7,4.88,3.24,4,13,3.25,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
101,2015,2015-10-04,4,32.314,NYJ,@,MIA,W 27-14,*,16,29,55.17,218,1,1,76.5,0,0,7.52,6.66,9,34,3.78,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
102,2015,2015-10-18,5,32.328,NYJ,,WAS,W 34-20,*,19,26,73.08,253,2,1,113.1,0,0,9.73,9.54,4,31,7.75,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
103,2015,2015-10-25,6,32.335,NYJ,@,NWE,L 23-30,*,22,39,56.41,295,2,0,97.7,2,12,7.56,8.59,5,29,5.80,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
104,2015,2015-11-01,7,32.342,NYJ,@,OAK,L 20-34,*,4,5,80.00,46,0,0,105.0,0,0,9.20,9.20,1,12,12.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
105,2015,2015-11-08,8,32.349,NYJ,,JAX,W 28-23,*,21,34,61.76,272,2,0,106.5,2,11,8.00,9.18,4,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
106,2015,2015-11-12,9,32.353,NYJ,,BUF,L 17-22,*,15,34,44.12,193,2,2,57.6,1,3,5.68,4.21,3,30,10.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
107,2015,2015-11-22,10,32.363,NYJ,@,HOU,L 17-24,*,19,39,48.72,216,1,2,52.9,3,19,5.54,3.74,5,12,2.40,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
108,2015,2015-11-29,11,33.005,NYJ,,MIA,W 38-20,*,22,37,59.46,277,4,0,118.9,1,3,7.49,9.65,5,21,4.20,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
109,2015,2015-12-06,12,33.012,NYJ,@,NYG,W 23-20,*,36,50,72.00,390,2,0,107.9,3,17,7.80,8.60,5,22,4.40,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
110,2015,2015-12-13,13,33.019,NYJ,,TEN,W 30-8,*,21,36,58.33,263,3,0,108.9,1,7,7.31,8.97,3,23,7.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
111,2015,2015-12-19,14,33.025,NYJ,@,DAL,W 19-16,*,26,39,66.67,299,1,1,87.4,2,0,7.67,7.03,5,13,2.60,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
112,2015,2015-12-27,15,33.033,NYJ,,NWE,W 26-20,*,26,41,63.41,296,3,0,109.4,1,11,7.22,8.68,2,13,6.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
113,2015,2016-01-03,16,33.040,NYJ,@,BUF,L 17-22,*,16,37,43.24,181,2,3,42.7,1,3,4.89,2.32,2,12,6.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
114,2016,2016-09-11,1,33.292,NYJ,,CIN,L 22-23,*,19,35,54.29,189,2,1,77.0,1,1,5.40,5.26,4,15,3.75,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
115,2016,2016-09-15,2,33.296,NYJ,@,BUF,W 37-31,*,24,34,70.59,374,1,0,116.5,1,4,11.00,11.59,5,21,4.20,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
116,2016,2016-09-25,3,33.306,NYJ,@,KAN,L 3-24,*,20,44,45.45,188,0,6,18.2,0,0,4.27,-1.86,3,22,7.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
117,2016,2016-10-02,4,33.313,NYJ,,SEA,L 17-27,*,23,41,56.10,261,1,3,53.0,4,14,6.37,3.56,2,5,2.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
118,2016,2016-10-09,5,33.320,NYJ,@,PIT,L 13-31,*,25,38,65.79,255,1,0,93.6,3,11,6.71,7.24,1,9,9.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
119,2016,2016-10-17,6,33.328,NYJ,@,ARI,L 3-28,*,16,31,51.61,174,0,1,55.0,0,0,5.61,4.16,1,2,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
120,2016,2016-10-23,7,33.334,NYJ,,BAL,W 24-16,,9,14,64.29,120,1,0,115.2,3,15,8.57,10.00,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
121,2016,2016-10-30,8,33.341,NYJ,@,CLE,W 31-28,*,16,34,47.06,228,1,0,79.0,2,6,6.71,7.29,4,13,3.25,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
122,2016,2016-11-06,9,33.348,NYJ,@,MIA,L 23-27,*,16,27,59.26,194,1,2,62.9,3,22,7.19,4.59,3,26,8.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
123,2016,2016-11-27,11,34.003,NYJ,,NWE,L 17-22,*,22,32,68.75,269,2,0,115.2,1,0,8.41,9.66,2,1,0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
124,2016,2016-12-05,12,34.011,NYJ,,IND,L 10-41,*,5,12,41.67,81,0,1,30.2,0,0,6.75,3.00,2,3,1.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
125,2016,2016-12-17,14,34.023,NYJ,,MIA,L 13-34,,5,10,50.00,31,0,1,17.1,0,0,3.10,-1.40,2,11,5.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
126,2016,2016-12-24,15,34.030,NYJ,@,NWE,L 3-41,,8,21,38.10,136,0,2,21.2,0,0,6.48,2.19,1,3,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
127,2016,2017-01-01,16,34.038,NYJ,,BUF,W 30-10,*,20,30,66.67,210,2,0,109.0,1,8,7.00,8.33,2,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
128,2017,2017-09-17,1,34.297,TAM,,CHI,W 29-7,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
129,2017,2017-10-15,5,34.325,TAM,@,ARI,L 33-38,,22,32,68.75,290,3,2,102.3,2,7,9.06,8.13,3,10,3.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
130,2017,2017-11-05,8,34.346,TAM,@,NOR,L 10-30,,8,15,53.33,68,1,0,87.6,2,10,4.53,5.87,3,30,10.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
131,2017,2017-11-12,9,34.353,TAM,,NYJ,W 15-10,*,17,34,50.00,187,1,1,64.2,1,6,5.50,4.76,3,9,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
