ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2008,2008-09-07,1,23.116,SEA,@,BUF,L 10-34,,0,0,0.0,0,0,0,0,0
2,2008,2008-09-14,2,23.123,SEA,,SFO,L 30-33,,,,,,,,,
3,2008,2008-09-21,3,23.130,SEA,,STL,W 37-13,,0,0,0.0,0,0,0,0,0
4,2008,2008-10-05,4,23.144,SEA,@,NYG,L 6-44,,0,0,0.0,0,0,0,0,0
5,2008,2008-10-12,5,23.151,SEA,,GNB,L 17-27,,0,0,0.0,0,0,0,0,0
6,2008,2008-10-19,6,23.158,SEA,@,TAM,L 10-20,,0,0,0.0,0,0,0,0,0
7,2008,2008-10-26,7,23.165,SEA,@,SFO,W 34-13,,0,0,0.0,0,1,0,0,0
8,2008,2008-11-02,8,23.172,SEA,,PHI,L 7-26,,,,,,,,,
9,2008,2008-11-23,11,23.193,SEA,,WAS,L 17-20,,0,0,0.0,0,0,0,0,0
10,2008,2008-11-27,12,23.197,SEA,@,DAL,L 9-34,,,,,,,,,
11,2008,2008-12-07,13,23.207,SEA,,NWE,L 21-24,,0,0,0.0,0,0,0,0,0
12,2008,2008-12-14,14,23.214,SEA,@,STL,W 23-20,,,,,,,,,
13,2008,2008-12-21,15,23.221,SEA,,NYJ,W 13-3,,0,0,0.0,0,0,0,0,0
14,2008,2008-12-28,16,23.228,SEA,@,ARI,L 21-34,,0,0,0.0,0,0,0,0,0
15,2009,2009-09-13,1,24.122,SEA,,STL,W 28-0,,0,0,0.0,1,0,0,0,0
16,2009,2009-09-20,2,24.129,SEA,@,SFO,L 10-23,,0,0,0.0,3,2,0,0,0
17,2009,2009-09-27,3,24.136,SEA,,CHI,L 19-25,*,0,0,0.0,15,1,1,3,0
18,2009,2009-10-04,4,24.143,SEA,@,IND,L 17-34,,,,,,,,,
19,2009,2009-10-11,5,24.150,SEA,,JAX,W 41-0,,,,,,,,,
20,2009,2009-10-18,6,24.157,SEA,,ARI,L 3-27,,0,0,1.0,5,0,0,0,0
21,2009,2009-11-01,7,24.171,SEA,@,DAL,L 17-38,*,0,0,2.0,5,3,0,0,0
22,2009,2009-11-08,8,24.178,SEA,,DET,W 32-20,*,0,0,0.0,8,1,2,6,0
23,2009,2009-11-15,9,24.185,SEA,@,ARI,L 20-31,*,0,0,0.0,10,1,0,0,0
24,2009,2009-11-22,10,24.192,SEA,@,MIN,L 9-35,*,0,0,0.0,11,4,0,0,0
25,2009,2009-11-29,11,24.199,SEA,@,STL,W 27-17,*,0,0,1.0,6,1,0,0,0
26,2009,2009-12-06,12,24.206,SEA,,SFO,W 20-17,*,0,0,0.0,4,1,0,0,0
27,2009,2009-12-13,13,24.213,SEA,@,HOU,L 7-34,*,0,0,0.0,6,4,0,0,0
28,2009,2009-12-20,14,24.220,SEA,,TAM,L 7-24,*,0,0,0.0,6,4,0,0,0
29,2009,2009-12-27,15,24.227,SEA,@,GNB,L 10-48,*,0,0,0.0,5,0,0,0,0
30,2009,2010-01-03,16,24.234,SEA,,TEN,L 13-17,*,0,0,0.0,8,1,0,0,0
31,2010,2010-09-12,1,25.121,SEA,,SFO,W 31-6,*,0,0,0.0,1,2,0,0,0
32,2010,2010-09-19,2,25.128,SEA,@,DEN,L 14-31,*,0,0,0.0,2,1,0,0,0
33,2010,2010-09-26,3,25.135,SEA,,SDG,W 27-20,*,0,0,0.0,6,3,0,0,0
34,2010,2010-10-03,4,25.142,SEA,@,STL,L 3-20,*,0,0,0.0,2,0,0,0,0
35,2010,2010-10-17,5,25.156,SEA,@,CHI,W 23-20,*,,,,,,,,
36,2010,2010-10-24,6,25.163,SEA,,ARI,W 22-10,*,0,0,0.0,4,1,0,0,0
37,2010,2010-10-31,7,25.170,SEA,@,OAK,L 3-33,*,0,0,0.0,2,2,0,0,0
38,2010,2010-11-07,8,25.177,SEA,,NYG,L 7-41,*,0,0,0.0,9,3,0,0,0
39,2010,2010-11-14,9,25.184,SEA,@,ARI,W 36-18,*,0,0,0.0,2,0,0,0,0
40,2010,2010-11-21,10,25.191,SEA,@,NOR,L 19-34,*,0,0,0.0,10,2,1,5,0
41,2010,2010-11-28,11,25.198,SEA,,KAN,L 24-42,*,0,0,0.0,8,5,0,0,0
42,2010,2010-12-05,12,25.205,SEA,,CAR,W 31-14,*,0,0,0.0,11,3,0,0,0
43,2010,2010-12-12,13,25.212,SEA,@,SFO,L 21-40,*,0,0,0.0,5,1,0,0,0
44,2010,2010-12-19,14,25.219,SEA,,ATL,L 18-34,*,0,0,0.0,4,1,0,0,0
45,2010,2010-12-26,15,25.226,SEA,@,TAM,L 15-38,*,0,0,0.0,5,3,0,0,0
46,2010,2011-01-02,16,25.233,SEA,,STL,W 16-6,*,0,0,0.0,3,4,0,0,0
47,2011,2011-09-18,2,26.127,SEA,@,PIT,L 0-24,*,0,0,0.0,2,1,0,0,0
48,2011,2011-09-25,3,26.134,SEA,,ARI,W 13-10,,0,0,0.0,6,3,0,0,0
49,2011,2011-10-02,4,26.141,SEA,,ATL,L 28-30,*,0,0,0.0,3,7,0,0,0
50,2011,2011-10-09,5,26.148,SEA,@,NYG,W 36-25,*,0,0,0.0,5,2,0,0,0
51,2011,2011-10-23,6,26.162,SEA,@,CLE,L 3-6,*,0,0,1.0,7,4,1,0,0
52,2011,2011-10-30,7,26.169,SEA,,CIN,L 12-34,*,0,0,0.0,4,2,0,0,0
