ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1970,1970-09-20,1,24.126,KAN,@,MIN,L 10-27,,,,,,
2,1970,1970-09-28,2,24.134,KAN,@,BAL,W 44-24,,,,,,
3,1970,1970-10-04,3,24.140,KAN,@,DEN,L 13-26,,,,,,
4,1970,1970-10-11,4,24.147,KAN,,BOS,W 23-10,,,,,,
5,1970,1970-10-18,5,24.154,KAN,@,CIN,W 27-19,,,,,,
6,1970,1970-10-25,6,24.161,KAN,,DAL,L 16-27,,,,,,
7,1970,1970-11-01,7,24.168,KAN,,OAK,T 17-17,,,,,,
8,1970,1970-11-08,8,24.175,KAN,,HOU,W 24-9,,,,,,
9,1970,1970-11-15,9,24.182,KAN,@,PIT,W 31-14,,,,,,
10,1970,1970-11-22,10,24.189,KAN,,STL,T 6-6,1,16,16.00,0,0,0
11,1970,1970-11-29,11,24.196,KAN,,SDG,W 26-14,1,50,50.00,1,1,6
12,1970,1970-12-06,12,24.203,KAN,,DEN,W 16-0,1,24,24.00,0,0,0
13,1970,1970-12-20,14,24.217,KAN,@,SDG,L 13-31,1,-4,-4.00,0,0,0
14,1971,1971-09-19,1,25.125,KAN,@,SDG,L 14-21,1,8,8.00,0,0,0
15,1971,1971-09-26,2,25.132,KAN,@,HOU,W 20-16,1,33,33.00,0,0,0
16,1971,1971-10-03,3,25.139,KAN,@,DEN,W 16-3,1,50,50.00,0,0,0
17,1971,1971-10-10,4,25.146,KAN,,SDG,W 31-10,4,43,10.75,0,0,0
18,1971,1971-10-18,5,25.154,KAN,,PIT,W 38-16,2,29,14.50,0,0,0
19,1971,1971-10-24,6,25.160,KAN,,WAS,W 27-20,,,,,,
20,1971,1971-10-31,7,25.167,KAN,@,OAK,T 20-20,2,24,12.00,0,0,0
21,1971,1971-11-07,8,25.174,KAN,@,NYJ,L 10-13,,,,,,
22,1971,1971-11-14,9,25.181,KAN,,CLE,W 13-7,3,55,18.33,0,0,0
23,1971,1971-11-21,10,25.188,KAN,,DEN,W 28-10,3,93,31.00,1,1,6
24,1971,1971-11-25,11,25.192,KAN,@,DET,L 21-32,1,23,23.00,0,0,0
25,1971,1971-12-06,12,25.203,KAN,@,SFO,W 26-17,2,67,33.50,0,0,0
26,1971,1971-12-12,13,25.209,KAN,,OAK,W 16-14,2,29,14.50,0,0,0
27,1971,1971-12-19,14,25.216,KAN,,BUF,W 22-9,,,,,,
28,1972,1972-09-17,1,26.123,KAN,,MIA,L 10-20,,,,,,
29,1972,1972-09-25,2,26.131,KAN,@,NOR,W 20-17,2,46,23.00,0,0,0
30,1972,1972-10-01,3,26.137,KAN,@,DEN,W 45-24,1,26,26.00,0,0,0
31,1972,1972-10-08,4,26.144,KAN,@,CLE,W 31-7,1,8,8.00,1,1,6
32,1972,1972-10-15,5,26.151,KAN,,CIN,L 16-23,,,,,,
33,1972,1972-10-22,6,26.158,KAN,,PHI,L 20-21,,,,,,
34,1972,1972-10-29,7,26.165,KAN,@,SDG,W 26-14,,,,,,
35,1972,1972-11-05,8,26.172,KAN,,OAK,W 27-14,,,,,,
36,1972,1972-11-12,9,26.179,KAN,@,PIT,L 7-16,,,,,,
37,1972,1972-11-19,10,26.186,KAN,,SDG,L 17-27,,,,,,
38,1972,1972-11-26,11,26.193,KAN,@,OAK,L 3-26,,,,,,
39,1972,1972-12-03,12,26.200,KAN,,DEN,W 24-21,,,,,,
40,1972,1972-12-10,13,26.207,KAN,,BAL,W 24-10,,,,,,
41,1972,1972-12-17,14,26.214,KAN,@,ATL,W 17-14,,,,,,
42,1973,1973-09-16,1,27.122,KAN,,RAM,L 13-23,1,23,23.00,0,0,0
43,1973,1973-09-23,2,27.129,KAN,@,NWE,W 10-7,1,6,6.00,0,0,0
44,1973,1973-09-30,3,27.136,KAN,,OAK,W 16-3,1,9,9.00,0,0,0
45,1973,1973-10-07,4,27.143,KAN,,DEN,W 16-14,1,23,23.00,0,0,0
46,1973,1973-10-14,5,27.150,KAN,@,GNB,T 10-10,1,8,8.00,1,1,6
47,1973,1973-10-21,6,27.157,KAN,@,CIN,L 6-14,2,60,30.00,0,0,0
48,1973,1973-10-29,7,27.165,KAN,@,BUF,L 14-23,1,13,13.00,0,0,0
49,1973,1973-11-04,8,27.171,KAN,@,SDG,W 19-0,2,61,30.50,1,1,6
50,1973,1973-11-12,9,27.179,KAN,,CHI,W 19-7,1,20,20.00,0,0,0
51,1973,1973-11-18,10,27.185,KAN,,HOU,W 38-14,,,,,,
52,1973,1973-11-25,11,27.192,KAN,@,DEN,L 10-14,1,-7,-7.00,0,0,0
53,1973,1973-12-02,12,27.199,KAN,,CLE,T 20-20,,,,,,
54,1973,1973-12-08,13,27.205,KAN,@,OAK,L 7-37,,,,,,
55,1973,1973-12-16,14,27.213,KAN,,SDG,W 33-6,,,,,,
56,1974,1974-09-15,1,28.121,KAN,,NYJ,W 24-16,,,,,,
57,1974,1974-09-22,2,28.128,KAN,@,OAK,L 7-27,,,,,,
