ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1993,1993-10-10,5,23.062,CHI,@,PHI,W 17-6,,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,,0,0,0
2,1993,1993-10-25,6,23.077,CHI,,MIN,L 12-19,,9,6,69,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,0,0
3,1993,1993-11-14,9,23.097,CHI,@,SDG,W 16-13,,1,0,0,,0,0.0%,0.00,,,,,,,,,,
4,1993,1993-11-21,10,23.104,CHI,@,KAN,W 19-17,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0
5,1993,1993-11-25,11,23.108,CHI,@,DET,W 10-6,,,0,0,,0,0.0%,,,,,,,,,,,
6,1993,1993-12-26,15,23.139,CHI,,DET,L 14-20,,,0,0,,0,0.0%,,,,,,,,,,,
7,1993,1994-01-02,16,23.146,CHI,@,RAM,L 6-20,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0
8,1994,1994-09-04,1,24.026,CHI,,TAM,W 21-9,,2,2,47,23.50,2,100.0%,23.50,0,0,,0,0,0,,0,2,12
9,1994,1994-09-12,2,24.034,CHI,@,PHI,L 22-30,,1,0,0,,0,0.0%,0.00,,,,,,,,,,
10,1994,1994-09-18,3,24.040,CHI,,MIN,L 14-42,,4,4,43,10.75,0,100.0%,10.75,0,0,,0,0,0,,0,0,0
11,1994,1994-09-25,4,24.047,CHI,@,NYJ,W 19-7,,1,0,0,,0,0.0%,0.00,,,,,,,,,,
12,1994,1994-10-02,5,24.054,CHI,,BUF,W 20-13,,5,2,19,9.50,1,40.0%,3.80,0,0,,0,0,0,,0,1,6
13,1994,1994-10-09,6,24.061,CHI,,NOR,W 17-7,,4,3,30,10.00,0,75.0%,7.50,0,0,,0,0,0,,0,0,0
14,1994,1994-10-23,7,24.075,CHI,@,DET,L 16-21,,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,0,0
15,1995,1995-09-03,1,25.025,CHI,,MIN,W 31-14,,0,0,0,,0,0.0%,,,,,,,,,,,
16,1995,1995-09-11,2,25.033,CHI,,GNB,L 24-27,,,0,0,,0,0.0%,,,,,,,,,,,
