ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2000,2000-10-22,7,23.223,BUF,@,MIN,L 27-31,,
2,2000,2000-12-03,13,23.265,BUF,,MIA,L 6-33,,
3,2000,2000-12-11,14,23.273,BUF,@,IND,L 20-44,,
4,2000,2000-12-17,15,23.279,BUF,,NWE,L 10-13,,
5,2000,2000-12-23,16,23.285,BUF,@,SEA,W 42-23,,
6,2001,2001-09-09,1,24.180,BUF,,NOR,L 6-24,,
7,2001,2001-09-23,2,24.194,BUF,@,IND,L 26-42,,
8,2001,2001-09-30,3,24.201,BUF,,PIT,L 3-20,,
9,2001,2001-10-07,4,24.208,BUF,,NYJ,L 36-42,,
10,2001,2001-10-18,5,24.219,BUF,@,JAX,W 13-10,,
11,2001,2001-10-28,6,24.229,BUF,@,SDG,L 24-27,,
12,2001,2001-11-04,7,24.236,BUF,,IND,L 14-30,,
13,2001,2001-11-11,8,24.243,BUF,@,NWE,L 11-21,*,
14,2001,2001-11-18,9,24.250,BUF,,SEA,L 20-23,,
15,2001,2001-11-25,10,24.257,BUF,,MIA,L 27-34,,
16,2001,2001-12-02,11,24.264,BUF,@,SFO,L 0-35,,
17,2001,2001-12-09,12,24.271,BUF,,CAR,W 25-24,,
18,2001,2001-12-16,13,24.278,BUF,,NWE,L 9-12,,
19,2001,2001-12-23,14,24.285,BUF,@,ATL,L 30-33,,
20,2001,2001-12-30,15,24.292,BUF,@,NYJ,W 14-9,,
21,2001,2002-01-06,16,24.299,BUF,@,MIA,L 7-34,,
22,2002,2002-09-08,1,25.179,BUF,,NYJ,L 31-37,,
23,2002,2002-09-15,2,25.186,BUF,@,MIN,W 45-39,,
24,2002,2002-09-22,3,25.193,BUF,@,DEN,L 23-28,,
25,2002,2002-09-29,4,25.200,BUF,,CHI,W 33-27,,
26,2002,2002-10-06,5,25.207,BUF,,OAK,L 31-49,,
27,2002,2002-10-13,6,25.214,BUF,@,HOU,W 31-24,,
28,2002,2002-10-20,7,25.221,BUF,@,MIA,W 23-10,,
29,2002,2002-10-27,8,25.228,BUF,,DET,W 24-17,,
30,2002,2002-11-03,9,25.235,BUF,,NWE,L 7-38,,
31,2002,2002-11-17,10,25.249,BUF,@,KAN,L 16-17,,
32,2002,2002-11-24,11,25.256,BUF,@,NYJ,L 13-31,,
33,2002,2002-12-01,12,25.263,BUF,,MIA,W 38-21,,
34,2002,2002-12-08,13,25.270,BUF,@,NWE,L 17-27,,
35,2002,2002-12-15,14,25.277,BUF,,SDG,W 20-13,,
36,2002,2002-12-22,15,25.284,BUF,@,GNB,L 0-10,,
37,2002,2002-12-29,16,25.291,BUF,,CIN,W 27-9,,
38,2003,2003-09-07,1,26.178,BUF,,NWE,W 31-0,,
39,2003,2003-09-14,2,26.185,BUF,@,JAX,W 38-17,,
40,2003,2003-09-21,3,26.192,BUF,@,MIA,L 7-17,,
41,2003,2003-09-28,4,26.199,BUF,,PHI,L 13-23,,
42,2003,2003-10-05,5,26.206,BUF,,CIN,W 22-16,,
43,2003,2003-10-12,6,26.213,BUF,@,NYJ,L 3-30,,
44,2003,2003-10-19,7,26.220,BUF,,WAS,W 24-7,,
45,2003,2003-10-26,8,26.227,BUF,@,KAN,L 5-38,,
46,2003,2003-11-09,9,26.241,BUF,@,DAL,L 6-10,,
47,2003,2003-11-16,10,26.248,BUF,,HOU,L 10-12,,
48,2003,2003-11-23,11,26.255,BUF,,IND,L 14-17,,
49,2003,2003-11-30,12,26.262,BUF,@,NYG,W 24-7,,
50,2003,2003-12-07,13,26.269,BUF,,NYJ,W 17-6,,
51,2003,2003-12-14,14,26.276,BUF,@,TEN,L 26-28,,
52,2003,2003-12-21,15,26.283,BUF,,MIA,L 3-20,,
53,2003,2003-12-27,16,26.289,BUF,@,NWE,L 0-31,,
54,2004,2004-09-12,1,27.183,HOU,,SDG,L 20-27,,
55,2004,2004-09-19,2,27.190,HOU,@,DET,L 16-28,,
56,2004,2004-09-26,3,27.197,HOU,@,KAN,W 24-21,,
57,2004,2004-10-03,4,27.204,HOU,,OAK,W 30-17,,
58,2004,2004-10-10,5,27.211,HOU,,MIN,L 28-34,,
59,2004,2004-10-17,6,27.218,HOU,@,TEN,W 20-10,,
60,2004,2004-10-31,7,27.232,HOU,,JAX,W 20-6,,
61,2004,2004-11-07,8,27.239,HOU,@,DEN,L 13-31,,
62,2004,2004-11-14,9,27.246,HOU,@,IND,L 14-49,,
63,2004,2004-11-21,10,27.253,HOU,,GNB,L 13-16,,
64,2004,2004-11-28,11,27.260,HOU,,TEN,W 31-21,*,
65,2004,2004-12-05,12,27.267,HOU,@,NYJ,L 7-29,,
66,2004,2004-12-12,13,27.274,HOU,,IND,L 14-23,,
67,2004,2004-12-19,14,27.281,HOU,@,CHI,W 24-5,*,
68,2004,2004-12-26,15,27.288,HOU,@,JAX,W 21-0,*,
69,2004,2005-01-02,16,27.295,HOU,,CLE,L 14-22,*,1.0
70,2005,2005-09-11,1,28.182,HOU,@,BUF,L 7-22,,
71,2005,2005-09-18,2,28.189,HOU,,PIT,L 7-27,,
72,2005,2005-10-02,3,28.203,HOU,@,CIN,L 10-16,,
73,2005,2005-10-09,4,28.210,HOU,,TEN,L 20-34,,
74,2005,2005-10-16,5,28.217,HOU,@,SEA,L 10-42,,
75,2005,2005-10-23,6,28.224,HOU,,IND,L 20-38,*,
76,2005,2005-10-30,7,28.231,HOU,,CLE,W 19-16,*,1.0
77,2005,2005-11-06,8,28.238,HOU,@,JAX,L 14-21,*,
78,2005,2005-11-13,9,28.245,HOU,@,IND,L 17-31,*,
79,2005,2005-11-20,10,28.252,HOU,,KAN,L 17-45,*,
80,2005,2005-11-27,11,28.259,HOU,,STL,L 27-33,*,2.5
81,2005,2005-12-04,12,28.266,HOU,@,BAL,L 15-16,*,
82,2005,2005-12-11,13,28.273,HOU,@,TEN,L 10-13,*,
83,2005,2005-12-18,14,28.280,HOU,,ARI,W 30-19,*,
84,2005,2005-12-24,15,28.286,HOU,,JAX,L 20-38,*,
85,2005,2006-01-01,16,28.294,HOU,@,SFO,L 17-20,*,
86,2006,2006-09-10,1,29.181,HOU,,PHI,L 10-24,,
87,2006,2006-09-17,2,29.188,HOU,@,IND,L 24-43,,
88,2006,2006-09-24,3,29.195,HOU,,WAS,L 15-31,,
89,2006,2006-10-01,4,29.202,HOU,,MIA,W 17-15,,
90,2006,2006-10-15,5,29.216,HOU,@,DAL,L 6-34,,
91,2006,2006-10-22,6,29.223,HOU,,JAX,W 27-7,,
92,2006,2006-10-29,7,29.230,HOU,@,TEN,L 22-28,,
93,2006,2006-11-05,8,29.237,HOU,@,NYG,L 10-14,,
94,2006,2006-12-24,15,29.286,HOU,,IND,W 27-24,,
95,2006,2006-12-31,16,29.293,HOU,,CLE,W 14-6,,
