ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1964,1964-09-12,1,22.338,DEN,@,NYJ,L 6-30,0,0,,0,0,0,,0,1,23,23.00,0,0,0,,0,0,0
2,1964,1964-09-20,2,22.346,DEN,@,BUF,L 13-30,3,18,6.00,0,1,-7,-7.00,0,0,60,,0,0,,,0,0,0
3,1964,1964-09-27,3,22.353,DEN,,HOU,L 17-38,1,13,13.00,0,1,11,11.00,0,1,43,43.00,0,3,13,4.33,0,0,0
4,1964,1964-10-04,4,22.360,DEN,,BOS,L 10-39,0,0,,0,0,0,,0,5,161,32.20,0,1,3,3.00,0,0,0
5,1964,1964-10-11,5,23.001,DEN,,KAN,W 33-27,0,0,,0,0,0,,0,2,55,27.50,0,2,5,2.50,0,0,0
6,1964,1964-10-18,6,23.008,DEN,@,SDG,L 14-42,0,0,,0,0,0,,0,5,114,22.80,0,0,0,,0,0,0
7,1964,1964-10-25,7,23.015,DEN,@,OAK,L 7-40,0,0,,0,0,0,,0,5,118,23.60,0,0,0,,0,0,0
8,1964,1964-11-01,8,23.022,DEN,@,KAN,L 39-49,0,0,,0,0,0,,0,7,146,20.86,0,1,3,3.00,0,0,0
9,1964,1964-11-08,9,23.029,DEN,,SDG,L 20-31,0,0,,0,0,0,,0,5,125,25.00,0,1,31,31.00,0,0,0
10,1964,1964-11-15,10,23.036,DEN,,NYJ,W 20-16,0,0,,0,0,0,,0,3,57,19.00,0,3,82,27.33,1,1,6
11,1964,1964-11-20,11,23.041,DEN,@,BOS,L 7-12,0,0,,0,0,0,,0,2,54,27.00,0,1,2,2.00,0,0,0
12,1964,1964-11-29,12,23.050,DEN,,OAK,T 20-20,0,0,,0,0,0,,0,4,121,30.25,0,2,7,3.50,0,0,0
13,1964,1964-12-13,13,23.064,DEN,,BUF,L 19-30,0,0,,0,0,0,,0,2,53,26.50,0,1,2,2.00,0,0,0
14,1964,1964-12-20,14,23.071,DEN,@,HOU,L 15-34,0,0,,0,1,3,3.00,0,5,115,23.00,0,0,0,,0,0,0
15,1965,1965-09-11,1,23.336,DEN,@,SDG,L 31-34,0,0,,0,0,0,,0,3,70,23.33,0,0,0,,0,0,0
16,1965,1965-09-19,2,23.344,DEN,,BUF,L 15-30,0,0,,0,0,0,,0,5,109,21.80,0,2,48,24.00,0,0,0
17,1965,1965-09-24,3,23.349,DEN,@,BOS,W 27-10,0,0,,0,0,0,,0,1,14,14.00,0,0,0,,0,0,0
18,1965,1965-10-03,4,23.358,DEN,,NYJ,W 16-13,1,9,9.00,0,1,11,11.00,0,2,83,41.50,0,4,42,10.50,0,0,0
19,1965,1965-10-10,5,24.000,DEN,,KAN,L 23-31,1,2,2.00,0,1,8,8.00,0,2,35,17.50,0,1,27,27.00,0,0,0
20,1965,1965-10-17,6,24.007,DEN,,HOU,W 28-17,0,0,,0,0,0,,0,1,22,22.00,0,4,16,4.00,0,0,0
21,1965,1965-10-24,7,24.014,DEN,@,BUF,L 13-31,0,0,,0,0,0,,0,2,63,31.50,0,2,7,3.50,0,0,0
22,1965,1965-10-31,8,24.021,DEN,@,NYJ,L 10-45,0,0,,0,0,0,,0,3,47,15.67,0,1,2,2.00,0,0,0
23,1965,1965-11-07,9,24.028,DEN,,SDG,L 21-35,0,0,,0,0,0,,0,2,55,27.50,0,2,8,4.00,0,0,0
24,1965,1965-11-14,10,24.035,DEN,@,HOU,W 31-21,0,0,,0,0,0,,0,2,44,22.00,0,2,44,22.00,0,0,0
25,1965,1965-11-21,11,24.042,DEN,,OAK,L 20-28,0,0,,0,0,0,,0,2,47,23.50,0,1,8,8.00,0,0,0
26,1965,1965-12-05,12,24.056,DEN,@,OAK,L 13-24,0,0,,0,0,0,,0,1,22,22.00,0,2,8,4.00,0,0,0
