ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2003,2003-11-02,8,23.312,DAL,,WAS,W 21-14,
2,2003,2003-11-09,9,23.319,DAL,,BUF,W 10-6,
3,2003,2003-11-23,11,23.333,DAL,,CAR,W 24-20,
4,2003,2003-11-27,12,23.337,DAL,,MIA,L 21-40,*
5,2003,2003-12-07,13,23.347,DAL,@,PHI,L 10-36,
6,2003,2003-12-14,14,23.354,DAL,@,WAS,W 27-0,
7,2003,2003-12-21,15,23.361,DAL,,NYG,W 19-3,
8,2004,2004-09-12,1,24.262,DAL,@,MIN,L 17-35,*
9,2004,2004-09-19,2,24.269,DAL,,CLE,W 19-12,*
10,2004,2004-09-27,3,24.277,DAL,@,WAS,W 21-18,*
11,2004,2004-10-10,4,24.290,DAL,,NYG,L 10-26,*
12,2004,2004-10-17,5,24.297,DAL,,PIT,L 20-24,*
13,2004,2004-10-24,6,24.304,DAL,@,GNB,L 20-41,*
14,2004,2004-10-31,7,24.311,DAL,,DET,W 31-21,*
15,2004,2004-11-07,8,24.318,DAL,@,CIN,L 3-26,*
16,2004,2004-11-15,9,24.326,DAL,,PHI,L 21-49,*
17,2004,2004-11-21,10,24.332,DAL,@,BAL,L 10-30,*
18,2004,2004-11-25,11,24.336,DAL,,CHI,W 21-7,*
19,2004,2004-12-06,12,24.347,DAL,@,SEA,W 43-39,*
20,2004,2004-12-12,13,24.353,DAL,,NOR,L 13-27,*
21,2005,2005-09-11,1,25.260,DAL,@,SDG,W 28-24,
22,2005,2005-09-19,2,25.268,DAL,,WAS,L 13-14,
23,2005,2005-09-25,3,25.274,DAL,@,SFO,W 34-31,
24,2005,2005-10-02,4,25.281,DAL,@,OAK,L 13-19,
25,2005,2005-10-09,5,25.288,DAL,,PHI,W 33-10,
26,2005,2005-10-16,6,25.295,DAL,,NYG,W 16-13,
27,2005,2005-10-23,7,25.302,DAL,@,SEA,L 10-13,*
28,2005,2005-10-30,8,25.309,DAL,,ARI,W 34-13,*
29,2005,2005-11-14,9,25.324,DAL,@,PHI,W 21-20,*
30,2005,2005-11-20,10,25.330,DAL,,DET,W 20-7,*
31,2005,2005-11-24,11,25.334,DAL,,DEN,L 21-24,*
32,2005,2005-12-04,12,25.344,DAL,@,NYG,L 10-17,*
33,2005,2005-12-11,13,25.351,DAL,,KAN,W 31-28,*
34,2005,2005-12-18,14,25.358,DAL,@,WAS,L 7-35,*
35,2005,2005-12-24,15,25.364,DAL,@,CAR,W 24-20,*
36,2005,2006-01-01,16,26.007,DAL,,STL,L 10-20,*
