ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1970,1970-09-20,1,27.061,NOR,,ATL,L 3-14
2,1970,1970-09-27,2,27.068,NOR,@,MIN,L 0-26
3,1970,1970-10-04,3,27.075,NOR,,NYG,W 14-10
4,1970,1970-10-11,4,27.082,NOR,@,STL,L 17-24
5,1970,1970-10-18,5,27.089,NOR,@,SFO,T 20-20
6,1970,1970-10-25,6,27.096,NOR,@,ATL,L 14-32
