ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,2002,2002-09-08,1,23.038,TEN,,PHI,W 27-24,,,,,
2,2002,2002-09-15,2,23.045,TEN,@,DAL,L 13-21,,,,,
3,2002,2002-09-22,3,23.052,TEN,,CLE,L 28-31,,,,,
4,2002,2002-09-29,4,23.059,TEN,@,OAK,L 25-52,,,,,
5,2002,2002-10-06,5,23.066,TEN,,WAS,L 14-31,,,,,
6,2002,2002-10-13,6,23.073,TEN,,JAX,W 23-14,,,,,
7,2002,2002-10-27,7,23.087,TEN,@,CIN,W 30-24,,,,,
8,2002,2002-11-03,8,23.094,TEN,@,IND,W 23-15,,,,,
9,2002,2002-11-10,9,23.101,TEN,,HOU,W 17-10,,,,,
10,2002,2002-11-17,10,23.108,TEN,,PIT,W 31-23,*,,,,
11,2002,2002-11-24,11,23.115,TEN,@,BAL,L 12-13,,,,,
12,2002,2002-12-01,12,23.122,TEN,@,NYG,W 32-29,,,,,
13,2002,2002-12-08,13,23.129,TEN,,IND,W 27-17,,,,,
14,2003,2003-09-21,3,24.051,TEN,,NOR,W 27-12,*,,,,
15,2003,2003-09-28,4,24.058,TEN,@,PIT,W 30-13,,,,,
16,2003,2003-10-05,5,24.065,TEN,@,NWE,L 30-38,*,,,,
17,2003,2003-10-12,6,24.072,TEN,,HOU,W 38-17,*,,,,
18,2003,2003-10-19,7,24.079,TEN,@,CAR,W 37-17,*,,,,
19,2003,2003-10-26,8,24.086,TEN,@,JAX,W 30-17,*,,,,
20,2003,2003-11-09,9,24.100,TEN,,MIA,W 31-7,*,,,,
21,2003,2003-11-16,10,24.107,TEN,,JAX,W 10-3,*,0.0,1,15,0
22,2003,2003-11-23,11,24.114,TEN,@,ATL,W 38-31,*,0.0,1,11,0
23,2003,2003-12-01,12,24.122,TEN,@,NYJ,L 17-24,*,1.0,0,0,0
24,2004,2004-09-11,1,25.041,TEN,@,MIA,W 17-7,*,,,,
25,2004,2004-11-21,10,25.112,TEN,@,JAX,W 18-15,*,,,,
26,2004,2004-11-28,11,25.119,TEN,@,HOU,L 21-31,*,,,,
27,2004,2004-12-05,12,25.126,TEN,@,IND,L 24-51,,,,,
