ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2011,2011-09-11,1,23.014,NYG,@,WAS,L 14-28,,0,0,,0,0.0,0,1,0,0,0
2,2011,2011-11-28,11,23.092,NYG,@,NOR,L 24-49,,,,,,,,,,,
3,2011,2011-12-04,12,23.098,NYG,,GNB,L 35-38,,,,,,,,,,,
4,2011,2011-12-11,13,23.105,NYG,@,DAL,W 37-34,,,,,,,,,,,
5,2011,2011-12-18,14,23.112,NYG,,WAS,L 10-23,,0,0,,0,0.0,0,0,0,0,0
6,2011,2011-12-24,15,23.118,NYG,@,NYJ,W 29-14,,,,,,,,,,,
7,2013,2013-09-08,1,25.011,NYG,@,DAL,L 31-36,,,,,,,,,,,
8,2013,2013-09-15,2,25.018,NYG,,DEN,L 23-41,,0,0,,0,0.0,3,0,0,0,0
9,2013,2013-09-22,3,25.025,NYG,@,CAR,L 0-38,,,,,,,,,,,
10,2013,2013-09-29,4,25.032,NYG,@,KAN,L 7-31,,,,,,,,,,,
11,2013,2013-10-06,5,25.039,NYG,,PHI,L 21-36,,,,,,,,,,,
12,2013,2013-12-29,16,25.123,MIN,,DET,W 14-13,,0,0,,0,0.0,1,0,0,0,0
13,2014,2014-12-07,13,26.101,MIN,,NYJ,W 30-24,,1,6,6.00,0,0.0,0,0,0,0,0
14,2014,2014-12-14,14,26.108,MIN,@,DET,L 14-16,,0,0,,0,0.0,1,0,0,0,0
15,2014,2014-12-21,15,26.115,MIN,@,MIA,L 35-37,,1,13,13.00,0,0.0,1,0,0,0,0
16,2014,2014-12-28,16,26.122,MIN,,CHI,W 13-9,,,,,,,,,,,
17,2015,2015-09-20,2,27.023,MIN,,DET,W 26-16,,0,0,,0,0.0,1,0,1,11,0
18,2015,2015-09-27,3,27.030,MIN,,SDG,W 31-14,,0,0,,0,0.0,0,0,0,0,0
19,2015,2015-12-20,14,27.114,MIN,,CHI,W 38-17,,0,0,,0,0.0,0,0,1,3,0
20,2015,2015-12-27,15,27.121,MIN,,NYG,W 49-17,,0,0,,0,0.0,0,0,0,0,0
21,2015,2016-01-03,16,27.128,MIN,@,GNB,W 20-13,,0,0,,0,0.0,0,0,0,0,0
22,2016,2016-09-11,1,28.014,MIN,@,TEN,W 25-16,,0,0,,0,0.0,0,0,0,0,0
23,2016,2016-09-18,2,28.021,MIN,,GNB,W 17-14,,0,0,,0,0.0,0,0,0,0,0
24,2016,2016-09-25,3,28.028,MIN,@,CAR,W 22-10,,0,0,,0,0.0,0,0,0,0,0
25,2016,2016-10-03,4,28.036,MIN,,NYG,W 24-10,,0,0,,0,0.0,0,0,0,0,0
26,2016,2016-10-09,5,28.042,MIN,,HOU,W 31-13,,0,0,,0,0.0,0,0,0,0,0
27,2016,2016-10-23,6,28.056,MIN,@,PHI,L 10-21,,0,0,,0,0.0,0,0,0,0,0
28,2016,2016-10-31,7,28.064,MIN,@,CHI,L 10-20,,0,0,,0,0.0,0,0,0,0,0
29,2016,2016-11-06,8,28.070,MIN,,DET,L 16-22,,0,0,,0,0.0,0,0,0,0,0
30,2016,2016-11-13,9,28.077,MIN,@,WAS,L 20-26,,0,0,,0,0.0,0,0,0,0,0
31,2016,2016-11-20,10,28.084,MIN,,ARI,W 30-24,,0,0,,0,0.0,0,0,0,0,0
32,2016,2016-11-24,11,28.088,MIN,@,DET,L 13-16,,0,0,,0,0.0,0,0,0,0,0
33,2016,2016-12-01,12,28.095,MIN,,DAL,L 15-17,,0,0,,0,0.0,0,0,0,0,0
34,2016,2016-12-11,13,28.105,MIN,@,JAX,W 25-16,,0,0,,0,0.0,0,0,0,0,0
35,2016,2016-12-18,14,28.112,MIN,,IND,L 6-34,,0,0,,0,0.0,0,0,0,0,0
36,2016,2016-12-24,15,28.118,MIN,@,GNB,L 25-38,,0,0,,0,0.0,0,0,0,0,0
37,2016,2017-01-01,16,28.126,MIN,,CHI,W 38-10,,0,0,,0,0.0,0,0,0,0,0
