ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
26,2002,2002-11-17,10,22.243,SEA,,DEN,L 9-31,*,5,2,21,10.50,0,40.0%,4.20,1,9,9.00,0,0,0,,0,0,0,,0,0,0,0.0,,
27,2002,2002-11-24,11,22.250,SEA,,KAN,W 39-32,*,11,8,168,21.00,1,72.7%,15.27,1,6,6.00,0,0,0,,0,0,0,,0,1,6,0.0,,
28,2002,2002-12-01,12,22.257,SEA,@,SFO,L 24-31,*,11,4,95,23.75,1,36.4%,8.64,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
29,2002,2002-12-08,13,22.264,SEA,,PHI,L 20-27,*,11,4,44,11.00,1,36.4%,4.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
30,2002,2002-12-15,14,22.271,SEA,@,ATL,W 30-24,*,10,9,143,15.89,0,90.0%,14.30,1,10,10.00,0,0,0,,0,0,0,,0,0,0,0.0,,
31,2002,2002-12-22,15,22.278,SEA,,STL,W 30-10,*,8,4,94,23.50,0,50.0%,11.75,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
32,2002,2002-12-29,16,22.285,SEA,@,SDG,W 31-28,*,12,9,103,11.44,1,75.0%,8.58,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
33,2003,2003-09-07,1,23.172,SEA,,NOR,W 27-10,*,5,3,56,18.67,1,60.0%,11.20,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
34,2003,2003-09-21,3,23.186,SEA,,STL,W 24-23,*,14,7,95,13.57,1,50.0%,6.79,1,4,4.00,0,0,0,,0,0,0,,0,1,6,0.0,,
35,2003,2003-10-05,4,23.200,SEA,@,GNB,L 13-35,*,13,8,76,9.50,0,61.5%,5.85,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
36,2003,2003-10-12,5,23.207,SEA,,SFO,W 20-19,*,4,3,32,10.67,0,75.0%,8.00,1,16,16.00,0,0,0,,0,0,0,,0,0,0,0.0,,
37,2003,2003-10-19,6,23.214,SEA,,CHI,W 24-17,*,6,3,65,21.67,0,50.0%,10.83,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
38,2003,2003-10-26,7,23.221,SEA,@,CIN,L 24-27,*,6,2,35,17.50,0,33.3%,5.83,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
39,2003,2003-11-02,8,23.228,SEA,,PIT,W 23-16,*,5,3,51,17.00,0,60.0%,10.20,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
40,2003,2003-11-09,9,23.235,SEA,@,WAS,L 20-27,*,8,5,88,17.60,0,62.5%,11.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
41,2003,2003-11-16,10,23.242,SEA,,DET,W 35-14,*,3,3,32,10.67,0,100.0%,10.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
42,2003,2003-11-23,11,23.249,SEA,@,BAL,L 41-44,*,9,4,64,16.00,1,44.4%,7.11,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
43,2003,2003-11-30,12,23.256,SEA,,CLE,W 34-7,*,7,6,122,20.33,0,85.7%,17.43,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
44,2003,2003-12-07,13,23.263,SEA,@,MIN,L 7-34,*,10,4,32,8.00,0,40.0%,3.20,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0,0.0,,
45,2003,2003-12-14,14,23.270,SEA,@,STL,L 22-27,*,9,5,47,9.40,0,55.6%,5.22,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
46,2003,2003-12-21,15,23.277,SEA,,ARI,W 28-10,*,7,3,16,5.33,0,42.9%,2.29,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
47,2003,2003-12-27,16,23.283,SEA,@,SFO,W 24-17,*,13,6,85,14.17,1,46.2%,6.54,1,-4,-4.00,0,0,0,,0,0,0,,0,1,6,0.0,,
48,2004,2004-09-12,1,24.177,SEA,@,NOR,W 21-7,*,7,3,35,11.67,0,42.9%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
49,2004,2004-09-19,2,24.184,SEA,@,TAM,W 10-6,*,5,4,66,16.50,1,80.0%,13.20,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
50,2004,2004-09-26,3,24.191,SEA,,SFO,W 34-0,*,6,1,12,12.00,0,16.7%,2.00,1,3,3.00,0,0,0,,0,0,0,,0,0,0,0.0,,
51,2004,2004-10-10,4,24.205,SEA,,STL,L 27-33,*,9,5,59,11.80,0,55.6%,6.56,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
52,2004,2004-10-17,5,24.212,SEA,@,NWE,L 20-30,,13,9,150,16.67,0,69.2%,11.54,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
53,2004,2004-10-24,6,24.219,SEA,@,ARI,L 17-25,*,8,2,32,16.00,0,25.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
54,2004,2004-10-31,7,24.226,SEA,,CAR,W 23-17,*,3,3,52,17.33,0,100.0%,17.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
55,2004,2004-11-07,8,24.233,SEA,@,SFO,W 42-27,*,6,2,39,19.50,1,33.3%,6.50,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
56,2004,2004-11-14,9,24.240,SEA,@,STL,L 12-23,*,9,2,50,25.00,0,22.2%,5.56,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
57,2004,2004-12-26,15,24.282,SEA,,ARI,W 24-21,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,
58,2005,2005-09-25,3,25.190,MIN,,NOR,W 33-16,,0,0,0,,0,0.0%,,1,4,4.00,0,4,91,22.75,0,0,0,,0,0,0,0.0,,
59,2005,2005-10-02,4,25.197,MIN,@,ATL,L 10-30,,1,0,0,,0,0.0%,0.00,0,0,,0,4,95,23.75,0,2,0,0.00,0,0,0,0.0,,
60,2005,2005-10-16,5,25.211,MIN,@,CHI,L 3-28,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,5,91,18.20,0,0,0,,0,0,0,0.0,,
61,2005,2005-10-23,6,25.218,MIN,,GNB,W 23-20,,2,2,9,4.50,0,100.0%,4.50,0,0,,0,5,147,29.40,0,0,0,,0,0,0,0.0,,
62,2005,2005-10-30,7,25.225,MIN,@,CAR,L 13-38,,0,0,0,,0,0.0%,,0,0,,0,4,80,20.00,0,0,0,,0,0,0,0.0,,
63,2005,2005-11-06,8,25.232,MIN,,DET,W 27-14,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,3,101,33.67,0,0,0,,0,0,0,0.0,,
64,2005,2005-11-13,9,25.239,MIN,@,NYG,W 24-21,*,1,1,44,44.00,0,100.0%,44.00,0,0,,0,4,158,39.50,1,0,0,,0,1,6,0.0,,
65,2005,2005-11-21,10,25.247,MIN,@,GNB,W 20-17,,6,3,51,17.00,0,50.0%,8.50,0,0,,0,3,63,21.00,0,0,0,,0,0,0,0.0,,
66,2005,2005-11-27,11,25.253,MIN,,CLE,W 24-12,*,6,4,29,7.25,0,66.7%,4.83,0,0,,0,2,63,31.50,0,0,0,,0,0,0,0.0,,
67,2005,2005-12-04,12,25.260,MIN,@,DET,W 21-16,*,4,4,148,37.00,1,100.0%,37.00,1,9,9.00,0,3,71,23.67,0,0,0,,0,1,6,0.0,,
68,2005,2005-12-11,13,25.267,MIN,,STL,W 27-13,,3,1,15,15.00,0,33.3%,5.00,2,14,7.00,1,3,104,34.67,0,0,0,,0,1,6,0.0,,
69,2005,2005-12-18,14,25.274,MIN,,PIT,L 3-18,*,7,3,34,11.33,0,42.9%,4.86,0,0,,0,3,79,26.33,0,0,0,,0,0,0,0.0,,
70,2005,2005-12-25,15,25.281,MIN,@,BAL,L 23-30,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,4,78,19.50,0,0,0,,0,0,0,0.0,,
71,2005,2006-01-01,16,25.288,MIN,,CHI,W 34-10,,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
72,2006,2006-09-17,2,26.182,GNB,,NOR,L 27-34,,0,0,0,,0,0.0%,,0,0,,0,4,73,18.25,0,0,0,,0,0,0,0.0,,
73,2006,2006-09-24,3,26.189,GNB,@,DET,W 31-24,,2,1,24,24.00,0,50.0%,12.00,0,0,,0,3,84,28.00,0,0,0,,0,0,0,0.0,,
74,2006,2006-10-02,4,26.197,GNB,@,PHI,L 9-31,,6,2,23,11.50,0,33.3%,3.83,0,0,,0,3,56,18.67,0,0,0,,0,0,0,0.0,,
75,2006,2006-10-08,5,26.203,GNB,,STL,L 20-23,,8,4,42,10.50,0,50.0%,5.25,0,0,,0,2,40,20.00,0,0,0,,0,0,0,0.0,,
76,2007,2007-11-04,8,27.230,GNB,@,KAN,W 33-22,,5,3,18,6.00,0,60.0%,3.60,0,0,,0,3,60,20.00,0,0,0,,0,0,0,0.0,,
77,2007,2007-11-11,9,27.237,GNB,,MIN,W 34-0,,7,5,45,9.00,0,71.4%,6.43,0,0,,0,1,22,22.00,0,0,0,,0,0,0,0.0,,
78,2007,2007-11-18,10,27.244,GNB,,CAR,W 31-17,,2,0,0,,0,0.0%,0.00,0,0,,0,3,101,33.67,0,0,0,,0,0,0,0.0,,
79,2007,2007-11-22,11,27.248,GNB,@,DET,W 37-26,,4,2,50,25.00,0,50.0%,12.50,0,0,,0,3,73,24.33,0,0,0,,0,0,0,0.0,,
80,2007,2007-11-29,12,27.255,GNB,@,DAL,L 27-37,,2,2,16,8.00,0,100.0%,8.00,0,0,,0,4,92,23.00,0,0,0,,0,0,0,0.0,,
81,2007,2007-12-09,13,27.265,GNB,,OAK,W 38-7,,2,1,37,37.00,0,50.0%,18.50,0,0,,0,2,30,15.00,0,0,0,,0,0,0,0.0,,
82,2007,2007-12-16,14,27.272,GNB,@,STL,W 33-14,*,2,2,16,8.00,0,100.0%,8.00,0,0,,0,3,130,43.33,0,0,0,,0,0,0,0.0,,
83,2007,2007-12-23,15,27.279,GNB,@,CHI,L 7-35,,4,2,12,6.00,0,50.0%,3.00,0,0,,0,4,42,10.50,0,0,0,,0,0,0,0.0,,
84,2007,2007-12-30,16,27.286,GNB,,DET,W 34-13,,6,4,47,11.75,1,66.7%,7.83,1,5,5.00,0,2,46,23.00,0,0,0,,0,1,6,0.0,,
85,2008,2008-10-12,5,28.207,SEA,,GNB,L 17-27,*,4,2,23,11.50,0,50.0%,5.75,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
86,2008,2008-10-19,6,28.214,SEA,@,TAM,L 10-20,*,4,2,23,11.50,0,50.0%,5.75,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
87,2008,2008-10-26,7,28.221,SEA,@,SFO,W 34-13,*,4,4,31,7.75,0,100.0%,7.75,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
88,2008,2008-11-02,8,28.228,SEA,,PHI,L 7-26,*,10,4,105,26.25,1,40.0%,10.50,1,-4,-4.00,0,0,0,,0,0,0,,0,1,6,0.0,0,0
89,2008,2008-11-09,9,28.235,SEA,@,MIA,L 19-21,*,8,5,38,7.60,1,62.5%,4.75,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
90,2008,2008-11-16,10,28.242,SEA,,ARI,L 20-26,*,7,2,11,5.50,0,28.6%,1.57,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,2,0
91,2008,2008-11-23,11,28.249,SEA,,WAS,L 17-20,*,5,1,14,14.00,0,20.0%,2.80,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
92,2008,2008-11-27,12,28.253,SEA,@,DAL,L 9-34,*,5,3,49,16.33,0,60.0%,9.80,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
93,2008,2008-12-07,13,28.263,SEA,,NWE,L 21-24,*,2,,,,,0.0%,,,,,,,,,,,,,,,,,,
94,2008,2008-12-14,14,28.270,SEA,@,STL,W 23-20,*,2,2,28,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
95,2008,2008-12-21,15,28.277,SEA,,NYJ,W 13-3,*,3,3,38,12.67,0,100.0%,12.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
96,2008,2008-12-28,16,28.284,SEA,@,ARI,L 21-34,*,4,3,40,13.33,0,75.0%,10.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
