ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2004,2004-09-13,1,23.237,GNB,@,CAR,W 24-14,,,,,,,
2,2004,2004-09-19,2,23.243,GNB,,CHI,L 10-21,,,,,,,
3,2004,2004-09-26,3,23.250,GNB,@,IND,L 31-45,*,,,,,,
4,2004,2004-10-03,4,23.257,GNB,,NYG,L 7-14,*,,,,,,
5,2004,2004-10-11,5,23.265,GNB,,TEN,L 27-48,*,,,,,,
6,2004,2004-10-17,6,23.271,GNB,@,DET,W 38-10,*,,,,,,
7,2004,2004-10-24,7,23.278,GNB,,DAL,W 41-20,,0.5,,,0,0,0
8,2004,2004-10-31,8,23.285,GNB,@,WAS,W 28-14,*,1.0,,,0,0,0
9,2004,2004-11-14,9,23.299,GNB,,MIN,W 34-31,,1.0,,,0,0,0
10,2004,2004-11-21,10,23.306,GNB,@,HOU,W 16-13,,,,,,,
11,2004,2004-11-29,11,23.314,GNB,,STL,W 45-17,,,,,,,
12,2004,2004-12-05,12,23.320,GNB,@,PHI,L 17-47,,1.0,,,0,0,0
13,2004,2004-12-12,13,23.327,GNB,,DET,W 16-13,,,,,,,
14,2004,2004-12-19,14,23.334,GNB,,JAX,L 25-28,,,,,,,
15,2004,2004-12-24,15,23.339,GNB,@,MIN,W 34-31,,,,,,,
16,2004,2005-01-02,16,23.348,GNB,@,CHI,W 31-14,*,1.0,,,0,0,0
17,2005,2005-09-11,1,24.234,GNB,@,DET,L 3-17,*,0.5,,,0,0,0
18,2005,2005-09-18,2,24.241,GNB,,CLE,L 24-26,*,,,,,,
19,2005,2005-09-25,3,24.248,GNB,,TAM,L 16-17,*,,,,,,
20,2005,2005-10-03,4,24.256,GNB,@,CAR,L 29-32,*,,,,,,
21,2005,2005-10-09,5,24.262,GNB,,NOR,W 52-3,*,,,,,,
22,2005,2005-10-23,6,24.276,GNB,@,MIN,L 20-23,*,,,,,,
23,2005,2005-10-30,7,24.283,GNB,@,CIN,L 14-21,*,,,,,,
24,2005,2005-11-06,8,24.290,GNB,,PIT,L 10-20,*,,,,,,
25,2005,2005-11-13,9,24.297,GNB,@,ATL,W 33-25,*,,,,,,
26,2005,2005-11-21,10,24.305,GNB,,MIN,L 17-20,*,0.5,,,0,0,0
27,2005,2005-11-27,11,24.311,GNB,@,PHI,L 14-19,,,,,,,
28,2005,2005-12-04,12,24.318,GNB,@,CHI,L 7-19,*,1.0,,,0,0,0
29,2005,2005-12-11,13,24.325,GNB,,DET,W 16-13,,,,,,,
30,2005,2005-12-19,14,24.333,GNB,@,BAL,L 3-48,,,,,,,
31,2005,2005-12-25,15,24.339,GNB,,CHI,L 17-24,,,,,,,
