ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1964,1964-09-12,1,24.136,HOU,@,SDG,L 21-27,11,53,4.82,0,13,131,10.08,0,0,0,,0,0,0,,0,0,,,1,24,24.00,0,0,0,,0,0,0
2,1964,1964-09-19,2,24.143,HOU,,OAK,W 42-28,6,127,21.17,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,0,0,,0,0,0
3,1964,1964-09-27,3,24.151,HOU,@,DEN,W 38-17,11,62,5.64,1,5,70,14.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
4,1964,1964-10-04,4,24.158,HOU,@,KAN,L 7-28,9,38,4.22,0,4,19,4.75,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
5,1964,1964-10-11,5,24.165,HOU,,BUF,L 17-48,11,30,2.73,1,4,9,2.25,0,0,0,,0,0,0,,0,0,,,4,94,23.50,0,0,0,,0,1,6
6,1964,1964-10-17,6,24.171,HOU,@,NYJ,L 21-24,13,48,3.69,0,5,30,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
7,1964,1964-10-25,7,24.179,HOU,,SDG,L 17-20,14,40,2.86,0,4,31,7.75,0,1,1,100.00,8,1,0,139.6,0,0,8.00,28.00,3,69,23.00,0,0,0,,0,0,0
8,1964,1964-11-01,8,24.186,HOU,@,BUF,L 10-24,8,3,0.38,0,2,17,8.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
9,1964,1964-11-06,9,24.191,HOU,@,BOS,L 24-25,9,27,3.00,0,3,37,12.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
10,1964,1964-11-15,10,24.200,HOU,@,OAK,L 10-20,13,56,4.31,0,4,48,12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
11,1964,1964-11-22,11,24.207,HOU,,KAN,L 19-28,4,-1,-0.25,0,2,24,12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
12,1964,1964-11-29,12,24.214,HOU,,BOS,L 17-34,6,21,3.50,0,3,18,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
13,1964,1964-12-13,13,24.228,HOU,,NYJ,W 33-17,21,179,8.52,3,2,12,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,3,18
14,1964,1964-12-20,14,24.235,HOU,,DEN,W 34-15,9,73,8.11,1,4,42,10.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
15,1966,1966-09-03,1,26.127,HOU,,DEN,W 45-7,11,68,6.18,0,1,17,17.00,0,0,0,,0,0,0,,0,0,,,1,29,29.00,0,0,0,,0,0,0
16,1966,1966-09-10,2,26.134,HOU,,OAK,W 31-0,11,7,0.64,0,1,17,17.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
17,1966,1966-09-18,3,26.142,HOU,@,NYJ,L 13-52,3,6,2.00,0,7,61,8.71,1,0,0,,0,0,0,,0,0,,,5,124,24.80,0,0,0,,0,1,6
18,1966,1966-09-25,4,26.149,HOU,@,BUF,L 20-27,6,16,2.67,0,1,11,11.00,0,0,0,,0,0,0,,0,0,,,2,35,17.50,0,0,0,,0,0,0
19,1966,1966-10-02,5,26.156,HOU,@,DEN,L 38-40,9,57,6.33,0,2,19,9.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
20,1966,1966-10-16,6,26.170,HOU,,NYJ,W 24-0,14,39,2.79,0,3,63,21.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
21,1966,1966-10-23,7,26.177,HOU,,MIA,L 13-20,7,23,3.29,0,2,18,9.00,0,0,0,,0,0,0,,0,0,,,1,22,22.00,0,0,0,,0,0,0
22,1966,1966-10-30,8,26.184,HOU,@,KAN,L 23-48,3,9,3.00,0,1,10,10.00,0,0,0,,0,0,0,,0,0,,,4,77,19.25,0,0,0,,0,0,0
23,1966,1966-11-06,9,26.191,HOU,@,OAK,L 23-38,2,3,1.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,46,23.00,0,0,0,,0,0,0
24,1966,1966-11-20,11,26.205,HOU,,BUF,L 20-42,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,6,154,25.67,0,0,0,,0,0,0
25,1966,1966-12-11,13,26.226,HOU,,BOS,L 14-38,0,0,,0,1,18,18.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
26,1966,1966-12-18,14,26.233,HOU,@,MIA,L 28-29,5,7,1.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
27,1967,1967-09-09,1,27.133,HOU,,KAN,L 20-25,18,79,4.39,1,3,10,3.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
28,1967,1967-09-17,2,27.141,HOU,@,BUF,W 20-3,16,42,2.63,0,2,-1,-0.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
29,1967,1967-09-24,3,27.148,HOU,@,SDG,L 3-13,13,35,2.69,0,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
30,1967,1967-10-01,4,27.155,HOU,,DEN,W 10-6,8,6,0.75,0,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
31,1967,1967-10-22,6,27.176,HOU,@,KAN,W 24-19,3,14,4.67,0,1,39,39.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
32,1967,1967-11-26,10,27.211,HOU,,BOS,W 27-6,4,15,3.75,0,2,21,10.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
33,1967,1967-12-03,11,27.218,HOU,,MIA,W 17-14,1,4,4.00,0,1,13,13.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
34,1967,1967-12-16,13,27.231,HOU,,SDG,W 24-17,3,11,3.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
35,1968,1968-09-09,1,28.133,HOU,,KAN,L 21-26,6,17,2.83,0,6,99,16.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,26,26.00,0,0,0
36,1968,1968-09-14,2,28.138,HOU,@,MIA,W 24-10,7,20,2.86,0,3,36,12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
37,1968,1968-09-21,3,28.145,HOU,@,SDG,L 14-30,12,39,3.25,0,3,25,8.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
38,1968,1968-09-29,4,28.153,HOU,,OAK,L 15-24,3,15,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,8,8.00,0,0,0
39,1968,1968-10-06,5,28.160,HOU,,MIA,L 7-24,2,4,2.00,0,1,24,24.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
40,1968,1968-10-13,6,28.167,HOU,@,BOS,W 16-0,20,44,2.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,21,7.00,0,0,0
41,1968,1968-10-20,7,28.174,HOU,,NYJ,L 14-20,7,9,1.29,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,46,15.33,0,0,0
42,1968,1968-10-27,8,28.181,HOU,@,BUF,W 30-7,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,46,23.00,0,0,0
43,1968,1968-11-03,9,28.188,HOU,@,CIN,W 27-17,2,11,5.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,2,2.00,0,0,0
44,1968,1968-11-10,10,28.195,HOU,@,NYJ,L 7-26,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,0,0.00,0,0,0
45,1968,1968-11-17,11,28.202,HOU,,DEN,W 38-17,2,6,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,12,4.00,0,0,0
46,1968,1968-11-28,12,28.213,HOU,@,KAN,L 10-24,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,8,4.00,0,0,0
47,1968,1968-12-07,13,28.222,HOU,,BUF,W 35-6,2,4,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,7,2.33,0,0,0
48,1968,1968-12-15,14,28.230,HOU,,BOS,W 45-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,3,3.00,0,0,0
49,1969,1969-09-14,1,29.138,BOS,@,DEN,L 7-35,1,1,1.00,0,1,13,13.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,-6,-3.00,0,0,0
50,1969,1969-09-28,3,29.152,BOS,,OAK,L 23-38,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,45,22.50,0,1,12,12.00,0,0,0
51,1969,1969-10-05,4,29.159,BOS,,NYJ,L 14-23,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,0,0,,0,0,0
52,1969,1969-10-19,6,29.173,BOS,,SDG,L 10-13,1,4,4.00,0,1,3,3.00,0,0,0,,0,0,0,,0,0,,,1,25,25.00,0,0,0,,0,0,0
53,1969,1969-10-26,7,29.180,BOS,@,NYJ,L 17-23,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,41,20.50,0,0,0,,0,0,0
54,1969,1969-11-02,8,29.187,BOS,,HOU,W 24-0,3,22,7.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0
55,1969,1969-11-09,9,29.194,BOS,,MIA,L 16-17,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
56,1969,1969-11-16,10,29.201,BOS,@,CIN,W 25-14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,4,4.00,0,0,0
57,1969,1969-11-30,12,29.215,BOS,@,MIA,W 38-23,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
58,1970,1970-09-20,1,30.144,BOS,,MIA,W 27-14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,25,12.50,0,0,0
59,1970,1970-09-27,2,30.151,BOS,,NYJ,L 21-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1970,1970-10-04,3,30.158,BOS,,BAL,L 6-14,6,27,4.50,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,16,8.00,0,0,0
61,1970,1970-10-11,4,30.165,BOS,@,KAN,L 10-23,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,3,3.00,0,0,0
62,1970,1970-10-18,5,30.172,BOS,,NYG,L 0-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1970,1970-10-25,6,30.179,BOS,@,BAL,L 3-27,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,6.00,0,0,0
64,1970,1970-11-01,7,30.186,BOS,,BUF,L 10-45,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
65,1970,1970-11-08,8,30.193,BOS,@,STL,L 0-31,4,10,2.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
66,1970,1970-11-15,9,30.200,BOS,,SDG,L 14-16,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,5,5.00,0,0,0
67,1970,1970-11-22,10,30.207,BOS,@,NYJ,L 3-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,10,10.00,0,0,0
68,1970,1970-11-29,11,30.214,BOS,@,BUF,W 14-10,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,28,28.00,0,1,18,18.00,0,0,0
69,1970,1970-12-06,12,30.221,BOS,@,MIA,L 20-37,0,0,,0,3,23,7.67,0,0,0,,0,0,0,,0,0,,,2,44,22.00,0,0,0,,0,0,0
70,1970,1970-12-13,13,30.228,BOS,,MIN,L 14-35,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,4,80,20.00,0,0,0,,0,0,0
71,1970,1970-12-20,14,30.235,BOS,@,CIN,L 7-45,1,5,5.00,0,1,18,18.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
