ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1999,1999-09-12,1,24.138,TAM,,NYG,L 13-17,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
2,1999,1999-09-19,2,24.145,TAM,@,PHI,W 19-5,,,,,,0,,,,,0.0%,,,,,,,
3,1999,1999-09-26,3,24.152,TAM,,DEN,W 13-10,,,,,,0,,,,,0.0%,,,,,,,
4,1999,1999-10-03,4,24.159,TAM,@,MIN,L 14-21,,,,,,,,,,,0.0%,,,,,,,
5,1999,1999-10-10,5,24.166,TAM,@,GNB,L 23-26,,,,,,0,,,,,0.0%,,,,,,,
6,1999,1999-10-24,6,24.180,TAM,,CHI,W 6-3,,,,,,,,,,,0.0%,,,,,,,
7,1999,1999-10-31,7,24.187,TAM,@,DET,L 3-20,,0,0,,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0
8,1999,1999-11-07,8,24.194,TAM,@,NOR,W 31-16,,,,,,0,,,,,0.0%,,,,,,,
9,1999,1999-11-14,9,24.201,TAM,,KAN,W 17-10,,,,,,0,,,,,0.0%,,,,,,,
10,1999,1999-11-21,10,24.208,TAM,,ATL,W 19-10,,,,,,0,,,,,0.0%,,,,,,,
11,1999,1999-11-28,11,24.215,TAM,@,SEA,W 16-3,,,,,,0,,,,,0.0%,,,,,,,
12,1999,1999-12-06,12,24.223,TAM,,MIN,W 24-17,*,0,0,,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
13,1999,1999-12-12,13,24.229,TAM,,DET,W 23-16,,,,,,,,,,,0.0%,,,,,,,
14,1999,1999-12-19,14,24.236,TAM,@,OAK,L 0-45,,4,12,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
15,1999,1999-12-26,15,24.243,TAM,,GNB,W 29-10,,,,,,0,,,,,0.0%,,,,,,,
16,2000,2000-09-03,1,25.129,TAM,@,NWE,W 21-16,,0,0,,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
17,2000,2000-10-09,6,25.165,TAM,@,MIN,L 23-30,,,,,,0,,,,,0.0%,,,,,,,
18,2000,2000-10-19,7,25.175,TAM,,DET,L 14-28,,,,,,0,,,,,0.0%,,,,,,,
19,2000,2000-10-29,8,25.185,TAM,,MIN,W 41-13,,,,,,0,,,,,0.0%,,,,,,,
20,2000,2000-11-05,9,25.192,TAM,@,ATL,W 27-14,,,,,,0,,,,,0.0%,,,,,,,
21,2000,2000-11-12,10,25.199,TAM,,GNB,W 20-15,,,,,,0,,,,,0.0%,,,,,,,
22,2000,2000-11-19,11,25.206,TAM,@,CHI,L 10-13,,2,18,9.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
23,2000,2000-11-26,12,25.213,TAM,,BUF,W 31-17,,,,,,0,,,,,0.0%,,,,,,,
24,2000,2000-12-03,13,25.220,TAM,,DAL,W 27-7,,10,38,3.80,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
25,2000,2000-12-10,14,25.227,TAM,@,MIA,W 16-13,,4,14,3.50,0,0,0,0,,0,0.0%,,1,16,16.00,0,0,0
26,2000,2000-12-18,15,25.235,TAM,,STL,W 38-35,,,,,,,,,,,0.0%,,,,,,,
