ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
23,1969,1969-09-28,2,29.126,SFO,@,GNB,L 7-14,3,109,36.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
24,1969,1969-10-05,3,29.133,SFO,,WAS,T 17-17,3,28,9.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
25,1969,1969-10-12,4,29.140,SFO,,RAM,L 21-27,5,67,13.40,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
26,1969,1969-10-19,5,29.147,SFO,,ATL,L 7-21,4,41,10.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
27,1969,1969-12-21,14,29.210,SFO,,PHI,W 14-13,2,10,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
28,1970,1970-09-19,1,30.117,NYG,,CHI,L 16-24,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
29,1970,1970-09-27,2,30.125,NYG,@,DAL,L 10-28,3,32,10.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
30,1970,1970-10-04,3,30.132,NYG,@,NOR,L 10-14,5,65,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
31,1970,1970-10-11,4,30.139,NYG,,PHI,W 30-23,5,70,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
32,1970,1970-10-18,5,30.146,NYG,@,BOS,W 16-0,1,28,28.00,1,1,-8,-8.00,0,0,0,,0,0,0,,0,0,,,1,6
33,1970,1970-10-25,6,30.153,NYG,,STL,W 35-17,5,110,22.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
34,1970,1970-11-01,7,30.160,NYG,@,NYJ,W 22-10,3,35,11.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
35,1970,1970-11-08,8,30.167,NYG,,DAL,W 23-20,6,80,13.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
36,1970,1970-11-15,9,30.174,NYG,,WAS,W 35-33,2,20,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
37,1970,1970-11-23,10,30.182,NYG,@,PHI,L 20-23,4,62,15.50,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0
38,1970,1970-11-29,11,30.188,NYG,@,WAS,W 27-24,5,77,15.40,0,2,6,3.00,0,0,0,,0,0,0,,0,0,,,0,0
39,1970,1970-12-06,12,30.195,NYG,,BUF,W 20-6,3,46,15.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
40,1970,1970-12-13,13,30.202,NYG,@,STL,W 34-17,1,41,41.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
41,1970,1970-12-20,14,30.209,NYG,,RAM,L 3-31,5,69,13.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
42,1971,1971-09-19,1,31.117,NYG,@,GNB,W 42-40,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
43,1971,1971-09-26,2,31.124,NYG,,WAS,L 3-30,4,59,14.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
44,1971,1971-10-03,3,31.131,NYG,@,STL,W 21-20,4,52,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
45,1971,1971-10-11,4,31.139,NYG,@,DAL,L 13-20,5,69,13.80,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
46,1971,1971-10-17,5,31.145,NYG,,BAL,L 7-31,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
47,1971,1971-10-24,6,31.152,NYG,@,PHI,L 7-23,1,20,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
48,1971,1971-10-31,7,31.159,WAS,,NOR,W 24-14,,,,,,,,,,,,,,,,,,,,,
49,1971,1971-11-07,8,31.166,WAS,,PHI,T 7-7,1,32,32.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
50,1971,1971-11-14,9,31.173,WAS,@,CHI,L 15-16,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
51,1971,1971-11-21,10,31.180,WAS,,DAL,L 0-13,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
52,1971,1971-11-28,11,31.187,WAS,@,PHI,W 20-13,5,58,11.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
53,1971,1971-12-05,12,31.194,WAS,,NYG,W 23-7,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
54,1971,1971-12-13,13,31.202,WAS,@,RAM,W 38-24,2,68,34.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
55,1971,1971-12-19,14,31.208,WAS,,CLE,L 13-20,3,55,18.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
56,1972,1972-09-24,2,32.122,WAS,,STL,W 24-10,,,,,,,,,,,,,,,,,,,,,
57,1972,1972-10-15,5,32.143,WAS,@,STL,W 33-3,,,,,,,,,,,,,,,,,,,,,
58,1972,1972-10-29,7,32.157,WAS,@,NYG,W 23-16,,,,,,,,,,,,,,,,,,,,,
59,1972,1972-11-05,8,32.164,WAS,@,NYJ,W 35-17,,,,,,,,,,,,,,,,,,,,,
60,1972,1972-12-03,12,32.192,WAS,@,PHI,W 23-7,,,,,,,,,,,,,,,,,,,,,
61,1972,1972-12-09,13,32.198,WAS,@,DAL,L 24-34,,,,,,,,,,,,,,,,,,,,,
62,1973,1973-10-21,6,33.149,HOU,@,CLE,L 13-42,,,,,,,,,,,,,,,,,,,,,
63,1973,1973-10-28,7,33.156,HOU,@,CHI,L 14-35,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
64,1973,1973-11-04,8,33.163,HOU,@,BAL,W 31-27,,,,,,,,,,,,,,,,,,,,,
