ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1973,1973-09-16,1,23.023,MIA,,SFO,W 21-13,,,,,,,
2,1973,1973-11-11,9,23.079,MIA,,BAL,W 44-0,,,,,,,
3,1973,1973-11-18,10,23.086,MIA,@,BUF,W 17-0,,,,,,,
4,1973,1973-12-03,12,23.101,MIA,,PIT,W 30-26,,,,,,,
5,1973,1973-12-09,13,23.107,MIA,@,BAL,L 3-16,,,,,,,
6,1973,1973-12-15,14,23.113,MIA,,DET,W 34-7,0,0,,0,1,4,0
7,1974,1974-09-15,1,24.022,MIA,@,NWE,L 24-34,,,,,,,
8,1974,1974-09-22,2,24.029,MIA,@,BUF,W 24-16,,,,,,,
9,1974,1974-09-29,3,24.036,MIA,@,SDG,W 28-21,,,,,,,
10,1974,1974-10-07,4,24.044,MIA,,NYJ,W 21-17,0,0,,0,1,21,0
11,1974,1974-10-13,5,24.050,MIA,@,WAS,L 17-20,,,,,,,
12,1974,1974-10-20,6,24.057,MIA,,KAN,W 9-3,1,0,0.00,0,0,0,0
13,1974,1974-10-27,7,24.064,MIA,,BAL,W 17-7,,,,,,,
14,1974,1974-11-03,8,24.071,MIA,,ATL,W 42-7,,,,,,,
15,1974,1974-11-10,9,24.078,MIA,@,NOR,W 21-0,,,,,,,
16,1974,1974-11-17,10,24.085,MIA,,BUF,W 35-28,,,,,,,
17,1974,1974-11-24,11,24.092,MIA,@,NYJ,L 14-17,,,,,,,
18,1974,1974-12-02,12,24.100,MIA,,CIN,W 24-3,,,,,,,
19,1974,1974-12-08,13,24.106,MIA,@,BAL,W 17-16,,,,,,,
20,1974,1974-12-15,14,24.113,MIA,,NWE,W 34-27,,,,,,,
21,1975,1975-10-05,3,25.042,NYG,@,STL,L 14-26,,,,,,,
22,1975,1975-10-12,4,25.049,NYG,,DAL,L 7-13,,,,,,,
23,1975,1975-10-20,5,25.057,NYG,@,BUF,W 17-14,,,,,,,
24,1975,1975-10-25,6,25.062,NYG,,STL,L 13-20,,,,,,,
25,1976,1976-09-12,1,26.019,NYG,@,WAS,L 17-19,,,,,,,
26,1976,1976-09-19,2,26.026,NYG,@,PHI,L 7-20,,,,,,,
27,1976,1976-09-26,3,26.033,NYG,@,RAM,L 10-24,,,,,,,
