ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td
1,1950,1950-11-05,8,25.026,DET,,CHI,L 21-35,1,3,3.00,0,0,0,,0
2,1950,1950-11-19,9,25.040,DET,,GNB,W 24-21,0,0,,0,1,12,12.00,0
3,1950,1950-12-03,11,25.054,DET,@,BAL,W 45-21,2,6,3.00,0,0,0,,0
4,1952,1952-11-27,10,27.048,GNB,@,DET,L 24-48,0,21,,0,0,0,,0
