ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1972,1972-09-17,1,25.169,NWE,,CIN,L 7-31,,,,,,,,,,,,,,,,,,
2,1972,1972-09-24,2,25.176,NWE,,ATL,W 21-20,,,,,,,,,,,,,,,,,,
3,1972,1972-10-01,3,25.183,NWE,,WAS,W 24-23,,,,,,,,,,,,,,,,,,
4,1972,1972-10-08,4,25.190,NWE,@,BUF,L 14-38,,4,8,50.00,70,0,0,80.2,0,0,8.75,8.75,1,1,1.00,1,1,6
5,1972,1972-10-15,5,25.197,NWE,,NYJ,L 13-41,,4,5,80.00,39,0,0,99.2,0,0,7.80,7.80,1,8,8.00,0,0,0
6,1972,1972-10-22,6,25.204,NWE,@,PIT,L 3-33,,4,4,100.00,60,0,0,118.7,0,0,15.00,15.00,0,0,,0,0,0
7,1972,1972-10-29,7,25.211,NWE,@,NYJ,L 10-34,,4,8,50.00,33,0,0,60.9,0,0,4.13,4.13,1,1,1.00,1,1,6
8,1972,1972-11-06,8,25.219,NWE,,BAL,L 17-24,,0,0,,0,0,0,,0,0,,,1,7,7.00,0,0,0
9,1972,1972-11-12,9,25.225,NWE,@,MIA,L 0-52,,4,9,44.44,51,0,1,23.1,0,0,5.67,0.67,1,6,6.00,0,0,0
10,1972,1972-11-19,10,25.232,NWE,,BUF,L 24-27,,,,,,,,,,,,,,,,,,
11,1972,1972-11-26,11,25.239,NWE,@,BAL,L 0-31,,,,,,,,,,,,,,,,,,
12,1972,1972-12-03,12,25.246,NWE,,MIA,L 21-37,,6,11,54.55,60,1,0,100.6,0,0,5.45,7.27,1,1,1.00,1,1,6
13,1972,1972-12-10,13,25.253,NWE,@,NOR,W 17-10,,,,,,,,,,,,,,,,,,
14,1972,1972-12-17,14,25.260,NWE,@,DEN,L 21-45,,3,9,33.33,70,1,0,99.3,0,0,7.78,10.00,1,11,11.00,0,0,0
15,1973,1973-09-16,1,26.168,NWE,,BUF,L 13-31,,,,,,,,,,,,,,,,,,
16,1973,1973-09-23,2,26.175,NWE,,KAN,L 7-10,,,,,,,,,,,,,,,,,,
17,1973,1973-09-30,3,26.182,NWE,@,MIA,L 23-44,,,,,,,,,,,,,,,,,,
18,1973,1973-10-07,4,26.189,NWE,,BAL,W 24-16,,,,,,,,,,,,,,,,,,
19,1973,1973-10-14,5,26.196,NWE,,NYJ,L 7-9,,,,,,,,,,,,,,,,,,
20,1973,1973-10-21,6,26.203,NWE,@,CHI,W 13-10,,,,,,,,,,,,,,,,,,
21,1973,1973-10-28,7,26.210,NWE,,MIA,L 14-30,,,,,,,,,,,,,,,,,,
22,1973,1973-11-04,8,26.217,NWE,@,PHI,L 23-24,,,,,,,,,,,,,,,,,,
23,1973,1973-11-11,9,26.224,NWE,@,NYJ,L 13-33,,,,,,,,,,,,,,,,,,
24,1973,1973-11-18,10,26.231,NWE,,GNB,W 33-24,,,,,,,,,,,,,,,,,,
25,1973,1973-12-09,13,26.252,NWE,@,BUF,L 13-37,,,,,,,,,,,,,,,,,,
26,1977,1977-11-27,11,30.240,GNB,,MIN,L 6-13,,,,,,,,,,,,,,,,,,
27,1977,1977-12-11,13,30.254,GNB,@,CHI,L 10-21,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
